reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOFyVnw6JYlC63rvhaxTMrAioDUWHkr7hsP3DNsE-E5_P4NS3PHGJUcoyRul20nIv7sdpboePIlnwr-Vvdo,ALLEN GARCIA,https://play-lh.googleusercontent.com/a-/AOh14Gg-CgMdQ8_hXOTJQj2NglzZhDhgwEUenIIp45RbxA,Great way to get home with doctors make appointments get prescriptions and a lot of other things I would recommend this to everyone,5,0,2.11.3,2022-01-28 23:10:55,"Hi Allen, we're happy to hear you're enjoying the app. Thank you for leaving a review!",2022-01-31 10:36:30
gp:AOqpTOFpe5iC2mL2fDSSY9waIBBJtN4P1xhWTMcZrfa0_RszXz-QowjsI9_kJ308pnR-6f7qgO2-cH27ahfFSxs,Jack Brumbaugh,https://play-lh.googleusercontent.com/a/AATXAJwMpf5TN9l0wUYexm4t4a204kCraQNexJ9jxkn2=mo,Help desk is lost... Not helpful at all. Could not gety test results back after a message from UPMC. Easy of time.,1,0,2.24.2,2022-01-28 00:43:42,"Hi Jack, thanks for letting us know about the problem. We're sorry you've had a frustrating experience trying to access your health info. Please send an email with a brief description of the problem to our technical team at MyUPMC_Feedback@upmc.edu and we will be happy to assist.",2022-01-28 08:02:55
gp:AOqpTOF263mKcCPpOnap3pXREjlx_vIIfvMbyMxii52Qy8YIpGTmU5Q7cyYZXXLJqGBeQo4VfSDuTGbKozp_nVg,Robin Brandon,https://play-lh.googleusercontent.com/a/AATXAJxxexrEwtXOv0c7lMu6K3KoYK2vZK5G_96Yg6VP=mo,It is easy to use and I appreciate doctor appt reminders and test results,5,0,2.24.2,2022-01-27 10:38:31,"Hi Robin, we're happy to hear you're enjoying the app. Thank you for leaving a review!",2022-01-27 12:41:37
gp:AOqpTOGIxcI1-YeEJ5huE7jfQLyXn1CGhVQe1UdGTsBv9TMRLdU0MlofSlYPvbkU84z3mFcwcOFAdpEjpvtuh3A,Holly Santilo,https://play-lh.googleusercontent.com/a/AATXAJxwmQM5GBrASDA4Wgot6uTpvVPvGHdEPiWcrEFl=mo,"Hard to navigate, get stuck often. Wish I could go back to my chart app but, this company doesn't give me a choice.",2,1,2.24.2,2022-01-27 05:28:29,"Hi Holly, thanks for letting us know about the problem you're experiencing with the app. We're sorry you've had a frustrating experience trying to access your health info. Please send an email with a brief description of the problem to our technical team at MyUPMC_Feedback@upmc.edu or call us at 1-866-884-8579, and we will be happy to assist.",2022-01-27 10:35:46
gp:AOqpTOG9nrPukeb2wYpNuLNQrcP4aqbu6Pq65OI8pr9K2bMokUfGedmHQSDRX-ua5W1NQPJ1RGnDZPMIDHeSLrs,Karen Vogel,https://play-lh.googleusercontent.com/a/AATXAJwUj-j3uVSi3i59Msn-8uyz4lerc1SKZpEPuTca=mo,There was an update and it won't complete.,1,0,2.19.0,2022-01-26 16:02:07,"Hello Karen, we're sorry you've had a frustrating experience trying to access your health info. To try to resolve the ""download pending"" issue and finish updating the app, please visit this article, https://bit.ly/3zRGMCB. For more assistance, email MyUPMC_Feedback@upmc.edu or call 1-866-884-8579 and we'll be happy to help.",2022-01-27 12:42:27
gp:AOqpTOGeBj8_ZfqXnss3uEKq5307ycKZpDcxZr_kcpbINbsV1IJcbk20NJFFnMB1_BlnMyV4-KIaQNSBGX1NRr8,Will Hazlett,https://play-lh.googleusercontent.com/a-/AOh14Gi9zYtEGCVKYxTIg4vq0L81l3NhecYfmFLL5keoHQ,Great,5,0,2.24.2,2022-01-26 11:05:58,"Hi Will, we're happy to hear you're enjoying the app. Thank you for leaving a review!",2022-01-26 12:43:22
gp:AOqpTOH427KWoSADMb-kbxyXDOBOhA0TB2-Xs5vwSuAO5zPBuXV2diTsVL-QqXiMkfVcoAqzMOP_gzKwgVQ5Jds,Alan Baumann,https://play-lh.googleusercontent.com/a/AATXAJz4njACMCKm9hxf2ZPKFc49zoWspApQZHY46-M6=mo,Good,4,0,2.24.2,2022-01-25 14:33:16,"Hi Alan, we're happy to hear you're enjoying the app. Thank you for leaving a review!",2022-01-25 14:52:45
gp:AOqpTOFGrMYrIF-Y2SaHmZR0VILVIgEnxZ3uJYnSN__PKQDVOXF4Ww3-yOsrebwrb10hiTIeFsM2SFH542uBSZc,nancy McCormack,https://play-lh.googleusercontent.com/a/AATXAJyB9zxFieGH4sRpDAg0rkX9tXUh1TEmr4yefsxG=mo,"Is this app compatible with Google chrome? It won't save my password.otherwise its a nice app, but I can log right in on chrome, very frustrating. Why gave the app if I have to constantly log in manually every time?",2,1,2.24.2,2022-01-25 12:45:12,"Hi Nancy, thanks for letting us know about the problem you're experiencing with the app. We're sorry you've had a frustrating experience. We've passed this comment onto the appropriate team and will look into resolving the matter. Thank you for your feedback!",2022-01-25 14:52:19
gp:AOqpTOFzCnbMOxO30lkCnkNsMsw8NSTcbnQe0wJcQ5eqiNSXjqxJt0Yn1_7P2ptWoqIUctkTodix2umV-67ldN0,Cecilia Updegraff,https://play-lh.googleusercontent.com/a/AATXAJz9VioO5wtX8cgJHFeoYL5EOxyogEEcJsksGPw9=mo,"I love it, use it ALL the time! Having my info so handy is invaluable!!",5,0,2.24.2,2022-01-24 09:54:40,"Hi Cecilia, we're so happy to hear you're enjoying the app and finding it helpful in managing your care. Thank you for leaving a review!",2022-01-24 11:26:02
gp:AOqpTOEULDjMYKfZByqMfBTTPxcZqT5eJqWB_mbb5nU-KMySc_7eVq6su_UI7T2E-JxPxnqAtE1SNcomYdaKFHU,Diane Torok,https://play-lh.googleusercontent.com/a-/AOh14Gh5HEdzNlsedVemCRFdEb0S1_RLPCmfJxEOflLo_w,"This app is a life saving app. I have problems remembering and this app is my life of remembering. I really suggest u ou to use this app, it's simple to use and I love it. Thank you to whom ever made this app. Thank you.",5,1,2.24.2,2022-01-24 07:32:22,"Hi Diane, we're so happy to hear you're enjoying the app and finding it helpful in managing your care. Thank you for leaving a review!",2022-01-24 09:06:42
gp:AOqpTOF4CbU0UqgY5n40upnA2kOBwe31C7G7wLv73xIW93Q5s0pK21TxG0R6hExCpQKmpLXTTzJxYDf10JnuRdA,Kara Olsen,https://play-lh.googleusercontent.com/a-/AOh14GgH0c_RGafXEaBv1xgflR7opjdvy-Owp2bbzT3aJQ,"Not updating with doctor's office. Tried multiple times to schedule with a new PCP that ""accepted new clients"" and all of them were cancelled because they are actually taking clients. I updated the office on this, and they told they have tried multiple times to get it updated and nothing came of it.",1,11,2.24.2,2022-01-21 13:50:40,"Hi Kara, thanks for letting us know about the problem you're experiencing with the app. We're sorry you've had a frustrating experience. Please send an email with a brief description of the problem to our technical team at MyUPMC_Feedback@upmc.edu or call 1-866-884-8579 and we will be happy to assist you and help the practice update their info.",2022-01-21 13:58:50
gp:AOqpTOFI1igXd5yTDosu7iL_EPGPBl3JRZQz_PnzviVVkVyPltf8DAshqr9gbmMrCbq_LHr_0hBRlJwt_cP_7N8,Carmen Opperman,https://play-lh.googleusercontent.com/a/AATXAJw5RPUwf8D44GyyX3aMZXSh-eiSK-Eyfc9vpPyp=mo,Does'nt work.,1,0,2.22.2,2022-01-21 06:22:19,"Hi Carmen, thanks for letting us know about the problem you're experiencing with the app. We're sorry you've had a frustrating experience trying to access your health info. Please send an email with a brief description of the problem to our technical team at MyUPMC_Feedback@upmc.edu or call us at 1-866-884-8579, and we will be happy to assist.",2022-01-21 11:58:27
gp:AOqpTOFYjkT56cTaViswzdG966t-fSm6XNUprRLeailw_CTS3UmOfGgSevTL_1rkTYT6GqDWrgs64nSsppFtzV8,Sue Hall,https://play-lh.googleusercontent.com/a/AATXAJzY74pL4ttf4wQZ60EbI4oRGPlTHLZUrz4rJHyM=mo,Fine,4,0,2.24.2,2022-01-20 18:37:11,"Hi Sue, we're happy to hear you're finding the app helpful in managing your care. Thank you for leaving a review!",2022-01-21 11:57:54
gp:AOqpTOHa3CFOqhIh-kv_7SxmtFVlfhIStd85zH7UJCooUOWxyKYCaM7eT1daEr8aX-bvV3aU2vZIAavQxX3qOW4,andy tiglio,https://play-lh.googleusercontent.com/a/AATXAJwzt-VGi6m4l76CUM6OcqZsxSkhMKdwPwUF7w9Z=mo,Easy to use. a great place for personal medical records.,5,0,2.24.2,2022-01-20 14:56:28,"Hi Andy, we're so happy to hear you're enjoying the app and finding it helpful in managing your care. Thank you for leaving a review!",2022-01-20 15:41:08
gp:AOqpTOFHPzkYFCP0WFT6iReCJw78m-eLgCR24w3VKFpB8OQgcB_IxkOAF6eBK01X3cvggQ2WbVjrq2vN8l8Bqpo,Makenzie Gottschalk,https://play-lh.googleusercontent.com/a/AATXAJz_5PmUIBMpCWS8lZ3EdaaZ2M8m0utjqH6A_uA_=mo,"Hello, I was told after my COVID test that I could download this on my phone and my results will be straight on this app but they never told me I had to be older than 13 to make an account. I want to keep checking on this until I find my results. Do you have any ideas?",3,0,2.24.2,2022-01-20 13:29:25,"Hello, thank you for reaching out. At this time, users must be aged 18 or older to sign up for MyUPMC. However, a parent or guardian with a MyUPMC account can request Proxy Access to view this info by logging in to MyUPMC and clicking “Family Access."" For further assistance, please email MyUPMC_Feedback@upmc.edu or call us at 1-866-884-8579.",2022-01-20 15:40:39
gp:AOqpTOGlLMbhLqZJinDrp-bKcAZeHGXm8JbX5zKmdALzPiyLRdCUcpz_RImrKfWkFlBgBhM49pKXbI0ePkcEMj8,Lori,https://play-lh.googleusercontent.com/a/AATXAJyzEyI-QeDxGlWSnDuXzKZyRO4rBgsc5ogn23kQ=mo,Great app. Easy to use and understand.,5,0,2.24.2,2022-01-20 06:27:58,"Hi Lori, we're so happy to hear you're enjoying the app and finding it helpful in managing your care. Thank you for leaving a review!",2022-01-20 10:04:12
gp:AOqpTOHzmBfPdHyb8a8q-wlIreDGf6khgi5pJU0chZn2VEd9AZFdSHMvsE9UQYl_ShcCdOCbBi8gchbQyOhoKdg,Sandy,https://play-lh.googleusercontent.com/a-/AOh14GhnXHHc474IA9QF083KEPFSWfnhzgAGdHf2OLn7Cg,Very hard to get into. If you can its great. All info you need. Very helpful.,2,0,2.24.2,2022-01-19 23:50:26,"Hi Sandy, thanks for letting us know about the problem you're experiencing with the app. We're sorry you've had a frustrating experience trying to access your health info. Please send an email with a brief description of the problem to our technical team at MyUPMC_Feedback@upmc.edu or call us at 1-866-884-8579, and we will be happy to assist.",2022-01-20 10:05:43
gp:AOqpTOGd2lVRyQR_ej1DUfFtufiEzmBSvEJn2mRisY8LOyQL53GS_BQl68HzmBNHAbd3TtwtcJ6FrrGEnh_VTeU,Eva Cornish,https://play-lh.googleusercontent.com/a/AATXAJwRrr45wRrGZc_GRChsU7tqIIpNszfi0sqx1gqG=mo,Always very positive. Great staff,5,0,2.22.2,2022-01-19 14:47:30,"Hi Eva, we're so happy to hear you had a great experience. Thank you for leaving a review!",2022-01-19 15:25:17
gp:AOqpTOHV3tBvSZEzt9p_IbEUCXHDbweM3S9YU0gzmkelvn-QWgYCsYr0ttDWbuxwxm_rYXzx6APM7IKrun5Hx20,Lisa Duff,https://play-lh.googleusercontent.com/a/AATXAJwvh70RhIBUs5FTZkaGyoRGmmf-xrFoHQ5WXcUr=mo,great service,5,0,2.24.2,2022-01-18 19:13:05,"Hi Lisa, we're so happy to hear you're enjoying the app. Thank you for leaving a review!",2022-01-19 13:16:00
gp:AOqpTOF1V4sxe89wdpK1L2BQYwDA76p-8yUNuCTrg9VeWr19M0xgHNobwF2IPieioJfpYXxnq_kOIlJCs2_tDgM,Claudia Minor,https://play-lh.googleusercontent.com/a/AATXAJzPK5JPtZTwCEKFWbHcg88-87rMfzeew-SR1os2=mo,I am always having problems logging in. I have to change the password every time. I called and was told someone would call me and help me through it and I never got the call. Now I'm trying to set up another account for my father and I'm getting a hassel over that. Go figure. I dislike UPMC websites.,1,0,,2022-01-18 11:16:55,"Hi Claudia, thanks for letting us know about the problem you're experiencing with the app. We're sorry you've had a frustrating experience trying to access your health info. Please send an email with a brief description of the problem to our technical team at MyUPMC_Feedback@upmc.edu, and we will be happy to assist.",2022-01-18 15:01:43
gp:AOqpTOHx2urML-uRnpaq9XGKrKr-rEbqMwq9qVS-zBfHt6WE7u064xLq6VYH4p1itW2qkjftDXqBf3kwGq0-dMk,Lydia Arnoni,https://play-lh.googleusercontent.com/a/AATXAJynVHlf7EVcIOxVodZXlLIpZbbCuvu0A5z72tVv=mo,Wonderful,5,0,2.20.0,2022-01-18 09:50:16,"Hi Lydia, we're so happy to hear you're enjoying the app. Thank you for leaving a review!",2022-01-18 10:52:07
gp:AOqpTOEjelXKl_NLflpTKQlKqsmn--HZQf-GQcIhF3laCZOxPw7U1fgAbArRBr27YxnL1tFQhXX1sQJ0eM9xk50,Twinmarlene,https://play-lh.googleusercontent.com/a-/AOh14GilnJroXC1bj548OpP5PBQU5jD4wKTo_eQbQ7A08UA,Easy app to use. It's nice to have access to your own health information. Great way to communicate with your physicians.,5,1,2.24.2,2022-01-17 08:36:56,"Hello, we're so happy to hear you're enjoying the app and finding it helpful in managing your care. Thank you for leaving a review!",2022-01-18 10:51:57
gp:AOqpTOEsQCk1EH3OSZS1vXSM1osZFUqpt7ArIY6fmBcMD-IO3Jj20gsS2o8fRiAhBTM4D5HJCuNoSqfDYoxLGXo,Karen Goltz,https://play-lh.googleusercontent.com/a/AATXAJy9NiyiaQxIrY96UUwWpKGLbb0CMcFqPOzqYmBL=mo,Easy to use,5,0,2.19.0,2022-01-16 14:34:34,"Hi Karen, we're happy to hear you're finding the app easy to use. Thank you for leaving a review!",2022-01-18 10:51:30
gp:AOqpTOG4xNdhrkVNxIUAg6qQLgUFRo2x_SRR1NoFaDXalt961TvtjJw8J_ud_Ct8Mc7UWBXxjgG9aKWymETylX4,Lisa Fink,https://play-lh.googleusercontent.com/a-/AOh14Gg8TTlJBG_Jy2_zeQtMvYmScmUTO-YPs4rlU3zWiA,Awesome thanks,5,0,2.22.0,2022-01-14 11:53:59,"Hi Lisa, we're so happy to hear you're enjoying the app. Thank you for leaving a review!",2022-01-14 14:41:53
gp:AOqpTOHfgTphjABueOf0N85LryVdXqptqK4JYa3W5W17vSwOBEaea6dIWO0YRQ5LWgMXrxgAGIhKL4cXAG0joqw,Tammy Dilley,https://play-lh.googleusercontent.com/a/AATXAJz1SWl-qq5uMR1apzzuYl-iTD1Jiihgmx5a-wCq=mo,None of my info on here🤷🏻‍♀️,3,0,2.24.2,2022-01-13 23:21:51,"Hi Tammy, the MyUPMC app was undergoing technical maintenance which led to a disruption of service. We understand the importance of being able to access your medical records and invite you to try using the app again. If you are still experiencing issues, please call us at 1-866-884-8579 or send a note to MyUPMC_Feedback@upmc.edu.",2022-01-14 14:40:31
gp:AOqpTOHpO1TxS_FoVdC-I7ajZA6nGXA3_xvqu-0W-QGhQ2R2G5LPPdaNJ3e8kfA_4QbQRARMGTT5nSdnw_S8vrs,Julianne E. KENNO,https://play-lh.googleusercontent.com/a-/AOh14Gi_PWBvP22v4v60NqDBEH6rRgfO8weWwOSG01HJiQ,still has not loaded my info,2,0,2.24.2,2022-01-13 19:55:33,"Hi Julianne, the MyUPMC app was undergoing technical maintenance which led to a disruption of service. We understand the importance of being able to access your medical records and invite you to try using the app again. If you are still experiencing issues, please call us at 1-866-884-8579 or send a note to MyUPMC_Feedback@upmc.edu.",2022-01-14 14:40:45
gp:AOqpTOHUIkAgdZjJS164zJCwhoFfbjj5Bbk8Ev3xyGQdh3vKXGx1Sv7O0WXsJfnhN9B0k1X1fOw_UWg84pG-PfQ,Roberta McD,https://play-lh.googleusercontent.com/a/AATXAJyaf8ATu8KfZWx7iTitWCyLXeO-V5hg-X_I8KF6=mo,Love app for my appointments scheduled and test results. Had my vaccination info wrong. Tried to update. Still wrong. Unable to correct it so far.,4,5,2.24.2,2022-01-11 17:02:24,"Hi Roberta, thanks for letting us know about the problem you're experiencing with the app. We're sorry for the negative experience. For assistance, please call your provider's office directly or notify them at your next visit to update your information.",2022-01-12 14:01:06
gp:AOqpTOHxQPVCu147vgNlPK6Y4qVLi9ISE8XqGjYZHdajXCkX4ix_tAzjCynd6MurYWxJohcCux2xx88VoaT8kko,Francis Skoros,https://play-lh.googleusercontent.com/a/AATXAJyl_fwZET8Vmhw-hYe5kZcmA1l9WJf8n--ayx8PHhw=mo,"The app opens then becomes dysfunctional. I can't select ""log in"".",1,0,2.24.2,2022-01-10 12:54:40,"Hi Francis, thanks for letting us know about the problem you're experiencing with the app. We're sorry for the negative experience. We'd love the opportunity to walk you through any issues as you could be experiencing. For help, please email MyUPMC_Feedback@upmc.edu or call 1-866-884-8579.",2022-01-10 10:58:29
gp:AOqpTOHNLoUyb1X1jOAuFxagajt4sOIeHE5JWSTXknFfT6Q7LG3odiySr-9GqvzZ_yz8A3-o3OPL9ppiJZs-g30,Frank dapra,https://play-lh.googleusercontent.com/a-/AOh14Gi7FLEllwgxFR1s8v89r64llNE7O8D7kiV8TNX2RA,"Easy app, great to have for anything related to your medical concerns.",5,0,2.24.2,2022-01-08 15:33:52,"Hi Frank, we're happy to hear you're finding the app helpful in managing your care. Thank you for leaving a review!",2022-01-10 10:59:16
gp:AOqpTOGXrfuy-fZTzNYoCvlgwd6nJU9KGqXKRFY2Uiflwx93HFJEXZyuGFsSdY1QCMDdL0fUB88Zbb57qOLdeA8,Chuy Rodriguez,https://play-lh.googleusercontent.com/a/AATXAJywTWM_JOALolxH6-uo3ukSGZQhu6_fqAQa5HSV=mo,awsome,5,0,2.24.2,2022-01-07 12:55:51,"Hi Chuy, we're happy to hear you're finding the app helpful in managing your care. Thank you for leaving a review!",2022-01-07 15:39:28
gp:AOqpTOE81SaXXXYfHMiKmY3ovNb_gxqYNUeY46weCDjftGAU6ogWeXUSwH165XhEysW0bAI23fjl0q9NsNusWWA,Kim Chitester,https://play-lh.googleusercontent.com/a/AATXAJyH6vEmyNHl2OQZs6ZMRUF1asEOkFfk0kZtnbVy=mo,Not very often a summary.,2,0,2.24.2,2022-01-07 11:51:27,"Hi Kim, thanks for letting us know about the problem you're experiencing with the app. We're sorry for the negative experience. We'd love the opportunity to walk you through any issues as you could be experiencing. For help, please email MyUPMC_Feedback@upmc.edu or call 1-866-884-8579.",2022-01-07 15:39:56
gp:AOqpTOGoohgJ4ix__qDjxTU2mY2ftBYM5gwj_GVtzgXHlY6E3mb09osfBID9G-jxajONYjqXEk4xYkk8xnGUbVw,cartel X,https://play-lh.googleusercontent.com/a-/AOh14GjlvE9RDCdvT6m6KjYA8Yjzf7G_8pn1eAZq7TcVrw,GREATEST,5,0,2.24.2,2022-01-06 08:01:52,"Hello, we're happy to hear you're finding the app helpful in managing your care. Thank you for leaving a review!",2022-01-06 11:01:20
gp:AOqpTOGADXJ1f0tZOeabqq4OEFhbfcLQjlgt7VdjJstZ27zvxNAdW82Z4fFKsDWltbd2e0PnLxd_09NDvRoaGg4,Shellie Hayes,https://play-lh.googleusercontent.com/a/AATXAJwZFvUkc5OI-wXcV4cYWAzTmRNMyW215WdwMoIi=mo,Im having a hard time trying to update my app. Why is this???? I need this app. Please tell me how to do it so it works. This is ridiculous. Tried 10 times to update,1,0,2.19.0,2022-01-05 18:16:29,"Hi Shellie, we're sorry you've had a frustrating experience trying to access your health info. To try to resolve the ""download pending"" issue and finish updating the app; visit this article, https://bit.ly/3zRGMCB. Please let us know of the issue you're having by emailing MyUPMC_Feedback@upmc.edu or call 1-866-884-8579 and we'll be happy to help.

",2022-01-06 11:01:05
gp:AOqpTOE8-A5WkGJpY8QbFutyE4dkdkQC7dXZyQ1EX41vj1wsCuYHQoDWCZkUUkvGlG6j18HOhX_Ux5QfwJZzyIg,heather jones,https://play-lh.googleusercontent.com/a-/AOh14GgZRmIfe5gEDMeRtElfMv1ZBtY8jZ17Aj_INYbC5TQ,wish it had notifications 😕 but good 😊 other than that 😉,4,0,2.24.2,2022-01-05 12:08:09,"Hi Heather, thanks for taking the time to share your thoughts. Your feedback is very important to us, and we will share your comments with the team to review.",2022-01-05 14:41:13
gp:AOqpTOHvRagkUZJ9SbotPsHbQ2sGsWB2-pSLsKNKx4fAjoq7zFtKM1lrxZTut7Fw7oqmEgSUE80ofvDfUqXGsN4,Tina Zanotti,https://play-lh.googleusercontent.com/a/AATXAJwQlJ69DbprsdEGjAQc6QSwlQ5OBBLHqDEB9GXn=mo,If I could give this zero starts I would!!! Used to work just fine but now it says it needs to update and it just freezes up and won't let me in. And of course you have to have the app in every conversation you have the UPMC..Why try to fix what worked!,1,0,2.17.0,2022-01-05 08:21:52,"Hi Tina, we're sorry you've had a frustrating experience trying to access your health info. To try to resolve the ""download pending"" issue and finish updating the app, please visit this article, https://bit.ly/3zRGMCB. For more assistance, email MyUPMC_Feedback@upmc.edu or call 1-866-884-8579 and we'll be happy to help.",2022-01-05 10:32:44
gp:AOqpTOECSVSm2RJIqp8_FMaE61bnxQn_Jy8mLx0Z8uwDz3B5_EhyTTa6lDCHyRgX1Vt2B297o18f0FZoC0wfUwQ,Antonia Macias,https://play-lh.googleusercontent.com/a/AATXAJyyT-hCGdV-4rlnaW0LlW63hsTN9yUaFcfDKDg=mo,"this app is very helpful, I can see my test results right away",5,0,2.24.2,2022-01-04 13:05:26,"Hi Antonia, we're happy to hear you're finding the app helpful in managing your care. Thank you for leaving a review!",2022-01-04 13:39:16
gp:AOqpTOHdOI5sSgB7O-mKIfC5AHKVPosEfSEVnWG3_jfMS2jJ6dnahfSs5g_8oXAtj4HC--7vC78-BUP0B6fqxj4,Delsa White,https://play-lh.googleusercontent.com/a/AATXAJyHwLDD9V5HIPxPrH6jWvE85leJdKna8MVOzBov=mo,It would not open!,1,0,2.24.2,2022-01-04 11:29:17,"Hi Delsa, thanks for letting us know about the problem you're experiencing with the app. We're sorry for the negative experience. We'd love the opportunity to walk you through any issues as you could be experiencing. For help, please email MyUPMC_Feedback@upmc.edu or call 1-866-884-8579.",2022-01-04 12:45:26
gp:AOqpTOFhdEDV2bV-OI8g44nMFrmPuh6RfL1zJryNwxxbh7C3fpK0sQYXOi6fLW7CspJ99IO1m0_nSXuqzCBvmDw,Autumn Glass,https://play-lh.googleusercontent.com/a-/AOh14GikPtnuGGHxVDgqGyDhBC-U81CsgHvRBldMEDjG,app stops working too often and I have to force stop it,3,0,2.24.2,2022-01-04 09:46:59,"Hi Autumn, thanks for letting us know about the problem you're experiencing with the app. We're sorry for the negative experience. We'd love the opportunity to walk you through any issues as you could be experiencing. For help, please email MyUPMC_Feedback@upmc.edu or call 1-866-884-8579.",2022-01-04 12:45:11
gp:AOqpTOGMqSj18cVJI5g8icDY6YMayTMrqmGDV9SPcyUQ0EEhULevK64l6l9E1YGofus-HCjRVzbuFK4DmXD49cw,Alexis Harer,https://play-lh.googleusercontent.com/a/AATXAJy3HDQD0lTD8TaZDw_3UmThrOVBEMST7q-tNEXm=mo,love it,5,0,2.24.2,2022-01-03 21:54:12,"Hi Alexis, we're happy to hear you're finding the app helpful in managing your care. Thank you for leaving a review!",2022-01-04 10:14:42
gp:AOqpTOE53AaU8QUiJOLBWqUaovMm8rz6iCZxiXd01j5bq3i4pvzV72qqwkrhPGUcJyrNquHrsSBo92LpDmKT_nY,Debra Ritzert,https://play-lh.googleusercontent.com/a/AATXAJw3JqB9eMfSzk-tvFE3Z-EigEFVCKDJwpkp4yZW=mo,"Went very well, Dr. Answered all my guestrooms in reference to my open wound care that needs the bandages daily as still has drainage. Dr. Also ordered necessary supplies. All positive except yeast infections.",5,0,2.22.2,2022-01-03 18:32:10,,
gp:AOqpTOEhEUmEDUlDMWuQr9ZuyghrVryEiEmXasz9uA6G6kVYbysCfEInCDEp2Xqo3995nHXaSv6mkF8RIv6C_ME,Jeremy Hatt,https://play-lh.googleusercontent.com/a-/AOh14GhuU33es3mXJxH3awywe_pW_mWIVHeGX3EgqFlx2g,Cannot screenshot results to my employer,1,0,2.24.2,2022-01-03 06:18:06,"Hi Jeremy, thanks for letting us know about the problem you're experiencing with the app. We're sorry for the negative experience. We'd love the opportunity to walk you through any issues as you could be experiencing. For help, please email MyUPMC_Feedback@upmc.edu or call 1-866-884-8579.",2022-01-03 08:23:29
gp:AOqpTOGFBhx702FP0xjJ5YN2PIe78nL8K-DwMAkL7tmgFfA3jcPzPDy3DLAWyVDjWL97yycxOOE9CwLHfzbekow,Tina Giles,https://play-lh.googleusercontent.com/a/AATXAJxRuIKrqOLzGCSNbzJXmXnlKkPFci7FSBPRLkSd=mo,Good,5,0,2.17.0,2021-12-30 19:42:07,"Hi Tina, we're happy to hear you're finding the app helpful in managing your care. Thank you for leaving a review!",2021-12-30 15:07:52
gp:AOqpTOHyP5oqPjQpHYAq3amrOe7OD1OG0zemMDpZ8knqweuErMZpsvpjV30z5DJ1bKkIHD_27oXIwYHF54X8duw,Heather Reynolds,https://play-lh.googleusercontent.com/a/AATXAJxnMJp-xfcmd4Bb0abb7dYFFevcr5FtyhxTG5Nv=mo,"This app keeps all my appointments, test results and reports. It is so convenient.",5,3,2.24.2,2021-12-30 11:22:34,"Hi Heather, we're happy to hear you're finding the app helpful in managing your care. Thank you for leaving a review!",2021-12-30 15:07:45
gp:AOqpTOF9iuSLJUUgPj-_xdFzUH_8z4zfBbSGCf8ZV9vlkk95W1gpndNPmwS3KNpGnNCHR9JTk9_5NgawtylpYR0,Nancy Schneider,https://play-lh.googleusercontent.com/a/AATXAJwap3HyPMoaAzqQjvf8tfCzaSlAeCeWNml2Be40=mo,No longer can connect...help,1,0,2.24.0,2021-12-30 11:13:42,"Hi Nancy, thanks for letting us know about the problem you're experiencing with the app. We're sorry for the negative experience. We'd love the opportunity to walk you through any issues as you could be experiencing. For help, please email MyUPMC_Feedback@upmc.edu or call 1-866-884-8579.",2021-12-30 15:07:14
gp:AOqpTOH9yK0h90p4nTTb3mr87WR9j6HIeFF1droK5HY6fr7uPAHMSrtlH9aJjSC6SENqZJ9xg_RbOV1Yk59OABo,Chris Wynn,https://play-lh.googleusercontent.com/a/AATXAJyzxMrULz4NBjDXeBknUbsFOwJHol-yc8rPMA0t=mo,Best Doctors and Health Professionals in all my +40 years of hospitals experience!,5,0,2.24.2,2021-12-29 12:31:18,"Hi Chris, we're so happy to hear you had a great experience. Thank you for leaving a review!",2021-12-30 15:07:34
gp:AOqpTOFazukuFrzGMHhixEB05ipA0R6_cQ5g8_5kB-biT9hQNVpt7hf80gXeWV6L2pWZxa2BbCRrvZMuuggMVyY,Jacob Snyder,https://play-lh.googleusercontent.com/a-/AOh14GjmzFRo0Of01WQNoAPQArB1qhk_XhqYi9_EEgz7,"has made a lot of keeping track of my schedules and test results easier to manage, and plan for.",5,0,2.24.2,2021-12-28 09:20:16,"Hi Jacob, we're happy to hear you're finding the app helpful in managing your care. Thank you for leaving a review!",2021-12-29 09:00:19
gp:AOqpTOHgDY5wI16WDYxD2lRzXh0UoDVsL5J3vXuUqWJI6mkJH7qhe8iQ82vDge8YlW0MSPgy2yfqY-C8nnSzLcU,Lisa Alagich,https://play-lh.googleusercontent.com/a/AATXAJyP103PCrXfEgbZfkwyvrob5V_sIa8HXHjqOgs=mo,Cant get into the app since you updated it. It just keeps pending.,1,0,2.21.0,2021-12-27 16:49:42,"Hi Lisa, we're sorry you've had a frustrating experience trying to access your health info. To try to resolve the ""download pending"" issue and finish updating the app, please visit this article, https://bit.ly/3zRGMCB. For more assistance, email MyUPMC_Feedback@upmc.edu or call 1-866-884-8579 and we'll be happy to help.",2021-12-29 08:56:55
