reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOEHGLlwQiPMQTuDc86zorq-_NTUu9GEGMay_vpzcL6k7XWTA_E0vQr1-MXJ74dndt0G0Tg353mPtamvwQ,Helen Caunitz,https://play-lh.googleusercontent.com/a/AATXAJy8u6oTGEo_1mQxGZyzD-raQbFspysxYOAg53rD=mo,It helpse Track activity with my exercising,5,0,1.9.22,2022-01-07 14:32:25,,
gp:AOqpTOF9B-anl91hLn8eVQHoRxg6iLFeFUZB2PgeAHnSQvrFgqT3HhQc2QGhevvQUNh5B48B6SL5a_VGN0Owow,Marnet King,https://play-lh.googleusercontent.com/a-/AOh14GjwK7RTeEBSiyhcPJ-PseQc2GQFM4V8qp1fcvYkLg,"Very helpful and useful app, also very easy to use. I really Ike it , I have told several ppl how much I actually use the app",4,1,1.9.24,2022-01-07 06:06:03,,
gp:AOqpTOEAGK2CyKWgXI3UeCMhc_FDtr1vXSM50QX8Jx0kGrjDFOtfGNhoIGK768gzaHPwY7PwwJNL7T3jynYmUQ,Cynthia Regan,https://play-lh.googleusercontent.com/a-/AOh14Gj7xcEHz3qU-t_BFDR6WjBotbcxGs3puzsbqBG7,"To register it asks me to scan the barcode on the back of card. Ok, no problem. Oh, your barcode is invalid...um, it's a brand new card. And why to I have to have a separate registration from the regular website. Garbage app, just like Healthiest You.",1,4,1.9.24,2022-01-06 11:39:02,,
gp:AOqpTOHv1g8Vk8vrRprBcEdFMqYynIw_g0oNpPGEt9LeXgrn4ZJ7N4OR-p7sem1s8mBgZjiDyQAlU0B3ApO9bQ,Cruz Mata,https://play-lh.googleusercontent.com/a/AATXAJxMcaPF9x3BI7fPPZsQ3s2FZ8hlidsBOBoedBGL=mo,trying to regrister and the app is too slow and im still waiting its been a hpour and a half and nothing still,1,0,1.9.22,2022-01-06 09:17:31,,
gp:AOqpTOE04WnnR7A4frxgiVg4yUkVfhv_H3b0fuKP3VN2b32pC4aVGChP4ivqEKzowliMyM9wBTsMxmvaQCvCvw,Trudy Conway,https://play-lh.googleusercontent.com/a-/AOh14GiMIPHuRT5dnV_BaN9bGSa5TYDcWEnyTeb8O25pt7s,Would be great to be able to add Samsung Health for the exercise tracking. New user & having some trouble with information not loading. Was easy to add doctors but clunky trying to locate them. I will work with this a bit more to see if things even out. It has some of the same issues as the website.,3,10,1.9.22,2022-01-05 21:59:05,,
gp:AOqpTOHWx_S8lbdlB5H7Mwe1m0hyK9GpeNwPyW9K2uPh2gTFgivsLnZi7gPgWL9NM2Wvj01qDWfoCFlspMT2UA,Annabelle Randall,https://play-lh.googleusercontent.com/a/AATXAJzClmw2FwcK7xtfE3mvqCZkopiAnsUoUlDeBYwq=mo,The phone is answered promptly. The agent usually knows the information but may forward the call one time.,5,1,1.9.22,2022-01-05 15:37:39,,
gp:AOqpTOFaEGwH9HFn3gy_099OhQJmR3AfrYFZPhh1SVyAEtKjYhO4RPXlKmvYahNwZBj0oOSFGzJvWbr_YXHuYA,Albert Klimek,https://play-lh.googleusercontent.com/a/AATXAJzZYz3ZgPLojiYBS55PCwfYtD8fC_0BXtwhx4W3=mo,App works great. Has all of the most important information I need on the home page and easy to navigate. I can't believe I didn't download this sooner. Way faster and easier using the app to quickly find care or insurance card than by going on my computer.,5,4,1.9.22,2022-01-05 11:36:52,,
gp:AOqpTOHUtKk86fZaH6QfoziiPZc92iOGtN_GZC_9-5_K0xFDW2ny3WPuAZ9pHvEgyCY0t0UFuUl1yJkJw5WBDg,Mike Power,https://play-lh.googleusercontent.com/a-/AOh14GgwsJiFemDQZJeTl6YZBOgd5WJGyQhcNyG7AsEttQ,Useless app UHC takes a hands off approach even with their direct partners which means even though they know your name phone number and email every time you go to use services even within their app you need to reenter this information over and over again. You know what I don't want to be doing providing my complete medical history just to schedule a doctor's visit because I am sick.,1,30,1.9.22,2022-01-05 09:15:09,,
gp:AOqpTOEng6yqOPkJjdXHAxqwpDkjs4osq8oCeWaLcvlSuhVaNxlyBdmRARHO7AHAHIxrHK36UvggAXQiG4UkXQ,R. Quesada,https://play-lh.googleusercontent.com/a/AATXAJw4lhFsyHpUTAVQhP47f5lykFVnR7ZpB2FgHxQ1=mo,Fixed problem by reinstalling app.,4,0,1.9.22,2022-01-05 08:22:23,,
gp:AOqpTOGI5ZYdMGpsCSX_n-ADR-xJ2mT640BiuJZdYfuPQfFB-GP2EwRDUYjqYvC6XfOsqUaoxmonK3FNMRluUQ,Jorge Cruz,https://play-lh.googleusercontent.com/a-/AOh14GjvzKL_TeVzd6Ygny8659UJV48f20X4vO4vJjCmGQ,Tried virtual visit and it did not work. Garbage,1,0,1.9.22,2022-01-04 17:53:58,,
gp:AOqpTOEjX2FolQz3zo4oeSs9NHCIWxcODGflX0k0o7iitFmKV2Xx_5Zx-yfSvczMXNB5HWMZGi3szIVGVuQSnQ,Elias Ortiz,https://play-lh.googleusercontent.com/a-/AOh14Gj5Ng2fUrNeNXRcmuTyv63xBcK9VDZ2Mnq-TZoLLw,The same note erro for registration,1,0,,2022-01-04 14:55:27,,
gp:AOqpTOGNXZWX7CTTlNkve51KsakQwkrjbqF91n_PuU8R0fuFlamdJW-uih44sk-k4ncJJC-bjfJfTClcmxGRbA,Jerray Nottinott,https://play-lh.googleusercontent.com/a/AATXAJxQzfwAhLuD1DwdpSjIoO3-n2NCvo2zyxiC1YOw=mo,I can't even log in,1,0,1.9.22,2022-01-04 10:56:47,,
gp:AOqpTOFzCzfYMpa1H_ljlwd5D5FRvU3MfmJYx6jOidbZRotSR5quwwAHzyUQ6Qk3cOX9o7Otjs93gm-Q7-rX7w,Diana S,https://play-lh.googleusercontent.com/a-/AOh14GhBIQpxFR_y0jz9djDkXzwIwsPuXLJy3LIw6sEvGA,🙂,5,0,1.9.22,2022-01-03 22:32:26,,
gp:AOqpTOGcORfL85KntFYcTE4S-cD1-2SOObOollliXOzCkHcJ8LB87FHY1sRxHuDMdC9jDyf1uiiRCtGwsaEQww,georgianna thompson,https://play-lh.googleusercontent.com/a-/AOh14GiEAuZAQ8ZAgI-s0IV2UpEGdF2lIHljf9JjBhskOLI,Great company.,4,0,1.9.22,2022-01-03 19:53:50,,
gp:AOqpTOGz2ymsWHmz6G7NBS7sxXbzXuVQ8pg6E3xj3DM6kgzNN9qT2Lw-Wp5PiX9PB7zTm9qCpeBhASd4GGY9FA,Jose Uriel Cuarezma,https://play-lh.googleusercontent.com/a-/AOh14GhqpQxZxVjMOfzBjZ2VfLPd_0nVVrZOuHGM7eNaqEA,I don't know why they're saying that app won't let them sign in. It works for me on the first trying.,5,1,1.9.22,2022-01-03 15:26:50,,
gp:AOqpTOEu_Trn9Roq74-MCyL1Y1EQAmB9xIiDC6CU32wq9BX3phFsfkR0WC9O7MeDJXY2Ox3aqWhfGRzUVHN3Rg,Kevin Schulz,https://play-lh.googleusercontent.com/a-/AOh14GiObVyjaLgXEDXM97mAA5Vo8is3EwI4gQh-RBzx,Can't login at all,1,0,1.9.22,2022-01-03 12:49:11,,
gp:AOqpTOEssoOpdZ90TtD3rYh2oi8j8fQvOU4b8LvuJ-6Wf4zkLLPmsEEmA039n7m9B3wkaoAQHfUcRd_RpCmoog,Gwen Alston,https://play-lh.googleusercontent.com/a/AATXAJwFA2KS6Eowe7Jmk87aJv8YA0scm8VtDX4CU3Is=mo,"Already told the public how awesome UnitedHealth is ! In home visits once a year. Unexpected wonder ful gifts very much needed that I was unable to run out to get on my own,like masks, hand santizers, hand wipes and soaps,etc. Thank you UnitedHealth care for your thoughtfulness and diligence! Gwen Alston",5,0,,2022-01-02 10:54:44,,
gp:AOqpTOF5NXQ9b6SBm3wisCO8NcSd-JfMIKkQlEFrW7cg1n4JMMeOD_CVwExWWYqANjJojKyYIVa3ubvNF2zM1Q,linda tierney,https://play-lh.googleusercontent.com/a/AATXAJyK6IsaGlYBTWHFaTtLzN2wP-Cipw6vRF9AEvpK=mo,No user friendly,2,0,1.9.22,2022-01-01 11:45:59,,
gp:AOqpTOEoJnYkviMonq-FdNgRpifZ_mcb-_JuIKlQM9mTpZL9tL-0ptAzjsnVk0Qtp751kVXnYWcaBymdewMybg,Usama Ashfaque,https://play-lh.googleusercontent.com/a-/AOh14Gi92PsCaZLBNcPI_NZ3YBGfHApfn0Rn-Wq6F02qfes,Awesome 👍,5,0,1.9.22,2022-01-01 11:07:18,,
gp:AOqpTOFdQRRiZDofD4gZxXBm6NSe43Bgs9p75dy8L9fQBOMpnF9GVKks9r5EtFC9mcOtMEneKpzKsZ48mzv6hg,Earl Emmanuel,https://play-lh.googleusercontent.com/a-/AOh14GjEcYtAjYjvK53NdBsAceBBYc63ZtwpT3vq5CKNhA,Wont let me login it always says theres an error and to try again. This is my second time redownloading it. Wish me luck.,1,4,1.9.21,2021-12-30 15:43:43,,
gp:AOqpTOHcjPFptfA3B9AxPAhU-KVd-aIsbJIU5T_5fA25qmIiKF3zvac1eqHIWR8YQ9hAI55Ypp7Il7xWXThU3Q,Bruce Noah,https://play-lh.googleusercontent.com/a-/AOh14Gg5HnOJhVFQkKi0LPrL43xAiMV1GcQY4qov8dgu,Can't access UHC Medicare insurance with this app.,1,0,1.9.22,2021-12-30 10:07:59,,
gp:AOqpTOGQiwcbR-u7MroedhGM1cBBxp92G7nvBiAFDPvO8zxcfV-RM2_xmwlJhTZlVqIvIb7LUDKxn2TrUZpR7A,J Hall,https://play-lh.googleusercontent.com/a/AATXAJxYKgRhMoE94fvci7X0whAz3cyqPoJowKr2Xvf7=mo,"My experience is never being able to log in because ""Something is wrong, please try again later"" after I call in to have my password reset it works until I attempt to login again only to get the same error message. The app is slightly more user friendly then when it first came out but at this point I would rather slam my hand in a door then recommend anyone use this POS. **Back again to reinstall the app BECAUSE I STILL CAN'T LOG IN AFTER RESETTING MY PASSWORD.",1,77,1.9.22,2021-12-30 09:18:05,,
gp:AOqpTOFKbTbQ6K965bfprQKb9aytCmoGL3RuJfoPfitgiuZBCnjOO3JuBoVSA2DjZDHmXVTIuc4eSlTWzIzCXQ,Mama Bear,https://play-lh.googleusercontent.com/a/AATXAJxo7EoaXreUf7fjn3CiRdMc1cdBXN_6997i1jha=mo,"Unable to sign into app. Always have to change my password. Then when i use my laptop to sign, have to chg password there too. Not talking to each other. Left the app will stay with website.",2,2,,2021-12-30 08:35:12,,
gp:AOqpTOHtp8YZKPAlkWt81j0g8JhMPD7L3uOQtPg95xFtVIf5u6mS9YKqPHHJUq-zbq8W_UpLaSh3qDhKU09gyQ,Nick Dinallo,https://play-lh.googleusercontent.com/a/AATXAJxBuWO1HvxvtU9KvoEcICbp1b1yTr23zdUrI0pu8g=mo,"The app is eh it works but more so United healthcare themselves are garbage, I have insurance through my work (would never choose this co. On my own) but do to changes I had to add my wife and kids to my health insurance plan especially my 1 year old has a genetic disorder PKU and they claimed I needed an adoption form for the kids I fathered myself and then didn't even notify me about it until a month after the due date avoid uhc at all cost, overpriced and under insured and don't do their job.",1,25,1.9.22,2021-12-29 12:08:57,,
gp:AOqpTOERygoU8-S_iiO3i99DFAvP4vcCA1JRvwkfHRmgy_gwcxb5TfvI8jhriwwhNefTKXdN6dta6JcyAaFtIg,Heather Upchurch,https://play-lh.googleusercontent.com/a/AATXAJzeMcfbr8OStu0uI9fdhUNoCncPVTGVaxORDc-Z=mo,"Poor app. My god I cannot tell you how awful this app, website, and company is. Good luck dealing with this nonsense",1,0,1.9.22,2021-12-28 06:54:58,,
gp:AOqpTOEO91On5tiLvjhqshJ8teUSKPQun8BgwpEQDkcRiR1Ypnz1IxB-QGa3-Ny0F6v1vKjrYetY6DVGeXw9ZQ,Evelyn Cheever,https://play-lh.googleusercontent.com/a/AATXAJzjajwU8-TI1I4u5M7LVxCLYGpBTGvTm33oNVIA=mo,Cannot install,1,0,,2021-12-27 14:22:29,,
gp:AOqpTOFti48K9t2tRwbfcSaQH6Ezr6__dUsYTlXDoshHck6Q7zy45wk7RkIofan5TC-m67BSxI6tjFajdl5OTg,Mike Coleman,https://play-lh.googleusercontent.com/a-/AOh14GjaIxJxDXN2OPV4hQcJwDj6arDO7EEO4FrEvsDu_Q,Doesn't include users of UHC Federal plans.,1,0,1.9.22,2021-12-27 09:24:43,,
gp:AOqpTOHWtV3JTLsdX4aLE-2cW4dBkGGOez7DaIylI1eMM2k1mg-tWVHrhDrlnRWKltLphu2xI8yaSFw9NqZibw,Stefan Zigulis,https://play-lh.googleusercontent.com/a-/AOh14GglnM8hZiBD2dxDQ3hzHPQrTrgFxy3SbbE6Rn1j-A,Doesn't work,1,0,,2021-12-24 10:05:10,,
gp:AOqpTOFO7JqRE8uGS4YRBlzkNcCcIE7O_zAA8t5Y39BQmwj0icvoCSo9Yu4zGuOlyFly8RcBpkXw8aLjj1OdOQ,June L. Kennett,https://play-lh.googleusercontent.com/a/AATXAJz6_9av1qHKRRTVWm0mnTHojSoQS33I4rcLNRFQ=mo,"This is my second review of this site and it's necessary to revise my assessment, impressed by a waived shipping fee the difficulty I recall caused me some frustrating moments. No good for my health. But I'll keep an open mind to the future. But I end my contact 01/01/22.",3,15,1.9.22,2021-12-24 03:00:21,,
gp:AOqpTOGEFpvw3_FJyBpxShVgKNqCxkhPOBxLXJTjPaujK_A-XPe2jhpY7JX8QKdGVEFetrUG50AOTf6bogLtSA,shaun rocknak,https://play-lh.googleusercontent.com/a-/AOh14Ghn9w_EZ21Qa3fPyjAszvNrwZFHLs_ywV4p-tHSUQ,"Just like everything else associated with UnitedHealth. To difficult to use. Won't allow me to log in. It's not that tuff to make a working website and app. BTW, Aetna's system works great!",1,33,1.9.22,2021-12-23 06:50:17,,
gp:AOqpTOHpi69KBU-k6TTwv-uyGZa_knZpTO_WW6D4iXcqbSVIokd9L5nJJZjZaylvR_-XIy8FwtIpl9Mq1FJjJQ,Lydia Howard,https://play-lh.googleusercontent.com/a-/AOh14Gjvl0hDnH7yTQh2xbCBikN9BbjEubS8dsiQEDy75Q,I'm interested in the medical stuff,5,0,1.9.20,2021-12-22 18:31:18,,
gp:AOqpTOEhLGHmv1HOtx9TWK5zRJ3AfJ44lD_xAUvZHXv5s02RWpIBwdeKXS6_q0G67D4oVAPsczDWwA3iLA_SKQ,Holli Ailor,https://play-lh.googleusercontent.com/a-/AOh14GjCwO8-Z-NPaiA7A2p99zi-CyH3J-F7zReygsw2Qv8,Have always correct understandable information easy,5,0,1.9.5,2021-12-21 20:35:53,,
gp:AOqpTOF5CHAevmDH4wjYU_orUbZ-8uAm6-eHo4eSUpAqrNV_PhvvMApbYXbckH2B-RNcdQTQawtzJ5JvTSgrNQ,STEALTH NISMO,https://play-lh.googleusercontent.com/a/AATXAJxrcbvGFIPk9WsrenJX_tOHD-DN9w37QXAyzdvY=mo,Keeps stating this app is only supported on un modified versions of android after a factory system update fix your app please,1,1,1.9.22,2021-12-21 18:39:06,,
gp:AOqpTOG8U4OGoIIWdgFOCDWyKmbb8RQjU7CCaTvhj1gRt12V21oeCV-8ilfhHcobQzITxruxGw8GqmYiCYHxHg,Bob Weinsteiger,https://play-lh.googleusercontent.com/a/AATXAJygKXz00HEeeaSke2DuTTEppUqmzIj0dxyLtsbj-3c=mo,I can't even get the app to download to my phone. Not off to a good start.,1,0,,2021-12-21 06:46:24,,
gp:AOqpTOEnYvG1UgCIxnyn9aoVGH2OwuZEN52boh8Dtwv9uxGr89neWgn6AQo3n1nRd8kerz2kY8OIK9EMvY8P_A,No Body,https://play-lh.googleusercontent.com/a/AATXAJyrc6DYULb5zjJCKi7R0ksS0wfj80DqF0aIib9A=mo,"The app is useless and the web site is non functioning, and you peaple are spouse to be in charge of my health care! I am going to petition our union to drop United health care, for neglect!",1,1,1.9.21,2021-12-19 17:00:15,,
gp:AOqpTOHgPtTpkfLYSsyr-2D5tKX2ifxoPKg8tN2kC4UZZtpnBffPTrP2YFB2ERLKSRn7xLARdXt3wz9Hpq4FhA,Monique Y,https://play-lh.googleusercontent.com/a-/AOh14GgQ-Cl3_t9IZlZs-9JStMQjaNyyilJCO10j_h1ItE4,"Need to find a new app writer/editor. It's only helpful for your current info. Forbid you may need to change anything like your ""PRIMARY CARE""",2,1,1.9.21,2021-12-16 08:38:00,,
gp:AOqpTOGzR8OMAND9EI5_XE9yXiBLMC_2VnoWQZWgw6p99ZoGv59HcUl2nR_ejyaen8A5miiuAYja_J5NbMxqqQ,Lucy Noriega,https://play-lh.googleusercontent.com/a-/AOh14Ghv7oaC7d7ow9-n19ygWkpVya4uVrlNp1sprcfBQgo,It's confusing,1,0,1.9.21,2021-12-15 13:37:32,,
gp:AOqpTOGRFe5oH7FGGTJrgXKVD23OYFFJ7e7G2U64UzjU1lrHSLu2cwaU19etemQdQ6w0nphXTewTT3ARCxdo5Q,Larry Miles,https://play-lh.googleusercontent.com/a-/AOh14GhX2ME1nbAtGbiV_5VkzCCuFL64PAR1-GmcNSqcZw,"Wnt to log in and open, said my plan not supported in this app! Why release the app out to the public to use then?",1,0,1.9.21,2021-12-15 11:45:35,,
gp:AOqpTOHi7zvUB1XoqR_lJ0i6wP_roDSZUmMj9AF2zDveCM_LIPqPEwyvkmJd7rzw-oe4dGcuv4PDkDFbh2er5A,gregg ridge,https://play-lh.googleusercontent.com/a/AATXAJwaagoii0idXoAS7jsl4GNqIapvk1U_3mdjzG08=mo,This app as well as their site is useless. I try to log in and it sends me an email to verify my email address and when I hit the confirmation it sends me to a Google game.,1,3,,2021-12-13 20:10:15,,
gp:AOqpTOF0hV-bflCXByBN92IiFshqVRNrF30IBODyR_5ZMWr3GtvWFkxcnEYMW3_eZkmBOo-Dhq3UBiaqUnLxzw,Ashley Amorgianos,https://play-lh.googleusercontent.com/a/AATXAJw_ruFzzAkeJ5eDaXhmnB2a7fJn2aRIRWMonpNC=mo,Awful. App is ok I guess but customer service and uhc Insurance is the worst I've ever had.,1,0,1.9.21,2021-12-13 15:10:54,,
gp:AOqpTOGYO_788j_N7hauYe8m76LsYWwj9LyY_SHN_HcciX11eiJfP2gysI-rnFyRpkGkQuWhrV7guHHpEAPsYQ,Brent Paul Schwindt,https://play-lh.googleusercontent.com/a-/AOh14GhQAxexm6VpuMLGDQSyaJepbOH0fxQvAnUDUi5L,The Best Healthcare in The GOOD OL' USA!!!,5,0,1.9.21,2021-12-13 08:49:18,,
gp:AOqpTOFfS_JiFxphaESN-7A8BF5i2VDug-NYOxxs5_32BZBiejt5IMg0I3UIWwW5Cg6093Q79L9rXHK814pc9w,Jon Farmer,https://play-lh.googleusercontent.com/a-/AOh14GhCMo9Y15EldLsNElIZmtXgYdhyX7FsDlZs5XDH,I have an UHC account. This app will not even let me login. Just use thier website.,1,1,,2021-12-11 05:55:39,,
gp:AOqpTOHF0jJ-f1eMo2djx-L-Bwv0m7ZONM-Lzsxk1hnCmObvwYgrKn7fQgWJRIDDu32QO3-mdthO_8JGZFvSlQ,Tanya Irene VanDusen,https://play-lh.googleusercontent.com/a-/AOh14GjNo1pd0HlELEvxIGvE3r2yaHyIyeyKfRogREVZ7g,Not sure yet until after the first of the year when it kicks in.,3,0,1.9.20,2021-12-09 23:18:50,,
gp:AOqpTOHrGiqeku7ya6_EsKdlCV2xRSsTdTJ2t7hu2HKty-ZIGCbjBBUsZc52AluCVTZhhOZ7qyI21RUnVtYsGg,carol jean,https://play-lh.googleusercontent.com/a-/AOh14GjZmY5vrY9bUjX2GRfelsBLTyEZum0A84hp7u6aOG4,This app nor does the website allow me to register. I think this insurance is a fraud and I'm calling Medicare to file a discrimination complaint.,1,1,1.9.20,2021-12-09 00:24:27,,
gp:AOqpTOHAXjjtdKw_KtLRryFbiIE9OZRewTNqncdVEstk9fuNqIS0ekTbagTYlpvJRIBzFsaCuUkN9ZVgLCWXHw,Michael Holmes,https://play-lh.googleusercontent.com/a/AATXAJwkIO_j8A6SlJoGXHyRWDYaJwZwoLI4OHoTyEQk=mo,Dr search doesn't work and hasn't worked in several years. Have tried multiple browsers.,2,4,,2021-12-08 19:05:58,,
gp:AOqpTOGz8vxopLnWu4XE1anray_x4HzlkTfLtgw0eTplXbWnhl-_5Z6Gi_gRNo8H65bj9IXIyUA2dINxdvZUeA,Ronald Niemeyer,https://play-lh.googleusercontent.com/a/AATXAJxOHs7SmYwgF331oZoyVRrL5JVAl-zC6zaF_wLD=mo,"My T mobile phone just updated to Android 11 and now the app won't open. Says ""This app is only supported on unmodified versions of Android."". My version is direct from T mobile and is unmodified. Please fix the app",1,8,1.9.20,2021-12-08 16:38:37,,
gp:AOqpTOHNbFa9vmh1Qy2SafSMaRQmidfis25JJBGMADCvEL0VNo-2RIwdvDXaScFNbE0_sCzE0HpZyXcHDqOf0g,Elias H,https://play-lh.googleusercontent.com/a-/AOh14Gg3kkdlXNLX3d2mn8PtGOCrSfY_GTRDjqVWoMcHmZA,"App stopped working on my Android after latest update. It says ""this app is only supported on unmodified versions of Android""",2,9,1.9.20,2021-12-08 16:32:51,,
gp:AOqpTOFDV0hBZpNo4T2fBkZK5PD0JimzhV091TK-unTaH7HCI02tVRFCp3BMDBLbk9njaDx9D0ufAiCVpPyn4g,Bri,https://play-lh.googleusercontent.com/a-/AOh14GgKRseyo3MJR6KfKruuwHiuwSfjWMpcTQyJinuVSYw,"Usually great, but since the android update I can not get in the app. It says my Android is modified.",3,4,1.9.20,2021-12-08 09:40:29,,
gp:AOqpTOESnxnmlZasm5mo7WwD-3jgx5fh8-UWcjpzN2TOwML3NyMxz_D3MtLGvljowIFKNivmUSvdJkEl8g7jiQ,Patricia Hudson,https://play-lh.googleusercontent.com/a-/AOh14GiUp4JRkTCOGT_A6SCuRyGJYAqU0DqpFAE_iriegw,Hard to understand,3,0,1.9.20,2021-12-08 08:57:39,,
gp:AOqpTOF6QSjfTqdyPPXD7bPQsEPtb-SRtTQq3SbqHYYb0aI8b8oFKjcwhj3RmtTvMqih_IDdl4lvu8gEa7npMw,Ariel Ríos,https://play-lh.googleusercontent.com/a/AATXAJy-lCHfn8iHq7dSmofT8jIXAk3f4npZpNQpBJ-I=mo,"If it's not in network, it honestly shouldn't even show up in the results, much less be inaccurate and say it's in network when it's not.",1,5,1.9.20,2021-12-07 14:32:22,,
gp:AOqpTOGsYjhTDSG4wRaIHu7n2RsxrGchfL6N680ghCYD7ixTRxIgrUNQ651AizA2dv6aVlet7mJfYTOnRKODIg,John Bowback,https://play-lh.googleusercontent.com/a-/AOh14GgTC0ggGhKE1-9lgnU2dRqHb0Gpd0luNny9aaMRFg,"App does not work at all. Everytime I try to sign in I get an error message saying that my plan associated with the account is not supported in the app. This might not be such a hassle if their website was working, but that is also broken and won't allow me to sign in. And good luck trying to get a physical card from them, as they are also incapable of doing that correctly either.",1,107,1.9.20,2021-12-06 16:17:25,,
gp:AOqpTOEtGCIgEo_wWlzsK2QsZ1mHE5tuvp5u78ClnLcmefonv15sdcBjeKCpoyoRFh8r37SVmJyHR9JHC1MXlw,Tony Shum,https://play-lh.googleusercontent.com/a/AATXAJzMvcy2LRV3JKJKnpmutamJ13UMtrEQ8_1hOvOD=mo,"After my phone updated to OS11, I no longer able to open the app and said ""This app is only supported unmodified versions of Android"". My is unmodified and I have tried reinstall the app and restart the phone. Nothing works.",1,13,1.9.20,2021-12-05 17:38:09,,
gp:AOqpTOEc0PdXjKSjyU0vY2v5tve24fFvn2CR_2BNq7dvXAc0Oa2g-jfXYTMnntFhVEnFG9oUXHS8v-9oE7RSWQ,Lisa Grasser,https://play-lh.googleusercontent.com/a-/AOh14Gi6XHdz7FZWr5ZQCMqggKrvoDxBIP5_TmjWvGG_MmA,Have not had an experience yet.I am looking for a doctor I can communicate with hopefully soon . Mine retired,3,0,1.7.0,2021-12-05 16:53:35,,
gp:AOqpTOHnCcQHSVgG_IsSXyV5u2YoeGalRD23qMgUdH72t-1NOKdxCRi887U5fhTECNyHAYmdObLQOHMvGHzSlw,Gayle,https://play-lh.googleusercontent.com/a/AATXAJyCwCUhwpSwvb2H6-9qVKrtI3qtLzR21hkN1tnp=mo,"The app does not work correctly. My husband tried to open a new account with the app and when the verification text was received at the end of registration with the code to get into the app it stated there was an error, despite putting in the code correctly and trying it multiple times without success. Frustrating to say the least. Don't bother with this app. It's not worth the hasssle.",1,101,1.9.20,2021-12-05 02:55:18,,
gp:AOqpTOEBYp8OrSeEuu_Y0Ixlxn4emQpjiw_xC0mXe1kGQseYP1hj214gI20XmzI8PxRkvINoUP9wXFwdFmYqZw,Bryan Constable,https://play-lh.googleusercontent.com/a-/AOh14Gj0kFXGF7eKYyBBZx8WDjZf7D5n9fOrOkNExx_I0Q,"Worked great until the latest Android update (12). Now it just crashes whenever I select ""Renew Rewards"", so I can no longer sync with Google Fit.",1,6,1.9.20,2021-12-04 15:17:02,,
gp:AOqpTOG4tIw0GtDRPJhs6OJ8v7EGQ09-tnte2IBp5pIuAqiIpINTxu79fa0Gqw78zG7W5gyHm0kWfWVMWUSyLQ,Allen Hall,https://play-lh.googleusercontent.com/a/AATXAJz9fJlYC7DllhGGEVaHYfwmIritOqQRwjT7dpth=mo,Great,5,0,1.8.16,2021-12-03 07:19:52,,
gp:AOqpTOHLn2N5-bcgk_dU2gBawC7-T8vU9Z08MtaTdMazzgQ7vyW4uMQ_6Gko_2-O9AYjFWeLyJo8KfZ-nvi1EA,Starving ScriptWriter,https://play-lh.googleusercontent.com/a-/AOh14GhmOc_UZhNBk9e8AhEqajnn3F0pUwxT6wW80NBIIg,Easy to use. Love that all the info I need is right there!,4,0,1.9.4,2021-12-02 15:39:37,,
gp:AOqpTOF4m90i5BKblYGknLOfGJgpqG_NGaAwd46jJgx2WaYCsc3SVb58w0zdN_pOvnoFo5enu3mRsjx9CsP4Qg,Joni,https://play-lh.googleusercontent.com/a/AATXAJzrmwKigT2TUu1DAUeYxACZWkfL1BKU8mMQXb8u=mo,"One of the worst apps to install,all kinds of problems signing in",1,0,,2021-12-01 17:47:06,,
gp:AOqpTOGEV9TKLrM3jfoLpvkMNgjr6K0u7TAHBehLTFJUN-fZQDoksXhcNqurGgSrVl3KASUB40DRXnXDw8BEfA,Mich Beenz,https://play-lh.googleusercontent.com/a-/AOh14Gi9KPgHt6xpr5Brv3866GOqlO-nLAl0AXarZ99r5XQ,It's ok but it really irritates me that after asking to set up biometric sign in it doesn't work,4,0,1.9.20,2021-12-01 09:46:02,,
gp:AOqpTOGhZWmudVm5L-NuaeHkc6VQ10_i7-OQ1FeR4eQaPOmf6jaurlR1qNmVdTzvca7JkP5E94aMfdRiJYJWdg,Ryan Shapleigh Robison,https://play-lh.googleusercontent.com/a-/AOh14GhX6038kDpd7YnI8K0lzgK74fP8-oseTSkP54AL5A,Nice app.,5,0,,2021-11-29 14:35:34,,
gp:AOqpTOHovNmkqdGGB-l4j54kyAJkDsW6RdFjt1etZKmS92TiY9_BGPWmXF5NlTJggOEU8fEWQtrUOh-ewPLYTQ,Phillip W Uzzell,https://play-lh.googleusercontent.com/a-/AOh14GgKohkUHSonuye7rmIB3sPkLaeAuzRXvA_XmUj9Pw,I have to have this app I am on disability,5,0,1.9.20,2021-11-29 06:27:35,,
gp:AOqpTOFXv4_PmoDNC4KjuvITfQaJqq4L61l3hbkgwOjKsXsSX3Z-w-wf_U-fvI2FLOecdk95ny1JlIvthcsbAw,Brooke Poole,https://play-lh.googleusercontent.com/a-/AOh14GjWvZvB7TUw_6L8sBMalEtbdsUvXnjLs4KDNje4TA,Love this app...,4,0,1.9.15,2021-11-27 10:59:06,,
