"sentence_id"	"post_id"	"conversation_id"	"disease_id"	"start_index"	"end_index"
1499036604	HIF2016_DIS01_CONV10_POST174	HIF2016_DIS01_CONV10	HIF2016_DIS01	1	185
962806585	HIF2016_DIS01_CONV10_POST174	HIF2016_DIS01_CONV10	HIF2016_DIS01	186	306
271953895	HIF2016_DIS01_CONV10_POST174	HIF2016_DIS01_CONV10	HIF2016_DIS01	307	374
1548855631	HIF2016_DIS01_CONV10_POST174	HIF2016_DIS01_CONV10	HIF2016_DIS01	375	685
883304617	HIF2016_DIS01_CONV10_POST174	HIF2016_DIS01_CONV10	HIF2016_DIS01	686	1099
1886418033	HIF2016_DIS01_CONV10_POST175	HIF2016_DIS01_CONV10	HIF2016_DIS01	1	136
1523998735	HIF2016_DIS01_CONV10_POST175	HIF2016_DIS01_CONV10	HIF2016_DIS01	137	176
1492495698	HIF2016_DIS01_CONV10_POST175	HIF2016_DIS01_CONV10	HIF2016_DIS01	177	248
224891357	HIF2016_DIS01_CONV10_POST175	HIF2016_DIS01_CONV10	HIF2016_DIS01	249	371
1376859046	HIF2016_DIS01_CONV10_POST175	HIF2016_DIS01_CONV10	HIF2016_DIS01	372	385
507316075	HIF2016_DIS01_CONV10_POST175	HIF2016_DIS01_CONV10	HIF2016_DIS01	1	42
1456851812	HIF2016_DIS01_CONV10_POST175	HIF2016_DIS01_CONV10	HIF2016_DIS01	43	77
169111775	HIF2016_DIS01_CONV10_POST175	HIF2016_DIS01_CONV10	HIF2016_DIS01	78	139
929790755	HIF2016_DIS01_CONV10_POST175	HIF2016_DIS01_CONV10	HIF2016_DIS01	140	173
286078848	HIF2016_DIS01_CONV10_POST175	HIF2016_DIS01_CONV10	HIF2016_DIS01	174	256
1821926006	HIF2016_DIS01_CONV10_POST175	HIF2016_DIS01_CONV10	HIF2016_DIS01	257	316
1500003159	HIF2016_DIS01_CONV10_POST175	HIF2016_DIS01_CONV10	HIF2016_DIS01	317	434
1190062352	HIF2016_DIS01_CONV10_POST175	HIF2016_DIS01_CONV10	HIF2016_DIS01	435	560
804218113	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	560	632
1344766197	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	633	690
2041034018	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	691	860
2094096481	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	861	890
1403534385	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	891	938
863224122	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	939	963
332970387	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	1	19
1853361026	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	19	73
2007483997	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	73	119
767533047	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	120	248
1357401015	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	249	369
962454704	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	370	576
2035574560	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	577	642
1286384958	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	643	661
1434863727	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	662	679
1949172815	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	680	697
1305914106	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	698	723
315520051	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	724	765
725490940	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	766	786
2023273761	HIF2016_DIS01_CONV10_POST176	HIF2016_DIS01_CONV10	HIF2016_DIS01	1	109
868786739	HIF2016_DIS01_CONV10_POST177	HIF2016_DIS01_CONV10	HIF2016_DIS01	110	119
86590937	HIF2016_DIS01_CONV11_POST178	HIF2016_DIS01_CONV11	HIF2016_DIS01	120	182
1704948452	HIF2016_DIS01_CONV11_POST178	HIF2016_DIS01_CONV11	HIF2016_DIS01	183	261
885229672	HIF2016_DIS01_CONV11_POST178	HIF2016_DIS01_CONV11	HIF2016_DIS01	262	293
3112945653	HIF2016_DIS01_CONV11_POST178	HIF2016_DIS01_CONV11	HIF2016_DIS01	294	319
1086655206	HIF2016_DIS01_CONV11_POST179	HIF2016_DIS01_CONV11	HIF2016_DIS01	320	464
1358224783	HIF2016_DIS01_CONV11_POST179	HIF2016_DIS01_CONV11	HIF2016_DIS01	465	536
1329412426	HIF2016_DIS01_CONV11_POST179	HIF2016_DIS01_CONV11	HIF2016_DIS01	537	592
1137865534	HIF2016_DIS01_CONV11_POST180	HIF2016_DIS01_CONV11	HIF2016_DIS01	593	816
2042921865	HIF2016_DIS01_CONV11_POST181	HIF2016_DIS01_CONV11	HIF2016_DIS01	817	895
465493595	HIF2016_DIS01_CONV11_POST181	HIF2016_DIS01_CONV11	HIF2016_DIS01	896	991
715344654	HIF2016_DIS01_CONV11_POST181	HIF2016_DIS01_CONV11	HIF2016_DIS01	992	1055
1342451629	HIF2016_DIS01_CONV11_POST181	HIF2016_DIS01_CONV11	HIF2016_DIS01	1056	1111
159367739	HIF2016_DIS01_CONV11_POST181	HIF2016_DIS01_CONV11	HIF2016_DIS01	1112	1119
1519676998	HIF2016_DIS01_CONV11_POST181	HIF2016_DIS01_CONV11	HIF2016_DIS01	1120	1175
1672531698	HIF2016_DIS01_CONV11_POST181	HIF2016_DIS01_CONV11	HIF2016_DIS01	1176	1311
2338655	HIF2016_DIS01_CONV11_POST181	HIF2016_DIS01_CONV11	HIF2016_DIS01	1312	1341
618756076	HIF2016_DIS01_CONV11_POST182	HIF2016_DIS01_CONV11	HIF2016_DIS01	1342	1389
1509734053	HIF2016_DIS01_CONV11_POST182	HIF2016_DIS01_CONV11	HIF2016_DIS01	1390	1415
1486948690	HIF2016_DIS01_CONV11_POST182	HIF2016_DIS01_CONV11	HIF2016_DIS01	1	332
19785328	HIF2016_DIS01_CONV11_POST182	HIF2016_DIS01_CONV11	HIF2016_DIS01	1	76
674379453	HIF2016_DIS01_CONV11_POST182	HIF2016_DIS01_CONV11	HIF2016_DIS01	77	137
253322414	HIF2016_DIS01_CONV11_POST182	HIF2016_DIS01_CONV11	HIF2016_DIS01	138	412
1844067178	HIF2016_DIS01_CONV11_POST183	HIF2016_DIS01_CONV11	HIF2016_DIS01	413	420
656772911	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	1	132
755530684	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	133	287
1261710972	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	287	402
1594645161	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	1	46
53839806	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	1	74
206773573	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	75	134
1892841558	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	135	237
874177947	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	238	331
49544601	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	332	586
389431876	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	587	747
1729054862	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	747	771
1439382660	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	772	776
685258765	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	1	69
6004217562	HIF2016_DIS01_CONV11_POST184	HIF2016_DIS01_CONV11	HIF2016_DIS01	69	140
6567729112	HIF2016_DIS01_CONV11_POST185	HIF2016_DIS01_CONV11	HIF2016_DIS01	140	295
7555306842	HIF2016_DIS01_CONV11_POST185	HIF2016_DIS01_CONV11	HIF2016_DIS01	295	351
12617109722	HIF2016_DIS01_CONV11_POST185	HIF2016_DIS01_CONV11	HIF2016_DIS01	351	446
15946451612	HIF2016_DIS01_CONV11_POST185	HIF2016_DIS01_CONV11	HIF2016_DIS01	446	548
538398062	HIF2016_DIS01_CONV11_POST185	HIF2016_DIS01_CONV11	HIF2016_DIS01	1	50
2067735732	HIF2016_DIS01_CONV11_POST185	HIF2016_DIS01_CONV11	HIF2016_DIS01	1	68
8741779472	HIF2016_DIS01_CONV11_POST185	HIF2016_DIS01_CONV11	HIF2016_DIS01	69	139
495446012	HIF2016_DIS01_CONV11_POST185	HIF2016_DIS01_CONV11	HIF2016_DIS01	140	194
3894318762	HIF2016_DIS01_CONV11_POST185	HIF2016_DIS01_CONV11	HIF2016_DIS01	195	276
17290548622	HIF2016_DIS01_CONV11_POST185	HIF2016_DIS01_CONV11	HIF2016_DIS01	277	316
14393826602	HIF2016_DIS01_CONV11_POST185	HIF2016_DIS01_CONV11	HIF2016_DIS01	318	374
6852587652	HIF2016_DIS01_CONV11_POST185	HIF2016_DIS01_CONV11	HIF2016_DIS01	375	452
6004217563	HIF2016_DIS01_CONV11_POST185	HIF2016_DIS01_CONV11	HIF2016_DIS01	453	493
773554832	HIF2016_DIS01_CONV11_POST186	HIF2016_DIS01_CONV11	HIF2016_DIS01	493	564
867686264	HIF2016_DIS01_CONV11_POST186	HIF2016_DIS01_CONV11	HIF2016_DIS01	565	694
201620761	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	695	873
1385943785	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	874	928
651535673	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	928	1013
1892692804	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	1013	1090
1958301215	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	1091	1225
863359572	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	1225	1255
1007656632	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	1256	1266
82026770	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	1	68
1878519193	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	69	139
2015805245	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	140	194
1356308273	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	195	276
1005318889	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	277	316
1381772350	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	318	374
21146819	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	375	452
1260894590	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	453	493
1875256554	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	493	564
921888403	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	565	694
349192635	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	695	873
8812297	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	874	928
208861273	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	928	1013
100957967	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	1013	1090
2105097553	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	1091	1225
651674643	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	1225	1255
333258454	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	1256	1266
364612573	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	1	111
570556406	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	112	122
1468359625	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	1	216
797334711	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	217	310
242465269	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	311	392
128046368	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	393	507
1602030530	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	508	556
1262268605	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	557	655
1650780388	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	656	712
805312330	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	713	868
1195144748	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	869	982
1658950512	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	983	1146
118807	HIF2016_DIS01_CONV11_POST187	HIF2016_DIS01_CONV11	HIF2016_DIS01	1147	1367
1236188990	HIF2016_DIS01_CONV12_POST188	HIF2016_DIS01_CONV12	HIF2016_DIS01	1368	1473
1347652002	HIF2016_DIS01_CONV12_POST188	HIF2016_DIS01_CONV12	HIF2016_DIS01	1474	1615
1095665803	HIF2016_DIS01_CONV12_POST188	HIF2016_DIS01_CONV12	HIF2016_DIS01	1616	1707
1942192481	HIF2016_DIS01_CONV12_POST188	HIF2016_DIS01_CONV12	HIF2016_DIS01	1708	1742
1899537086	HIF2016_DIS01_CONV12_POST188	HIF2016_DIS01_CONV12	HIF2016_DIS01	1743	1847
944483712	HIF2016_DIS01_CONV12_POST189	HIF2016_DIS01_CONV12	HIF2016_DIS01	1848	2079
677643926	HIF2016_DIS01_CONV12_POST190	HIF2016_DIS01_CONV12	HIF2016_DIS01	2080	2159
1992658083	HIF2016_DIS01_CONV12_POST190	HIF2016_DIS01_CONV12	HIF2016_DIS01	2160	2270
384577879	HIF2016_DIS01_CONV12_POST190	HIF2016_DIS01_CONV12	HIF2016_DIS01	2271	2320
1253498422	HIF2016_DIS01_CONV12_POST190	HIF2016_DIS01_CONV12	HIF2016_DIS01	2321	2345
1948185725	HIF2016_DIS01_CONV12_POST190	HIF2016_DIS01_CONV12	HIF2016_DIS01	2346	2397
569851724	HIF2016_DIS01_CONV12_POST190	HIF2016_DIS01_CONV12	HIF2016_DIS01	2398	2442
1756946058	HIF2016_DIS01_CONV12_POST191	HIF2016_DIS01_CONV12	HIF2016_DIS01	2443	2567
1524430790	HIF2016_DIS01_CONV12_POST191	HIF2016_DIS01_CONV12	HIF2016_DIS01	2568	2612
1444725157	HIF2016_DIS01_CONV12_POST191	HIF2016_DIS01_CONV12	HIF2016_DIS01	2613	2707
2057773559	HIF2016_DIS01_CONV12_POST191	HIF2016_DIS01_CONV12	HIF2016_DIS01	2708	2819
427436133	HIF2016_DIS01_CONV12_POST191	HIF2016_DIS01_CONV12	HIF2016_DIS01	2820	2878
1660637497	HIF2016_DIS01_CONV12_POST192	HIF2016_DIS01_CONV12	HIF2016_DIS01	2879	3013
252204322	HIF2016_DIS01_CONV12_POST192	HIF2016_DIS01_CONV12	HIF2016_DIS01	3014	3088
111854337	HIF2016_DIS01_CONV12_POST192	HIF2016_DIS01_CONV12	HIF2016_DIS01	3089	3110
1468676377	HIF2016_DIS01_CONV12_POST193	HIF2016_DIS01_CONV12	HIF2016_DIS01	3111	3186
1316271053	HIF2016_DIS01_CONV12_POST194	HIF2016_DIS01_CONV12	HIF2016_DIS01	3187	3261
1068372634	HIF2016_DIS01_CONV12_POST195	HIF2016_DIS01_CONV12	HIF2016_DIS01	3262	3281
561372900	HIF2016_DIS01_CONV12_POST195	HIF2016_DIS01_CONV12	HIF2016_DIS01	3282	3345
1092752055	HIF2016_DIS01_CONV12_POST195	HIF2016_DIS01_CONV12	HIF2016_DIS01	3346	3372
1549055012	HIF2016_DIS01_CONV12_POST195	HIF2016_DIS01_CONV12	HIF2016_DIS01	3373	3376
1756717648	HIF2016_DIS01_CONV12_POST195	HIF2016_DIS01_CONV12	HIF2016_DIS01	1	180
1782447522	HIF2016_DIS01_CONV12_POST195	HIF2016_DIS01_CONV12	HIF2016_DIS01	181	225
910993836	HIF2016_DIS01_CONV12_POST195	HIF2016_DIS01_CONV12	HIF2016_DIS01	226	304
654101415	HIF2016_DIS01_CONV12_POST195	HIF2016_DIS01_CONV12	HIF2016_DIS01	305	345
587873942	HIF2016_DIS01_CONV12_POST195	HIF2016_DIS01_CONV12	HIF2016_DIS01	346	467
1103949441	HIF2016_DIS01_CONV12_POST196	HIF2016_DIS01_CONV12	HIF2016_DIS01	468	481
470733824	HIF2016_DIS01_CONV12_POST196	HIF2016_DIS01_CONV12	HIF2016_DIS01	1	44
2071055189	HIF2016_DIS01_CONV12_POST196	HIF2016_DIS01_CONV12	HIF2016_DIS01	1	64
1478765426	HIF2016_DIS01_CONV12_POST196	HIF2016_DIS01_CONV12	HIF2016_DIS01	65	78
1894267810	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	79	96
5799660	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	97	113
1683931245	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	114	151
832594893	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	152	173
407594881	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	1	69
1462800079	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	69	137
12013894	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	137	216
426126406	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	216	236
1066803052	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	236	303
359006098	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	1	165
1485406592	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	166	315
1575687804	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	316	524
1424724701	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	1	44
482487244	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	1	105
1808533421	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	105	116
1104452406	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	1	69
958976580	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	70	132
1907769156	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	133	229
409126516	HIF2016_DIS01_CONV12_POST197	HIF2016_DIS01_CONV12	HIF2016_DIS01	230	328
949635875	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	329	361
615497833	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	362	415
1131895319	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	416	503
875407799	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	504	530
807398583	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	531	635
1496520915	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	636	664
1130061994	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	665	724
1340670419	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	1	84
696935450	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	85	179
1524408915	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	180	204
1378753698	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	205	293
1922287774	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	1	112
883599624	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	113	170
1458670597	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	171	273
1792168153	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	275	346
1158309354	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	347	386
2057779653	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	387	456
1140188525	HIF2016_DIS01_CONV12_POST198	HIF2016_DIS01_CONV12	HIF2016_DIS01	457	502
1607472108	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	503	568
1488963595	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	569	761
2027058232	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	762	955
1387699406	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	956	1172
1183595541	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	1173	1211
1781510037	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	1212	1288
733313648	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	1289	1368
1439782916	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	1369	1453
1126811422	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	1454	1478
1530194185	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	1479	1583
721240145	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	1584	1784
1002922596	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	1785	1850
1539029798	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	1851	1894
798979453	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	1	22
1080286455	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	23	52
2050980481	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	53	155
659956706	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	155	272
376403269	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	272	337
1058368580	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	337	390
1742651851	HIF2016_DIS01_CONV12_POST199	HIF2016_DIS01_CONV12	HIF2016_DIS01	390	430
658609730	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	430	596
885062459	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	596	764
1166551076	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	764	931
911189318	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	931	986
127858350	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	986	1093
347180712	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1093	1168
1725514119	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1168	1278
1147110587	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1278	1401
8048917	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1401	1473
1366857533	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1473	1533
1946315003	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1533	1574
1169648415	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1	172
1719190850	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	173	274
1361644779	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	275	322
1606188881	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	323	412
138983956	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	413	510
1130923997	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	511	661
848745467	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	662	727
195664162	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	728	765
1561773925	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	766	860
1095391131	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	861	1001
1232021320	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1002	1168
1287594920	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1169	1179
1664406202	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1180	1256
858656895	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1257	1408
658161013	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1409	1465
1195379259	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1466	1547
306124634	HIF2016_DIS01_CONV12_POST200	HIF2016_DIS01_CONV12	HIF2016_DIS01	1548	1587
