"sentence_id"	"post_id"	"conversation_id"	"disease_id"	"start_index"	"end_index"
1066194903	HIF2016_DIS02_CONV21_POST385	HIF2016_DIS02_CONV21	HIF2016_DIS02	581	584
2146943405	HIF2016_DIS02_CONV21_POST385	HIF2016_DIS02_CONV21	HIF2016_DIS02	585	708
1957563177	HIF2016_DIS02_CONV21_POST385	HIF2016_DIS02_CONV21	HIF2016_DIS02	708	756
1605129786	HIF2016_DIS02_CONV21_POST385	HIF2016_DIS02_CONV21	HIF2016_DIS02	756	768
187137335	HIF2016_DIS02_CONV21_POST386	HIF2016_DIS02_CONV21	HIF2016_DIS02	1	88
1457433594	HIF2016_DIS02_CONV21_POST386	HIF2016_DIS02_CONV21	HIF2016_DIS02	89	196
1820748017	HIF2016_DIS02_CONV21_POST386	HIF2016_DIS02_CONV21	HIF2016_DIS02	197	344
12208040	HIF2016_DIS02_CONV21_POST387	HIF2016_DIS02_CONV21	HIF2016_DIS02	345	518
1833038020	HIF2016_DIS02_CONV21_POST387	HIF2016_DIS02_CONV21	HIF2016_DIS02	519	557
1858370107	HIF2016_DIS02_CONV21_POST387	HIF2016_DIS02_CONV21	HIF2016_DIS02	560	573
709414354	HIF2016_DIS02_CONV21_POST388	HIF2016_DIS02_CONV21	HIF2016_DIS02	1	33
610689500	HIF2016_DIS02_CONV21_POST388	HIF2016_DIS02_CONV21	HIF2016_DIS02	33	86
60674983	HIF2016_DIS02_CONV21_POST388	HIF2016_DIS02_CONV21	HIF2016_DIS02	87	162
431245969	HIF2016_DIS02_CONV21_POST388	HIF2016_DIS02_CONV21	HIF2016_DIS02	164	314
1331772641	HIF2016_DIS02_CONV21_POST388	HIF2016_DIS02_CONV21	HIF2016_DIS02	315	419
2137112845	HIF2016_DIS02_CONV21_POST388	HIF2016_DIS02_CONV21	HIF2016_DIS02	420	473
2144930817	HIF2016_DIS02_CONV21_POST388	HIF2016_DIS02_CONV21	HIF2016_DIS02	474	486
1457286377	HIF2016_DIS02_CONV21_POST388	HIF2016_DIS02_CONV21	HIF2016_DIS02	1	68
860022598	HIF2016_DIS02_CONV21_POST388	HIF2016_DIS02_CONV21	HIF2016_DIS02	69	205
1835409360	HIF2016_DIS02_CONV21_POST388	HIF2016_DIS02_CONV21	HIF2016_DIS02	206	331
447072107	HIF2016_DIS02_CONV21_POST388	HIF2016_DIS02_CONV21	HIF2016_DIS02	1	45
296676216	HIF2016_DIS02_CONV21_POST389	HIF2016_DIS02_CONV21	HIF2016_DIS02	45	70
1869123790	HIF2016_DIS02_CONV21_POST390	HIF2016_DIS02_CONV21	HIF2016_DIS02	70	88
1091188817	HIF2016_DIS02_CONV21_POST390	HIF2016_DIS02_CONV21	HIF2016_DIS02	1	101
1097502777	HIF2016_DIS02_CONV21_POST390	HIF2016_DIS02_CONV21	HIF2016_DIS02	101	122
1004750051	HIF2016_DIS02_CONV21_POST390	HIF2016_DIS02_CONV21	HIF2016_DIS02	122	165
1308305258	HIF2016_DIS02_CONV21_POST390	HIF2016_DIS02_CONV21	HIF2016_DIS02	165	195
2035610490	HIF2016_DIS02_CONV21_POST390	HIF2016_DIS02_CONV21	HIF2016_DIS02	196	282
1584569940	HIF2016_DIS02_CONV21_POST390	HIF2016_DIS02_CONV21	HIF2016_DIS02	283	350
1581435609	HIF2016_DIS02_CONV21_POST390	HIF2016_DIS02_CONV21	HIF2016_DIS02	351	424
828577535	HIF2016_DIS02_CONV21_POST390	HIF2016_DIS02_CONV21	HIF2016_DIS02	424	494
290521272	HIF2016_DIS02_CONV21_POST391	HIF2016_DIS02_CONV21	HIF2016_DIS02	495	534
355276762	HIF2016_DIS02_CONV21_POST391	HIF2016_DIS02_CONV21	HIF2016_DIS02	534	565
1660980221	HIF2016_DIS02_CONV21_POST391	HIF2016_DIS02_CONV21	HIF2016_DIS02	566	601
2137316482	HIF2016_DIS02_CONV21_POST391	HIF2016_DIS02_CONV21	HIF2016_DIS02	1	13
1144677266	HIF2016_DIS02_CONV21_POST391	HIF2016_DIS02_CONV21	HIF2016_DIS02	1	108
1055770250	HIF2016_DIS02_CONV21_POST391	HIF2016_DIS02_CONV21	HIF2016_DIS02	109	192
893162685	HIF2016_DIS02_CONV21_POST391	HIF2016_DIS02_CONV21	HIF2016_DIS02	192	195
809780317	HIF2016_DIS02_CONV21_POST391	HIF2016_DIS02_CONV21	HIF2016_DIS02	196	282
1690285322	HIF2016_DIS02_CONV21_POST392	HIF2016_DIS02_CONV21	HIF2016_DIS02	283	366
1495894517	HIF2016_DIS02_CONV21_POST392	HIF2016_DIS02_CONV21	HIF2016_DIS02	367	601
1120336500	HIF2016_DIS02_CONV21_POST392	HIF2016_DIS02_CONV21	HIF2016_DIS02	602	753
1641269773	HIF2016_DIS02_CONV21_POST392	HIF2016_DIS02_CONV21	HIF2016_DIS02	754	896
1455101857	HIF2016_DIS02_CONV21_POST392	HIF2016_DIS02_CONV21	HIF2016_DIS02	897	1050
549740687	HIF2016_DIS02_CONV21_POST392	HIF2016_DIS02_CONV21	HIF2016_DIS02	1050	1061
806168849	HIF2016_DIS02_CONV21_POST392	HIF2016_DIS02_CONV21	HIF2016_DIS02	1	115
426713677	HIF2016_DIS02_CONV21_POST393	HIF2016_DIS02_CONV21	HIF2016_DIS02	116	202
514655684	HIF2016_DIS02_CONV21_POST393	HIF2016_DIS02_CONV21	HIF2016_DIS02	203	295
214807745	HIF2016_DIS02_CONV21_POST393	HIF2016_DIS02_CONV21	HIF2016_DIS02	296	408
2136290454	HIF2016_DIS02_CONV21_POST393	HIF2016_DIS02_CONV21	HIF2016_DIS02	409	509
888451255	HIF2016_DIS02_CONV21_POST393	HIF2016_DIS02_CONV21	HIF2016_DIS02	510	614
97086927	HIF2016_DIS02_CONV21_POST393	HIF2016_DIS02_CONV21	HIF2016_DIS02	615	794
192197947	HIF2016_DIS02_CONV21_POST393	HIF2016_DIS02_CONV21	HIF2016_DIS02	795	847
1592200492	HIF2016_DIS02_CONV21_POST393	HIF2016_DIS02_CONV21	HIF2016_DIS02	1	84
1162988493	HIF2016_DIS02_CONV21_POST394	HIF2016_DIS02_CONV21	HIF2016_DIS02	85	182
305461281	HIF2016_DIS02_CONV21_POST394	HIF2016_DIS02_CONV21	HIF2016_DIS02	182	185
1834551191	HIF2016_DIS02_CONV21_POST394	HIF2016_DIS02_CONV21	HIF2016_DIS02	186	371
1752953252	HIF2016_DIS02_CONV21_POST394	HIF2016_DIS02_CONV21	HIF2016_DIS02	372	429
1947680764	HIF2016_DIS02_CONV21_POST394	HIF2016_DIS02_CONV21	HIF2016_DIS02	429	614
1597924104	HIF2016_DIS02_CONV21_POST394	HIF2016_DIS02_CONV21	HIF2016_DIS02	615	671
8676862642	HIF2016_DIS02_CONV21_POST394	HIF2016_DIS02_CONV21	HIF2016_DIS02	672	777
1861139192	HIF2016_DIS02_CONV21_POST395	HIF2016_DIS02_CONV21	HIF2016_DIS02	1	126
705877977	HIF2016_DIS02_CONV21_POST395	HIF2016_DIS02_CONV21	HIF2016_DIS02	127	269
1574037539	HIF2016_DIS02_CONV21_POST395	HIF2016_DIS02_CONV21	HIF2016_DIS02	270	434
52737556	HIF2016_DIS02_CONV21_POST395	HIF2016_DIS02_CONV21	HIF2016_DIS02	435	507
527890094	HIF2016_DIS02_CONV21_POST396	HIF2016_DIS02_CONV21	HIF2016_DIS02	508	624
2062497279	HIF2016_DIS02_CONV21_POST396	HIF2016_DIS02_CONV21	HIF2016_DIS02	625	676
621527422	HIF2016_DIS02_CONV21_POST396	HIF2016_DIS02_CONV21	HIF2016_DIS02	677	828
1219706842	HIF2016_DIS02_CONV21_POST397	HIF2016_DIS02_CONV21	HIF2016_DIS02	830	842
1060492950	HIF2016_DIS02_CONV21_POST397	HIF2016_DIS02_CONV21	HIF2016_DIS02	1	64
1026776067	HIF2016_DIS02_CONV21_POST397	HIF2016_DIS02_CONV21	HIF2016_DIS02	65	220
266074331	HIF2016_DIS02_CONV21_POST397	HIF2016_DIS02_CONV21	HIF2016_DIS02	220	250
2081141412	HIF2016_DIS02_CONV21_POST398	HIF2016_DIS02_CONV21	HIF2016_DIS02	253	459
595270619	HIF2016_DIS02_CONV21_POST398	HIF2016_DIS02_CONV21	HIF2016_DIS02	460	549
374639454	HIF2016_DIS02_CONV21_POST398	HIF2016_DIS02_CONV21	HIF2016_DIS02	550	597
1370111683	HIF2016_DIS02_CONV21_POST398	HIF2016_DIS02_CONV21	HIF2016_DIS02	598	608
357026958	HIF2016_DIS02_CONV21_POST398	HIF2016_DIS02_CONV21	HIF2016_DIS02	608	611
1856706048	HIF2016_DIS02_CONV22_POST399	HIF2016_DIS02_CONV22	HIF2016_DIS02	612	615
1113876556	HIF2016_DIS02_CONV22_POST399	HIF2016_DIS02_CONV22	HIF2016_DIS02	1	46
1181561008	HIF2016_DIS02_CONV22_POST399	HIF2016_DIS02_CONV22	HIF2016_DIS02	47	84
247194292	HIF2016_DIS02_CONV22_POST399	HIF2016_DIS02_CONV22	HIF2016_DIS02	85	151
591339982	HIF2016_DIS02_CONV22_POST399	HIF2016_DIS02_CONV22	HIF2016_DIS02	153	192
1712694390	HIF2016_DIS02_CONV22_POST399	HIF2016_DIS02_CONV22	HIF2016_DIS02	1	35
1506275081	HIF2016_DIS02_CONV22_POST399	HIF2016_DIS02_CONV22	HIF2016_DIS02	35	83
130590630	HIF2016_DIS02_CONV22_POST399	HIF2016_DIS02_CONV22	HIF2016_DIS02	83	121
192907486	HIF2016_DIS02_CONV22_POST399	HIF2016_DIS02_CONV22	HIF2016_DIS02	121	124
911976719	HIF2016_DIS02_CONV22_POST399	HIF2016_DIS02_CONV22	HIF2016_DIS02	1	55
795942794	HIF2016_DIS02_CONV22_POST400	HIF2016_DIS02_CONV22	HIF2016_DIS02	55	153
1728031891	HIF2016_DIS02_CONV22_POST400	HIF2016_DIS02_CONV22	HIF2016_DIS02	154	183
396543077	HIF2016_DIS02_CONV22_POST400	HIF2016_DIS02_CONV22	HIF2016_DIS02	183	279
1297218234	HIF2016_DIS02_CONV22_POST400	HIF2016_DIS02_CONV22	HIF2016_DIS02	279	282
1548623475	HIF2016_DIS02_CONV22_POST400	HIF2016_DIS02_CONV22	HIF2016_DIS02	1	219
365160667	HIF2016_DIS02_CONV22_POST400	HIF2016_DIS02_CONV22	HIF2016_DIS02	220	315
1724281747	HIF2016_DIS02_CONV22_POST400	HIF2016_DIS02_CONV22	HIF2016_DIS02	316	421
867182691	HIF2016_DIS02_CONV22_POST400	HIF2016_DIS02_CONV22	HIF2016_DIS02	421	510
246137679	HIF2016_DIS02_CONV22_POST401	HIF2016_DIS02_CONV22	HIF2016_DIS02	511	546
994107068	HIF2016_DIS02_CONV22_POST401	HIF2016_DIS02_CONV22	HIF2016_DIS02	1	255
1677336066	HIF2016_DIS02_CONV22_POST401	HIF2016_DIS02_CONV22	HIF2016_DIS02	255	282
1574494696	HIF2016_DIS02_CONV22_POST401	HIF2016_DIS02_CONV22	HIF2016_DIS02	282	356
1681805608	HIF2016_DIS02_CONV22_POST401	HIF2016_DIS02_CONV22	HIF2016_DIS02	356	406
1230290186	HIF2016_DIS02_CONV22_POST402	HIF2016_DIS02_CONV22	HIF2016_DIS02	406	491
431371336	HIF2016_DIS02_CONV22_POST402	HIF2016_DIS02_CONV22	HIF2016_DIS02	491	617
351295205	HIF2016_DIS02_CONV22_POST402	HIF2016_DIS02_CONV22	HIF2016_DIS02	617	639
171623310	HIF2016_DIS02_CONV22_POST402	HIF2016_DIS02_CONV22	HIF2016_DIS02	639	656
1,43321E+11	HIF2016_DIS02_CONV22_POST402	HIF2016_DIS02_CONV22	HIF2016_DIS02	656	691
1678936428	HIF2016_DIS02_CONV22_POST403	HIF2016_DIS02_CONV22	HIF2016_DIS02	692	708
2003899890	HIF2016_DIS02_CONV22_POST403	HIF2016_DIS02_CONV22	HIF2016_DIS02	1	4
1483380640	HIF2016_DIS02_CONV22_POST403	HIF2016_DIS02_CONV22	HIF2016_DIS02	5	132
329263696	HIF2016_DIS02_CONV22_POST403	HIF2016_DIS02_CONV22	HIF2016_DIS02	133	220
1099817452	HIF2016_DIS02_CONV22_POST403	HIF2016_DIS02_CONV22	HIF2016_DIS02	221	361
2966762292	HIF2016_DIS02_CONV22_POST403	HIF2016_DIS02_CONV22	HIF2016_DIS02	362	470
1818710939	HIF2016_DIS02_CONV22_POST404	HIF2016_DIS02_CONV22	HIF2016_DIS02	471	575
102130753	HIF2016_DIS02_CONV22_POST404	HIF2016_DIS02_CONV22	HIF2016_DIS02	576	619
1501818390	HIF2016_DIS02_CONV22_POST405	HIF2016_DIS02_CONV22	HIF2016_DIS02	619	807
1372066530	HIF2016_DIS02_CONV22_POST405	HIF2016_DIS02_CONV22	HIF2016_DIS02	808	822
286367704	HIF2016_DIS02_CONV22_POST405	HIF2016_DIS02_CONV22	HIF2016_DIS02	1	27
1569854859	HIF2016_DIS02_CONV22_POST405	HIF2016_DIS02_CONV22	HIF2016_DIS02	27	91
2092426263	HIF2016_DIS02_CONV22_POST405	HIF2016_DIS02_CONV22	HIF2016_DIS02	91	128
2140302557	HIF2016_DIS02_CONV22_POST405	HIF2016_DIS02_CONV22	HIF2016_DIS02	128	236
1867518096	HIF2016_DIS02_CONV22_POST406	HIF2016_DIS02_CONV22	HIF2016_DIS02	236	289
1529609706	HIF2016_DIS02_CONV22_POST406	HIF2016_DIS02_CONV22	HIF2016_DIS02	1	255
1980048256	HIF2016_DIS02_CONV22_POST406	HIF2016_DIS02_CONV22	HIF2016_DIS02	256	344
1716923313	HIF2016_DIS02_CONV22_POST406	HIF2016_DIS02_CONV22	HIF2016_DIS02	345	453
1958330329	HIF2016_DIS02_CONV22_POST407	HIF2016_DIS02_CONV22	HIF2016_DIS02	454	588
40700452	HIF2016_DIS02_CONV22_POST407	HIF2016_DIS02_CONV22	HIF2016_DIS02	589	600
1836245647	HIF2016_DIS02_CONV22_POST407	HIF2016_DIS02_CONV22	HIF2016_DIS02	1	61
1192995216	HIF2016_DIS02_CONV22_POST407	HIF2016_DIS02_CONV22	HIF2016_DIS02	61	185
695798262	HIF2016_DIS02_CONV23_POST408	HIF2016_DIS02_CONV23	HIF2016_DIS02	185	266
301594413	HIF2016_DIS02_CONV23_POST408	HIF2016_DIS02_CONV23	HIF2016_DIS02	266	392
1099188297	HIF2016_DIS02_CONV23_POST408	HIF2016_DIS02_CONV23	HIF2016_DIS02	392	495
1718632296	HIF2016_DIS02_CONV23_POST408	HIF2016_DIS02_CONV23	HIF2016_DIS02	495	507
1601156060	HIF2016_DIS02_CONV23_POST408	HIF2016_DIS02_CONV23	HIF2016_DIS02	1	84
288128148	HIF2016_DIS02_CONV23_POST408	HIF2016_DIS02_CONV23	HIF2016_DIS02	84	187
1750831443	HIF2016_DIS02_CONV23_POST408	HIF2016_DIS02_CONV23	HIF2016_DIS02	1	132
1624972942	HIF2016_DIS02_CONV23_POST408	HIF2016_DIS02_CONV23	HIF2016_DIS02	133	193
596685493	HIF2016_DIS02_CONV23_POST408	HIF2016_DIS02_CONV23	HIF2016_DIS02	194	283
77860423	HIF2016_DIS02_CONV23_POST408	HIF2016_DIS02_CONV23	HIF2016_DIS02	284	414
1703995858	HIF2016_DIS02_CONV23_POST409	HIF2016_DIS02_CONV23	HIF2016_DIS02	415	734
561482844	HIF2016_DIS02_CONV23_POST409	HIF2016_DIS02_CONV23	HIF2016_DIS02	735	753
1649521099	HIF2016_DIS02_CONV23_POST409	HIF2016_DIS02_CONV23	HIF2016_DIS02	1	37
262096507	HIF2016_DIS02_CONV23_POST409	HIF2016_DIS02_CONV23	HIF2016_DIS02	37	100
1748066924	HIF2016_DIS02_CONV23_POST409	HIF2016_DIS02_CONV23	HIF2016_DIS02	100	137
1179474466	HIF2016_DIS02_CONV23_POST409	HIF2016_DIS02_CONV23	HIF2016_DIS02	137	199
1138157830	HIF2016_DIS02_CONV23_POST409	HIF2016_DIS02_CONV23	HIF2016_DIS02	199	202
127645710	HIF2016_DIS02_CONV23_POST409	HIF2016_DIS02_CONV23	HIF2016_DIS02	1	17
1735984562	HIF2016_DIS02_CONV23_POST409	HIF2016_DIS02_CONV23	HIF2016_DIS02	18	55
727576276	HIF2016_DIS02_CONV23_POST409	HIF2016_DIS02_CONV23	HIF2016_DIS02	55	258
2340	HIF2016_DIS02_CONV23_POST409	HIF2016_DIS02_CONV23	HIF2016_DIS02	259	466
3,11295E+11	HIF2016_DIS02_CONV23_POST410	HIF2016_DIS02_CONV23	HIF2016_DIS02	1	123
253848826	HIF2016_DIS02_CONV23_POST410	HIF2016_DIS02_CONV23	HIF2016_DIS02	123	156
328647200	HIF2016_DIS02_CONV23_POST410	HIF2016_DIS02_CONV23	HIF2016_DIS02	156	195
577982755	HIF2016_DIS02_CONV23_POST410	HIF2016_DIS02_CONV23	HIF2016_DIS02	195	234
1700127094	HIF2016_DIS02_CONV23_POST410	HIF2016_DIS02_CONV23	HIF2016_DIS02	234	288
629089878	HIF2016_DIS02_CONV23_POST410	HIF2016_DIS02_CONV23	HIF2016_DIS02	288	314
89858213	HIF2016_DIS02_CONV23_POST410	HIF2016_DIS02_CONV23	HIF2016_DIS02	314	457
1883986361	HIF2016_DIS02_CONV23_POST410	HIF2016_DIS02_CONV23	HIF2016_DIS02	457	549
317647290	HIF2016_DIS02_CONV23_POST410	HIF2016_DIS02_CONV23	HIF2016_DIS02	549	597
2117455694	HIF2016_DIS02_CONV23_POST410	HIF2016_DIS02_CONV23	HIF2016_DIS02	597	634
687646330	HIF2016_DIS02_CONV23_POST410	HIF2016_DIS02_CONV23	HIF2016_DIS02	634	637
1257111547	HIF2016_DIS02_CONV23_POST410	HIF2016_DIS02_CONV23	HIF2016_DIS02	1	75
1828899364	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	76	115
1236303866	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	115	148
1443703862	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	149	202
800520470	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	203	232
1978660194	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	232	348
1438349473	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	349	406
1625119573	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	407	423
282012432	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	423	464
1381856024	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	464	526
384393901	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	527	529
480707123	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	1	8
1326558710	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	8	81
1068673054	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	81	117
368972932	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	117	150
898638523	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	150	178
2016899921	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	178	255
582840957	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	255	314
1655701829	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	314	346
917490958	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	346	434
23402	HIF2016_DIS02_CONV23_POST411	HIF2016_DIS02_CONV23	HIF2016_DIS02	434	474
371382612	HIF2016_DIS02_CONV23_POST412	HIF2016_DIS02_CONV23	HIF2016_DIS02	474	504
2137068100	HIF2016_DIS02_CONV23_POST413	HIF2016_DIS02_CONV23	HIF2016_DIS02	504	563
346028708	HIF2016_DIS02_CONV23_POST413	HIF2016_DIS02_CONV23	HIF2016_DIS02	1	17
1589929095	HIF2016_DIS02_CONV23_POST413	HIF2016_DIS02_CONV23	HIF2016_DIS02	17	130
1831096411	HIF2016_DIS02_CONV23_POST413	HIF2016_DIS02_CONV23	HIF2016_DIS02	131	257
285790521	HIF2016_DIS02_CONV23_POST413	HIF2016_DIS02_CONV23	HIF2016_DIS02	258	314
1402436785	HIF2016_DIS02_CONV23_POST413	HIF2016_DIS02_CONV23	HIF2016_DIS02	315	368
1378388681	HIF2016_DIS02_CONV23_POST413	HIF2016_DIS02_CONV23	HIF2016_DIS02	368	402
1633772740	HIF2016_DIS02_CONV23_POST413	HIF2016_DIS02_CONV23	HIF2016_DIS02	403	484
936023860	HIF2016_DIS02_CONV23_POST414	HIF2016_DIS02_CONV23	HIF2016_DIS02	484	507
623550510	HIF2016_DIS02_CONV23_POST414	HIF2016_DIS02_CONV23	HIF2016_DIS02	508	544
755177697	HIF2016_DIS02_CONV23_POST414	HIF2016_DIS02_CONV23	HIF2016_DIS02	544	618
219896547	HIF2016_DIS02_CONV23_POST414	HIF2016_DIS02_CONV23	HIF2016_DIS02	618	712
1872969565	HIF2016_DIS02_CONV23_POST415	HIF2016_DIS02_CONV23	HIF2016_DIS02	713	753
538952223	HIF2016_DIS02_CONV23_POST415	HIF2016_DIS02_CONV23	HIF2016_DIS02	753	818
1562509636	HIF2016_DIS02_CONV23_POST415	HIF2016_DIS02_CONV23	HIF2016_DIS02	818	926
859134688	HIF2016_DIS02_CONV23_POST415	HIF2016_DIS02_CONV23	HIF2016_DIS02	926	1035
247629535	HIF2016_DIS02_CONV23_POST415	HIF2016_DIS02_CONV23	HIF2016_DIS02	1036	1051
1202164928	HIF2016_DIS02_CONV23_POST415	HIF2016_DIS02_CONV23	HIF2016_DIS02	1051	1054
175042842	HIF2016_DIS02_CONV23_POST415	HIF2016_DIS02_CONV23	HIF2016_DIS02	1055	1064
42338658	HIF2016_DIS02_CONV24_POST416	HIF2016_DIS02_CONV24	HIF2016_DIS02	1064	1143
1789855975	HIF2016_DIS02_CONV24_POST416	HIF2016_DIS02_CONV24	HIF2016_DIS02	1144	1256
782339731	HIF2016_DIS02_CONV24_POST416	HIF2016_DIS02_CONV24	HIF2016_DIS02	1257	1259
1468390945	HIF2016_DIS02_CONV24_POST416	HIF2016_DIS02_CONV24	HIF2016_DIS02	1	36
1387240668	HIF2016_DIS02_CONV24_POST416	HIF2016_DIS02_CONV24	HIF2016_DIS02	1	7
2124384404	HIF2016_DIS02_CONV24_POST416	HIF2016_DIS02_CONV24	HIF2016_DIS02	7	38
1770209802	HIF2016_DIS02_CONV24_POST417	HIF2016_DIS02_CONV24	HIF2016_DIS02	39	76
1095578480	HIF2016_DIS02_CONV24_POST417	HIF2016_DIS02_CONV24	HIF2016_DIS02	76	167
1148751793	HIF2016_DIS02_CONV24_POST417	HIF2016_DIS02_CONV24	HIF2016_DIS02	167	182
1647860878	HIF2016_DIS02_CONV24_POST417	HIF2016_DIS02_CONV24	HIF2016_DIS02	183	255
2001240527	HIF2016_DIS02_CONV24_POST417	HIF2016_DIS02_CONV24	HIF2016_DIS02	255	302
1579360111	HIF2016_DIS02_CONV24_POST417	HIF2016_DIS02_CONV24	HIF2016_DIS02	302	359
1743190357	HIF2016_DIS02_CONV24_POST417	HIF2016_DIS02_CONV24	HIF2016_DIS02	1	27
393582197	HIF2016_DIS02_CONV24_POST417	HIF2016_DIS02_CONV24	HIF2016_DIS02	28	75
1047905579	HIF2016_DIS02_CONV24_POST417	HIF2016_DIS02_CONV24	HIF2016_DIS02	76	239
1075730357	HIF2016_DIS02_CONV24_POST417	HIF2016_DIS02_CONV24	HIF2016_DIS02	240	252
2141163276	HIF2016_DIS02_CONV24_POST417	HIF2016_DIS02_CONV24	HIF2016_DIS02	1	98
525788035	HIF2016_DIS02_CONV24_POST417	HIF2016_DIS02_CONV24	HIF2016_DIS02	99	228
1521489014	HIF2016_DIS02_CONV24_POST417	HIF2016_DIS02_CONV24	HIF2016_DIS02	229	339
1613821183	HIF2016_DIS02_CONV24_POST418	HIF2016_DIS02_CONV24	HIF2016_DIS02	340	448
1879247529	HIF2016_DIS02_CONV24_POST418	HIF2016_DIS02_CONV24	HIF2016_DIS02	448	524
1119747564	HIF2016_DIS02_CONV24_POST418	HIF2016_DIS02_CONV24	HIF2016_DIS02	525	626
450269665	HIF2016_DIS02_CONV24_POST418	HIF2016_DIS02_CONV24	HIF2016_DIS02	629	649
152191015	HIF2016_DIS02_CONV24_POST418	HIF2016_DIS02_CONV24	HIF2016_DIS02	1	61
1817280617	HIF2016_DIS02_CONV24_POST418	HIF2016_DIS02_CONV24	HIF2016_DIS02	61	123
32150399	HIF2016_DIS02_CONV24_POST418	HIF2016_DIS02_CONV24	HIF2016_DIS02	123	203
1750428422	HIF2016_DIS02_CONV24_POST418	HIF2016_DIS02_CONV24	HIF2016_DIS02	203	264
1939534655	HIF2016_DIS02_CONV24_POST419	HIF2016_DIS02_CONV24	HIF2016_DIS02	264	290
1106276103	HIF2016_DIS02_CONV24_POST419	HIF2016_DIS02_CONV24	HIF2016_DIS02	290	337
2102226916	HIF2016_DIS02_CONV24_POST419	HIF2016_DIS02_CONV24	HIF2016_DIS02	1	48
1695442953	HIF2016_DIS02_CONV24_POST420	HIF2016_DIS02_CONV24	HIF2016_DIS02	48	158
2001207093	HIF2016_DIS02_CONV24_POST420	HIF2016_DIS02_CONV24	HIF2016_DIS02	158	212
554097531	HIF2016_DIS02_CONV24_POST420	HIF2016_DIS02_CONV24	HIF2016_DIS02	212	215
849837280	HIF2016_DIS02_CONV24_POST420	HIF2016_DIS02_CONV24	HIF2016_DIS02	216	280
1346336349	HIF2016_DIS02_CONV24_POST420	HIF2016_DIS02_CONV24	HIF2016_DIS02	280	283
869538952	HIF2016_DIS02_CONV24_POST420	HIF2016_DIS02_CONV24	HIF2016_DIS02	284	337
286444085	HIF2016_DIS02_CONV24_POST420	HIF2016_DIS02_CONV24	HIF2016_DIS02	337	364
1816966407	HIF2016_DIS02_CONV24_POST420	HIF2016_DIS02_CONV24	HIF2016_DIS02	364	367
293088184	HIF2016_DIS02_CONV24_POST420	HIF2016_DIS02_CONV24	HIF2016_DIS02	368	442
1243729208	HIF2016_DIS02_CONV24_POST420	HIF2016_DIS02_CONV24	HIF2016_DIS02	442	462
835970169	HIF2016_DIS02_CONV24_POST420	HIF2016_DIS02_CONV24	HIF2016_DIS02	462	639
1793320716	HIF2016_DIS02_CONV24_POST420	HIF2016_DIS02_CONV24	HIF2016_DIS02	639	642
21135750422	HIF2016_DIS02_CONV24_POST420	HIF2016_DIS02_CONV24	HIF2016_DIS02	643	667
17702098022	HIF2016_DIS02_CONV24_POST421	HIF2016_DIS02_CONV24	HIF2016_DIS02	667	682
10955784802	HIF2016_DIS02_CONV24_POST421	HIF2016_DIS02_CONV24	HIF2016_DIS02	682	685
11487517932	HIF2016_DIS02_CONV24_POST421	HIF2016_DIS02_CONV24	HIF2016_DIS02	686	716
16478608782	HIF2016_DIS02_CONV24_POST421	HIF2016_DIS02_CONV24	HIF2016_DIS02	716	732
20012405272	HIF2016_DIS02_CONV24_POST421	HIF2016_DIS02_CONV24	HIF2016_DIS02	732	735
15793601112	HIF2016_DIS02_CONV24_POST421	HIF2016_DIS02_CONV24	HIF2016_DIS02	1	78
17431903572	HIF2016_DIS02_CONV24_POST421	HIF2016_DIS02_CONV24	HIF2016_DIS02	79	212
