,Word,Posed Correction,Frequency
1371,resolved,resolved,2
1372,registration,registration,2
1373,wrote,wrote,2
1374,depend,depend,2
1375,digit,digit,2
1376,efficient,efficient,2
1377,additions,additions,2
1378,looked,looked,2
1379,completed,completed,2
1380,writing,writing,2
1381,demand,demand,2
1382,american,american,2
1383,copy,copy,2
1384,draft,draft,2
1385,refill,refill,2
1386,conversion,conversion,2
1387,becoming,becoming,2
1388,confusion,confusion,2
1389,kiosk,kiosk,2
1390,institution,institution,2
1391,tomorrow,tomorrow,2
1392,possibly,possibly,2
1393,effort,effort,2
1394,bless,bless,2
1395,entry,entry,2
1396,nearly,nearly,2
1397,james,james,2
1398,flaws,flaws,2
1399,social,social,2
1400,network,network,2
1401,unreadable,unreadable,2
1402,four,four,2
1403,specifically,specifically,2
1404,legible,legible,2
1405,loaded,loaded,2
1406,random,random,2
1407,complaints,complaints,2
1408,push,push,2
1409,devices,devices,2
1410,minimum,minimum,2
1411,evaluation,evaluation,2
1412,normally,normally,2
1413,mini,mini,2
1414,receipt,receipt,2
1415,18,18,2
1416,avoid,avoid,2
1417,dot,dot,2
1418,lives,lives,2
1419,count,count,2
1420,reputation,reputation,2
1421,zero,zero,2
1422,everyday,everyday,2
1423,readily,readily,2
1424,upon,upon,2
1425,stop,stop,2
1426,surgical,surgical,2
1427,feels,feels,2
1428,older,older,2
1429,average,average,2
1430,p,i,2
1431,showed,showed,2
1432,stopped,stopped,2
1433,private,private,2
1434,extra,extra,2
1435,mrs,mars,2
1436,safe,safe,2
1437,turned,turned,2
1438,literate,literate,2
1439,neither,neither,2
1440,buggy,buggy,2
1441,privacy,privacy,2
1442,include,include,2
1443,joke,joke,2
1444,installing,installing,2
1445,associated,associated,2
1446,unsuccessful,unsuccessful,2
1447,protein,protein,2
1448,spend,spend,2
1449,surprise,surprise,2
1450,wi,wi,2
1451,costs,costs,2
1452,answer,answer,2
1453,op,op,2
1454,created,created,2
1455,conditions,conditions,2
1456,organize,organize,2
1457,spins,spins,2
1458,media,media,2
1459,bc,be,2
1460,notch,notch,2
1461,decent,decent,2
1462,newer,newer,2
1463,passbook,passbook,2
1464,brings,brings,2
1465,finger,finger,2
1466,develop,develop,2
1467,accuracy,accuracy,2
1468,dosage,dosage,2
1469,cluttered,cluttered,2
1470,finally,finally,2
1471,effects,effects,2
1472,2015,2015,2
1473,rx,re,2
1474,slightly,slightly,2
1475,preferred,preferred,2
1476,across,across,2
1477,crucial,crucial,2
1478,md,my,2
1479,extraordinary,extraordinary,2
1480,fan,fan,2
1481,2020,2020,2
1482,deal,deal,2
1483,symptoms,symptoms,2
1484,advice,advice,2
1485,hide,hide,2
1486,ical,ical,2
1487,pleased,pleased,2
1488,daughter,daughter,2
1489,ugh,ugh,2
1490,programmers,programmers,2
1491,2022,2022,2
1492,development,development,2
1493,compatibility,compatibility,2
1494,stays,stays,2
1495,employee,employee,2
1496,technology,technology,2
1497,happening,happening,2
1498,neurological,neurological,2
1499,emergency,emergency,2
1500,throws,throws,2
1501,nodule,nodule,2
1502,sad,sad,2
1503,cancerous,cancerous,2
1504,givers,givers,2
1505,diagnosed,diagnosed,2
1506,march,march,2
1507,smooth,smooth,2
1508,comparison,comparison,2
1509,developers,developers,2
1510,broke,broke,2
1511,impairs,impairs,2
1512,success,success,2
1513,tracker,tracker,2
1514,knowing,knowing,2
1515,client,client,2
1516,amazingly,amazingly,2
1517,places,places,2
1518,compliments,compliments,2
1519,scan,scan,2
1520,forgets,forgets,2
1521,april,april,2
1522,series,series,2
1523,connecting,connecting,2
1524,clinics,clinics,2
1525,avail,avail,1
1526,reboot,reboot,1
1527,november,november,1
1528,2011,2011,1
1529,4x,ex,1
1530,rateing,rating,1
1531,tonight,tonight,1
1532,tedious,tedious,1
1533,2010,2010,1
1534,integrated,integrated,1
1535,red,red,1
1536,dose,dose,1
1537,summarize,summarize,1
1538,yourselves,ourselves,1
1539,scary,scary,1
1540,efforts,efforts,1
1541,overkill,overkill,1
1542,initiated,initiated,1
1543,phoenix,phoenix,1
1544,limb,limb,1
1545,wharen,when,1
1546,undecided,undecided,1
1547,unavailable,unavailable,1
1548,laboratory,laboratory,1
1549,delighted,delighted,1
1550,decided,decided,1
1551,wells,wells,1
1552,policy,policy,1
1553,strict,strict,1
1554,abnormalities,abnormalities,1
1555,clicked,clicked,1
1556,whit,whit,1
1557,tired,tired,1
1558,ll,all,1
1559,apples,apples,1
1560,ya,ya,1
1561,hieb,hier,1
1562,commented,commented,1
1563,empty,empty,1
1564,operable,operable,1
1565,sit,sit,1
1566,teleconference,teleconference,1
1567,torkelson,,1
1568,disorienting,disorienting,1
1569,71,71,1
1570,compassion,compassion,1
1571,underwhelming,underwhelming,1
1572,specialized,specialized,1
1573,vut,but,1
1574,imac,imac,1
1575,locks,locks,1
1576,outdone,outdone,1
1577,neurosurgery,neurosurgery,1
1578,weak,weak,1
1579,matter,matter,1
1580,landolfo,,1
1581,nonessential,nonessential,1
1582,cardiovascular,cardiovascular,1
1583,trivial,trivial,1
1584,finalized,finalized,1
1585,apparent,apparent,1
1586,aged,aged,1
1587,acceptable,acceptable,1
1588,kudos,kudos,1
1589,whose,whose,1
1590,product,product,1
1591,lapse,lapse,1
1592,career,career,1
1593,resulting,resulting,1
1594,photo,photo,1
1595,developing,developing,1
1596,pride,pride,1
1597,majorly,majorly,1
1598,visiting,visiting,1
1599,denied,denied,1
1600,directed,directed,1
1601,tap,tap,1
1602,ted,ted,1
1603,picky,picky,1
1604,sweat,sweat,1
1605,farther,farther,1
1606,toward,toward,1
1607,trouble,trouble,1
1608,building,building,1
1609,technological,technological,1
1610,reinstall,reinstall,1
1611,flew,flew,1
1612,mental,mental,1
1613,united,united,1
1614,facilities,facilities,1
1615,technologies,technologies,1
1616,illness,illness,1
1617,scam,scam,1
1618,diet,diet,1
1619,subscription,subscription,1
1620,book,book,1
1621,robust,robust,1
1622,messed,messed,1
1623,threatening,threatening,1
1624,suppose,suppose,1
1625,sourced,sourced,1
1626,investigated,investigated,1
1627,releases,releases,1
1628,sw,so,1
1629,letting,letting,1
1630,complain,complain,1
1631,slide,slide,1
1632,ipads,ipads,1
1633,ceases,ceases,1
1634,kisley,killed,1
1635,biased,biased,1
1636,v,i,1
1637,propagate,propagate,1
1638,v1,ve,1
1639,card,card,1
1640,sender,sender,1
1641,assistant,assistant,1
1642,patricia,patricia,1
1643,tangled,tangled,1
1644,boy,boy,1
1645,hipaa,hip,1
1646,awhile,awhile,1
1647,mimi,mimi,1
1648,subsequently,subsequently,1
1649,degree,degree,1
1650,treatments,treatments,1
1651,monitoring,monitoring,1
1652,testing1,testing,1
1653,plotted,plotted,1
1654,outshines,outshines,1
1655,hoss,hoss,1
1656,2018,2018,1
1657,speed,speed,1
1658,zak,zak,1
1659,llc,lac,1
1660,international,international,1
1661,hand,hand,1
1662,souls,souls,1
1663,magical,magical,1
1664,integrates,integrates,1
1665,anna,anna,1
1666,lead,lead,1
1667,simplified,simplified,1
1668,observe,observe,1
1669,affiliated,affiliated,1
1670,trends,trends,1
1671,transformative,transformative,1
1672,vertical,vertical,1
1673,falling,falling,1
1674,converse,converse,1
1675,abolished,abolished,1
1676,tail,tail,1
1677,aloud,aloud,1
1678,debug,debug,1
1679,amateurish,amateurish,1
1680,maneuver,maneuver,1
1681,renew,renew,1
1682,video,video,1
1683,seamless,seamless,1
1684,intentions,intentions,1
1685,ms,is,1
1686,discovered,discovered,1
1687,buildings,buildings,1
1688,spinner,spinner,1
1689,model,model,1
1690,wholly,wholly,1
1691,closed,closed,1
1692,usefulness,usefulness,1
1693,structure,structure,1
1694,wasting,wasting,1
1695,necessary,necessary,1
1696,front,front,1
1697,consumer,consumer,1
1698,ceo,ceo,1
1699,expressed,expressed,1
1700,operate,operate,1
1701,areas,areas,1
1702,wow,wow,1
1703,enable,enable,1
1704,rubbish,rubbish,1
1705,anticipate,anticipate,1
1706,joy,joy,1
1707,piece,piece,1
1708,rj,re,1
1709,exception,exception,1
1710,criticisms,criticisms,1
1711,posting,posting,1
1712,doesnt,doesn't,1
1713,reviewer,reviewer,1
1714,printed,printed,1
1715,recover,recover,1
1716,statistics,statistics,1
1717,june,june,1
1718,recieptant,,1
1719,electrical,electrical,1
1720,positive,positive,1
1721,alone,alone,1
1722,scenario,scenario,1
1723,onto,onto,1
1724,adds,adds,1
1725,route,route,1
1726,providing,providing,1
1727,handed,handed,1
1728,heavy,heavy,1
1729,manipulates,manipulates,1
1730,replaced,replaced,1
1731,contacts,contacts,1
1732,periodic,periodic,1
1733,cumbersome,cumbersome,1
1734,jumping,jumping,1
1735,evernote,everyone,1
1736,repository,repository,1
1737,someplace,someplace,1
1738,antiquated,antiquated,1
1739,extensively,extensively,1
1740,iso,iso,1
1741,louisethegreat,,1
1742,launches,launches,1
1743,burn,burn,1
1744,relied,relied,1
1745,lifeless,lifeless,1
1746,negates,negates,1
1747,concierge,concierge,1
1748,cpr,car,1
1749,rethink,rethink,1
1750,historic,historic,1
1751,exemplary,exemplary,1
1752,methods,methods,1
1753,extract,extract,1
1754,exporting,exporting,1
1755,export,export,1
1756,confuse,confuse,1
1757,somewhere,somewhere,1
1758,supplied,supplied,1
1759,summaries,summaries,1
1760,ranging,ranging,1
1761,bottlenecks,bottlenecks,1
1762,greater,greater,1
1763,oftentimes,oftentimes,1
1764,continuity,continuity,1
1765,categories,categories,1
1766,fall,fall,1
1767,unnecessarily,unnecessarily,1
1768,included,included,1
1769,notable,notable,1
1770,generally,generally,1
1771,traditional,traditional,1
1772,versus,versus,1
1773,increased,increased,1
1774,restrict,restrict,1
1775,resuscitate,resuscitate,1
1776,perform,perform,1
1777,relying,relying,1
1778,misleading,misleading,1
1779,wellness,wellness,1
1780,ancillary,ancillary,1
1781,fabulous,fabulous,1
1782,55,55,1
1783,wxman123,,1
1784,member,member,1
1785,esp,esp,1
1786,txgal4evr,,1
1787,revert,revert,1
1788,massive,massive,1
1789,leukemia,leukemia,1
1790,parties,parties,1
1791,crazy,crazy,1
1792,radar,radar,1
1793,engineers,engineers,1
1794,seconds,seconds,1
1795,usable,usable,1
1796,requirement,requirement,1
1797,offline,offline,1
1798,servers,servers,1
1799,foyer,foyer,1
1800,upgrades,upgrades,1
1801,downgrade,downgrade,1
1802,skeptical,skeptical,1
1803,adapt,adapt,1
1804,4s,is,1
1805,establish,establish,1
1806,mad,mad,1
1807,longing,longing,1
1808,pos,pos,1
1809,compatable,compatible,1
1810,apparently,apparently,1
1811,spending,spending,1
1812,original,original,1
1813,os9,os,1
1814,learning,learning,1
1815,watching,watching,1
1816,rest,rest,1
1817,interactions,interactions,1
1818,prep,prep,1
1819,map,map,1
1820,flipping,flipping,1
1821,rescheduling,rescheduling,1
1822,synced,synced,1
1823,remaining,remaining,1
1824,logistically,logistically,1
1825,ups,ups,1
1826,accustomed,accustomed,1
1827,grown,grown,1
1828,stack,stack,1
1829,thick,thick,1
1830,literal,literal,1
1831,ditch,ditch,1
1832,introduced,introduced,1
1833,ended,ended,1
1834,reviewers,reviewers,1
1835,plain,plain,1
1836,cut,cut,1
1837,heck,heck,1
1838,shorter,shorter,1
1839,arghhh,argh,1
1840,worded,worded,1
1841,bulk,bulk,1
1842,preparing,preparing,1
1843,scream,scream,1
1844,logout,lookout,1
1845,employees,employees,1
1846,rds,ads,1
1847,33,33,1
1848,planet,planet,1
1849,riding,riding,1
1850,century,century,1
1851,outcome,outcome,1
1852,unreliability,unreliability,1
1853,docking,docking,1
1854,laptop,laptop,1
1855,displayed,displayed,1
1856,tiny,tiny,1
1857,iirc,girl,1
1858,offixing,affixing,1
1859,claims,claims,1
1860,reader,reader,1
1861,sits,sits,1
1862,advance,advance,1
1863,paste,paste,1
1864,door,door,1
1865,risk,risk,1
1866,ios8,is,1
1867,ecommerce,commerce,1
1868,operated,operated,1
1869,affinity,affinity,1
1870,hometown,hometown,1
1871,guitar,guitar,1
1872,weather,weather,1
1873,investing,investing,1
1874,banking,banking,1
1875,im,im,1
1876,wonder,wonder,1
1877,6146,6146,1
1878,590,590,1
1879,585,585,1
1880,brian,brian,1
1881,lookup,lookup,1
1882,edith,edith,1
1883,org,org,1
1884,mayoclinic,,1
1885,wastes,wastes,1
1886,forever,forever,1
1887,archive,archive,1
1888,customization,,1
1889,cons,cons,1
1890,losing,losing,1
1891,17,17,1
1892,disappears,disappears,1
1893,mentioned,mentioned,1
1894,294,294,1
1895,cantees,canteen,1
1896,stephanie,stephanie,1
1897,silence,silence,1
1898,met,met,1
1899,suddenly,suddenly,1
1900,texted,texted,1
1901,window,window,1
1902,factor,factor,1
1903,inclusive,inclusive,1
1904,z,i,1
1905,iliuukokoo,,1
1906,joe,joe,1
1907,mk,my,1
1908,iii,iii,1
1909,item,item,1
1910,implementing,implementing,1
1911,logins,loins,1
1912,pharmacy,pharmacy,1
1913,prime,prime,1
1914,icon,icon,1
1915,v9,ve,1
1916,garner,garner,1
1917,renowned,renowned,1
1918,pace,pace,1
1919,brought,brought,1
1920,205,205,1
1921,2372,2372,1
1922,m,i,1
1923,qr,or,1
1924,jordan,jordan,1
1925,levels,levels,1
1926,pleasure,pleasure,1
1927,3763,3763,1
1928,673,673,1
1929,619,619,1
1930,ckeller,keller,1
1931,straighten,straighten,1
1932,rep,rep,1
1933,fraud,fraud,1
1934,listing,listing,1
1935,30,30,1
1936,collin,collin,1
1937,kahline,saline,1
1938,0546,0546,1
1939,350,350,1
1940,786,786,1
1941,telephone,telephone,1
1942,85284,85284,1
1943,tempe,temple,1
1944,pl,pal,1
1945,stanley,stanley,1
1946,9433,9433,1
1947,73,73,1
1948,8606,8606,1
1949,struggled,struggled,1
1950,luna,luna,1
1951,tube,tube,1
1952,repots,reports,1
1953,3d,ad,1
1954,families,families,1
1955,dollars,dollars,1
1956,memorized,memorized,1
1957,offer,offer,1
1958,indeed,indeed,1
1959,forget,forget,1
1960,emailed,emailed,1
1961,july,july,1
1962,solution,solution,1
1963,putting,putting,1
1964,eat,eat,1
1965,rare,rare,1
1966,abound,abound,1
1967,revolutionary,revolutionary,1
1968,dropping,dropping,1
1969,jaw,jaw,1
1970,historically,historically,1
1971,moron,moron,1
1972,combine,combine,1
1973,oath,oath,1
1974,hippocratic,hippocratic,1
1975,alignment,alignment,1
1976,organizational,organizational,1
1977,double,double,1
1978,mammogram,mammogram,1
1979,verbatim,verbatim,1
1980,famous,famous,1
1981,flawlessly,flawlessly,1
1982,government,government,1
1983,products,products,1
1984,coordinating,coordinating,1
1985,psychiatrist,psychiatrist,1
1986,seriously,seriously,1
1987,revolution,revolution,1
1988,decision,decision,1
1989,50,50,1
1990,depending,depending,1
1991,terrific,terrific,1
1992,chew,chew,1
1993,further,further,1
1994,transferred,transferred,1
1995,shortly,shortly,1
1996,bloodwork,bloodwork,1
1997,prefer,prefer,1
1998,silly,silly,1
1999,artsy,artsy,1
2000,fly,fly,1
2001,argh,argh,1
2002,basics,basics,1
2003,stakes,stakes,1
2004,table,table,1
2005,functionalities,,1
2006,excelled,excelled,1
2007,hopelessly,hopelessly,1
2008,rich,rich,1
2009,appoiments,appointments,1
2010,knocked,knocked,1
2011,supported,supported,1
2012,astoundingly,astoundingly,1
2013,subjects,subjects,1
2014,variety,variety,1
2015,stories,stories,1
2016,neat,neat,1
2017,bundle,bundle,1
2018,cares,cares,1
2019,tablet,tablet,1
2020,center,center,1
2021,blank,blank,1
2022,proving,proving,1
2023,inconveniently,inconveniently,1
2024,lacks,lacks,1
2025,ray,ray,1
2026,reminder,reminder,1
2027,kids,kids,1
2028,absolute,absolute,1
2029,evaluations,evaluations,1
2030,usefull,useful,1
2031,cake,cake,1
2032,icing,icing,1
2033,loving,loving,1
2034,tabs,tabs,1
2035,tie,tie,1
2036,activated,activated,1
2037,park,park,1
2038,meant,meant,1
2039,implementation,implementation,1
2040,requested,requested,1
2041,puffed,puffed,1
2042,promo,promo,1
2043,ezine,eine,1
2044,educated,educated,1
2045,entertained,entertained,1
2046,benefit,benefit,1
2047,channel,channel,1
2048,promoting,promoting,1
2049,disclosure,disclosure,1
2050,planned,planned,1
2051,refills,refills,1
2052,piling,piling,1
2053,adequate,adequate,1
2054,inadequate,inadequate,1
2055,grossly,grossly,1
2056,printer,printer,1
2057,medicines,medicines,1
2058,props,props,1
2059,snail,snail,1
2060,caregiver,caregiver,1
2061,actionable,actionable,1
2062,raises,raises,1
2063,betting,betting,1
2064,anybody,anybody,1
2065,fourtian,fountain,1
2066,organizations,organizations,1
2067,de,de,1
2068,hopefully,hopefully,1
2069,decide,decide,1
2070,bookmark,bookmark,1
2071,lame,lame,1
2072,pt,it,1
2073,educational,educational,1
2074,began,began,1
2075,blinks,blinks,1
2076,pass,pass,1
2077,battery,battery,1
2078,sucking,sucking,1
2079,spots,spots,1
2080,professionalism,professionalism,1
2081,ownership,ownership,1
2082,greatest,greatest,1
2083,devastated,devastated,1
2084,discuss,discuss,1
2085,beautifully,beautifully,1
2086,pc,pa,1
2087,pleasent,pleasant,1
2088,listen,listen,1
2089,living,living,1
2090,outstand,outstayed,1
2091,soonest,soonest,1
2092,w,i,1
2093,anytime,anytime,1
2094,stick,stick,1
2095,somebody,somebody,1
2096,awesomeness,awesomeness,1
2097,proves,proves,1
2098,rodrigo,rodrigo,1
2099,hum,hum,1
2100,instruction,instruction,1
2101,despite,despite,1
2102,verification,verification,1
2103,decline,decline,1
2104,seeking,seeking,1
2105,fl,fly,1
2106,hotels,hotels,1
2107,regularly,regularly,1
2108,excited,excited,1
2109,carrying,carrying,1
2110,chocked,chocked,1
2111,stating,stating,1
2112,facilitates,facilitates,1
2113,bear,bear,1
2114,mama,mama,1
2115,subway,subway,1
2116,packed,packed,1
2117,merkin71,merkin,1
2118,below,below,1
2119,agree,agree,1
2120,stressful,stressful,1
2121,achieved,achieved,1
2122,sets,sets,1
2123,treated,treated,1
2124,suggest,suggest,1
2125,visionary,visionary,1
2126,sales,sales,1
2127,sake,sake,1
2128,addressing,addressing,1
2129,engineer,engineer,1
2130,intel,intel,1
2131,va,va,1
2132,veteran,veteran,1
2133,coordinate,coordinate,1
2134,breeze,breeze,1
2135,syncs,syncs,1
2136,27,27,1
2137,straightforward,straightforward,1
2138,understandable,understandable,1
2139,authenticate,authenticate,1
2140,expanding,expanding,1
2141,hoped,hoped,1
2142,specialists,specialists,1
2143,lucky,lucky,1
2144,ball,ball,1
2145,document,document,1
2146,trained,trained,1
2147,personnel,personnel,1
2148,faqs,fans,1
2149,abides,abides,1
2150,profession,profession,1
2151,leaders,leaders,1
2152,unwanted,unwanted,1
2153,instant,instant,1
2154,filler,filler,1
2155,covers,covers,1
2156,becomes,becomes,1
2157,utilitarian,utilitarian,1
2158,tank,tank,1
2159,became,became,1
2160,fax,fax,1
2161,photos,photos,1
2162,interactive,interactive,1
2163,synchronize,synchronize,1
2164,gp,go,1
2165,roll,roll,1
2166,reflect,reflect,1
2167,reloading,reloading,1
2168,starts,starts,1
2169,amounts,amounts,1
2170,fi,fi,1
2171,numerous,numerous,1
2172,calls,calls,1
2173,thousands,thousands,1
2174,undergoing,undergoing,1
2175,2006,2006,1
2176,nickname,nickname,1
2177,depth,depth,1
2178,creating,creating,1
2179,sensor,sensor,1
2180,informational,informational,1
2181,january,january,1
2182,pertaining,pertaining,1
2183,mc,my,1
2184,insurnace,insurance,1
2185,pinch,pinch,1
2186,r,i,1
2187,inputs,inputs,1
2188,specialist,specialist,1
2189,files,files,1
2190,environment,environment,1
2191,apt,apt,1
2192,feeling,feeling,1
2193,retire,retire,1
2194,nonexistent,nonexistent,1
2195,estimates,estimates,1
2196,exact,exact,1
2197,differnet,different,1
2198,covering,covering,1
2199,amd,amd,1
2200,recieved,received,1
2201,insuance,insurance,1
2202,helloooooo,,1
2203,business,business,1
2204,friday,friday,1
2205,monday,monday,1
2206,impression,impression,1
2207,yourself,yourself,1
2208,yep,yep,1
2209,relatively,relatively,1
2210,half,half,1
2211,favor,favor,1
2212,incomplete,incomplete,1
2213,spotty,spotty,1
2214,vanished,vanished,1
2215,mysteriously,mysteriously,1
2216,salt,salt,1
2217,grain,grain,1
2218,needing,needing,1
2219,flak,flak,1
2220,everywhere,everywhere,1
2221,locate,locate,1
2222,biggest,biggest,1
2223,ks,is,1
2224,holiday,holiday,1
2225,catching,catching,1
2226,eye,eye,1
2227,remarkable,remarkable,1
2228,omission,omission,1
2229,glaring,glaring,1
2230,reply,reply,1
2231,institutions,institutions,1
2232,innovative,innovative,1
2233,funded,funded,1
2234,hear,hear,1
2235,grips,grips,1
2236,staffber,staffer,1
2237,appstore,,1
2238,nos,nos,1
2239,daughters,daughters,1
2240,overpayment,,1
2241,hi,hi,1
2242,nite,nite,1
2243,4times,times,1
2244,avoided,avoided,1
2245,reasonable,reasonable,1
2246,whoever,whoever,1
2247,desirable,desirable,1
2248,yours,yours,1
2249,pertain,pertain,1
2250,unnecessary,unnecessary,1
2251,enhanced,enhanced,1
2252,exclusively,exclusively,1
2253,public,public,1
2254,pertains,pertains,1
2255,exactly,exactly,1
2256,remain,remain,1
2257,recipe,recipe,1
2258,inside,inside,1
2259,homepage,homepage,1
2260,children,children,1
2261,encouraged,encouraged,1
2262,particular,particular,1
2263,fields,fields,1
2264,temporary,temporary,1
2265,plan,plan,1
2266,doesn,doesn,1
2267,performed,performed,1
2268,legally,legally,1
2269,amt,at,1
2270,fair,fair,1
2271,blind,blind,1
2272,owed,owed,1
2273,menus,menus,1
2274,strain,strain,1
2275,drop,drop,1
2276,accordingly,accordingly,1
2277,confidentiality,confidentiality,1
2278,opened,opened,1
2279,pop,pop,1
2280,enlarge,enlarge,1
2281,size,size,1
2282,14,14,1
2283,narratives,narratives,1
2284,extensive,extensive,1
2285,slowly,slowly,1
2286,confirmed,confirmed,1
2287,fluff,fluff,1
2288,clutter,clutter,1
2289,range,range,1
2290,whether,whether,1
2291,frame,frame,1
2292,explaining,explaining,1
2293,organ,organ,1
2294,finest,finest,1
2295,jax,jax,1
2296,41,41,1
2297,ranking,ranking,1
2298,reliable,reliable,1
2299,remains,remains,1
2300,blessing,blessing,1
2301,memory,memory,1
2302,plenty,plenty,1
2303,6s,is,1
2304,requiring,requiring,1
2305,sing,sing,1
2306,unstable,unstable,1
2307,browsing,browsing,1
2308,min,min,1
2309,spent,spent,1
2310,jargon,jargon,1
2311,special,special,1
2312,finance,finance,1
2313,telemedicine,,1
2314,oversight,oversight,1
2315,aggravating,aggravating,1
2316,baseline,baseline,1
2317,similar,similar,1
2318,creatinine,creatinine,1
2319,gfr,gor,1
2320,returned,returned,1
2321,value,value,1
2322,anxious,anxious,1
2323,retesting,retesting,1
2324,contain,contain,1
2325,rendering,rendering,1
2326,utilized,utilized,1
2327,rewritten,rewritten,1
2328,unacceptable,unacceptable,1
2329,galaxy,galaxy,1
2330,backed,backed,1
2331,skills,skills,1
2332,nightmare,nightmare,1
2333,filling,filling,1
2334,exists,exists,1
2335,meetings,meetings,1
2336,xl,al,1
2337,eating,eating,1
2338,freeze,freeze,1
2339,multi,multi,1
2340,appeared,appeared,1
2341,tumors,tumors,1
2342,neuroendocrine,,1
2343,predisposition,predisposition,1
2344,plethora,plethora,1
2345,jmo,mo,1
2346,newsfeed,newsreel,1
2347,mps,maps,1
2348,boo,boo,1
2349,suited,suited,1
2350,meeting,meeting,1
2351,inquires,inquires,1
2352,consult,consult,1
2353,confidential,confidential,1
2354,whom,whom,1
2355,precautions,precautions,1
2356,annual,annual,1
2357,diagnostic,diagnostic,1
2358,advise,advise,1
2359,successfully,successfully,1
2360,winters,winters,1
2361,dollar,dollar,1
2362,million,million,1
2363,dermatology,dermatology,1
2364,squamous,squamous,1
2365,step,step,1
2366,college,college,1
2367,responsive,responsive,1
2368,rapid,rapid,1
2369,pas,pas,1
2370,spasms,spasms,1
2371,muscle,muscle,1
2372,sore,sore,1
2373,woke,woke,1
2374,durning,during,1
2375,tossed,tossed,1
2376,dorm,dorm,1
2377,freshmen,freshmen,1
2378,cell,cell,1
2379,1980,1980,1
2380,thorough,thorough,1
2381,howe,howe,1
2382,f,i,1
2383,men,men,1
2384,cm,am,1
2385,albeit,albeit,1
2386,kidney,kidney,1
2387,cancers,cancers,1
2388,skin,skin,1
2389,erode,erode,1
2390,position,position,1
2391,radiologist,radiologist,1
2392,undisclosed,undisclosed,1
2393,assay,assay,1
2394,nature,nature,1
2395,urinalysis,urinalysis,1
2396,aspiration,aspiration,1
2397,conversation,conversation,1
2398,referencing,referencing,1
2399,community,community,1
2400,sources,sources,1
2401,spin,spin,1
2402,unknown,unknown,1
2403,wizard,wizard,1
2404,pie,pie,1
2405,oz,oz,1
2406,inherited,inherited,1
2407,walking,walking,1
2408,man,man,1
2409,chinese,chinese,1
2410,accupuncture,acupuncture,1
2411,18month,month,1
2412,train,train,1
2413,ashstanga,,1
2414,classes,classes,1
2415,populate,populate,1
2416,slice,slice,1
2417,seattle,seattle,1
2418,banner,banner,1
2419,medscape,escape,1
2420,respect,respect,1
2421,kindness,kindness,1
2422,experiments,experiments,1
2423,chat,chat,1
2424,coach,coach,1
2425,secondly,secondly,1
2426,empathy,empathy,1
2427,clinical,clinical,1
2428,sound,sound,1
2429,recommends,recommends,1
2430,fertility,fertility,1
2431,importantly,importantly,1
2432,firstly,firstly,1
2433,invasive,invasive,1
2434,negligence,negligence,1
2435,categorize,categorize,1
2436,odds,odds,1
2437,notice,notice,1
2438,generous,generous,1
2439,death,death,1
2440,ultrasounds,ultrasounds,1
2441,vigorous,vigorous,1
2442,curtain,curtain,1
2443,thirdly,thirdly,1
2444,roadblock,roadblock,1
2445,abreast,abreast,1
2446,phones,phones,1
2447,champ,champ,1
2448,punching,punching,1
2449,direction,direction,1
2450,decisions,decisions,1
2451,surveys,surveys,1
2452,bother,bother,1
2453,forcing,forcing,1
2454,steps,steps,1
2455,confident,confident,1
2456,definitions,definitions,1
2457,fixing,fixing,1
2458,collect,collect,1
2459,surveil,surveil,1
2460,proper,proper,1
2461,operation,operation,1
2462,mandate,mandate,1
2463,dang,dang,1
2464,comforting,comforting,1
2465,virtual,virtual,1
2466,plans,plans,1
2467,increasing,increasing,1
2468,initial,initial,1
2469,pilates,pilates,1
2470,montana,montana,1
2471,joseph,joseph,1
2472,lifting,lifting,1
2473,weight,weight,1
2474,3x,ex,1
2475,chronic,chronic,1
2476,mpls,mils,1
2477,minn,mind,1
2478,graduated,graduated,1
2479,sd,so,1
2480,nd,and,1
2481,division,division,1
2482,hassle,hassle,1
2483,swim,swim,1
2484,aau,au,1
2485,national,national,1
2486,winner,winner,1
2487,medal,medal,1
2488,exercised,exercised,1
2489,feet,feet,1
2490,severe,severe,1
2491,thankfully,thankfully,1
2492,advantage,advantage,1
2493,single,single,1
2494,challenging,challenging,1
2495,resides,resides,1
2496,blackmon,blacken,1
2497,worthwhile,worthwhile,1
2498,clerk,clerk,1
2499,teamm,team,1
2500,agrees,agrees,1
2501,warsing,warning,1
2502,tracy,tracy,1
2503,talented,talented,1
2504,theses,theses,1
2505,callers,callers,1
2506,schmidt,schmidt,1
2507,ct,it,1
2508,devs,des,1
2509,died,died,1
2510,surely,surely,1
2511,baidry,badly,1
2512,tumor,tumor,1
2513,frightened,frightened,1
2514,cleary,cleary,1
2515,operating,operating,1
2516,february,february,1
2517,lacrosse,lacrosse,1
2518,3019,3019,1
2519,microsoft,microdot,1
2520,descriptions,descriptions,1
2521,breathing,breathing,1
2522,buttons,buttons,1
2523,knew,knew,1
2524,regarding,regarding,1
2525,brothers,brothers,1
2526,enabled,enabled,1
2527,exist,exist,1
2528,detailed,detailed,1
2529,join,join,1
2530,responsibilities,responsibilities,1
2531,dad,dad,1
2532,ie,ie,1
2533,loses,loses,1
2534,strongly,strongly,1
2535,neglect,neglect,1
2536,zoom,zoom,1
