"sentence_id"	"post_id"	"conversation_id"	"disease_id"	"text"
"132943231"	"HIF2016_DIS00_CONV00_POST018"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"For instance, I had a copper IUD that caused me to have 13 cysts within 2 months of insertion....turns out there was nickel in it also.."
"495028091"	"HIF2016_DIS00_CONV00_POST018"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"The important thing to note is that many people don't respond with significant health problems until they get metal inserted in the body....such as cavity filings...contrast given for MRI's....so it is so important to be aware of the allergy and know to ask what includes metal or not..."
"1861523350"	"HIF2016_DIS00_CONV00_POST018"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"however, the impact a person may feel when having a metal allergy and being exposed through jewelry, deoderant, make up, toothpaste, candy.....is unknown."
"129283945"	"HIF2016_DIS00_CONV00_POST018"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Before I had a back implant I was sluggish and sick often...turns out it was undiagnosed allergy to metal."
"1705838709"	"HIF2016_DIS00_CONV00_POST018"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I was just ordered to get an MRI with contrast...being extra careful i asked if there was metal in the contrast, I was told there was no metal."
"226919767"	"HIF2016_DIS00_CONV00_POST018"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"For some reason I thought that I should make sure...turns out there is a very high metal content!"
"1254956611"	"HIF2016_DIS00_CONV00_POST018"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"The doctor and even tech administering the contrast had no idea, but the main active ingredient in metal and many contrast solution in nickel based or copper based, given that the nickel content in a piece of chocolate cake can send my heart rate up to 130, I hate to think of what could have happened had I taken the doctor's word that there was no metal in the contrast!"
"1467539331"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Don't worry."
"1891875383"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I will find out more."
"1111415162"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I do know about the white gold, for example, because a friend with metal allergies found out that white gold still has metal alloys in it."
"656051308"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"She can't wear the white gold because of the alloys."
"1054355901"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I don't understand why doctors assume that a skin allergy to metals isn't serious enough to consider that taking the stuff internally would still be bad."
"299190381"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I mean, the whole reason the skin scratch tests work as tests is because the skin is reacting to something the whole body is allergic to."
"1397950897"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"And, the skin is the largest organ in the body."
"2134041587"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"It just happens to be on the outside."
"1207916771"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I did look at the MELISA site."
"238359850"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I plan on sending the link to a cousin of mine, since she and all of her sisters are allergic to metals."
"409444519"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"They may not be aware of the food allergy connection."
"857911515"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I have a lot of sensitivities versus allergies."
"1127112609"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Now I'm beginning to wonder if the milder reaction I get from cheap ear wires, whether nickel or stainless steel, is connected to the food sensitivities."
"779679723"	"HIF2016_DIS00_CONV00_POST019"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I will definitely be on guard and not allow any metal devices to be inserted in my body, since I have sensitivities."
"1660379540"	"HIF2016_DIS00_CONV00_POST020"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"What is comical and also something to think about is when you get dental work done."
"180789881"	"HIF2016_DIS00_CONV00_POST020"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"About 6 months ago I had a root canal done on a back tooth, the dentist had file separation occur while performing the procedure."
"1128884081"	"HIF2016_DIS00_CONV00_POST020"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"What is file separation I asked--- and he calmly explains to me that the drill broke off into my root system."
"1701777892"	"HIF2016_DIS00_CONV00_POST020"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"So yes I now have a little piece of titanium that you can see in my x-ray."
"2117334290"	"HIF2016_DIS00_CONV00_POST020"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Thank goodness I have not had any allergic reaction to it or issues."
"1872848743"	"HIF2016_DIS00_CONV00_POST021"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I have the exact same reaction to coffee and tea as you: sore throat, increased nasal drainage and nasal drip in the back of my throat, sometimes slight eye swelling, slight cough."
"490551374"	"HIF2016_DIS00_CONV00_POST021"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I cut out both but something is still causing this reaction."
"1431072614"	"HIF2016_DIS00_CONV00_POST021"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I don't drink soda."
"1774739970"	"HIF2016_DIS00_CONV00_POST021"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I cut out wine."
"1594666414"	"HIF2016_DIS00_CONV00_POST021"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"What else is out there that is similar to coffee and tea that would be causing it?"
"78135332"	"HIF2016_DIS00_CONV00_POST021"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I can't figure it out and it's driving me crazy!"
"311294565"	"HIF2016_DIS00_CONV00_POST021"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Thanks."
"655957957"	"HIF2016_DIS00_CONV00_POST022"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I also will get these symptoms after drinking coffee regularly for several days:  sore/swollen throat, increased nasal drainage and nasal drip in the back of my throat, sinus pressure and eye swelling, slight cough."
"94382661"	"HIF2016_DIS00_CONV00_POST022"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I love the taste of coffee but have given it up and feel much the better."
"1330540504"	"HIF2016_DIS00_CONV00_POST023"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I guess I have the extreme end then."
"308766055"	"HIF2016_DIS00_CONV00_POST023"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I have been deadly allergic to the coffee bean protein all my life."
"98271153"	"HIF2016_DIS00_CONV00_POST023"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Like peanut allergy smell, contact or taste will cause my lungs to cease in minutes."
"1062513426"	"HIF2016_DIS00_CONV00_POST023"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Death is imminent in 10 minutes."
"546946599"	"HIF2016_DIS00_CONV00_POST023"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I cannot go near coffee shops as I would need a type 3 bio hazard suit and that would cause a huge problem."
"379538835"	"HIF2016_DIS00_CONV00_POST023"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I am not kidding either I really am that dangerously allergic to coffee."
"920634107"	"HIF2016_DIS00_CONV00_POST023"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Some kinds ill pass out if i smell it in minutes while others ill cough a lot and manage to get out of range."
"1996941500"	"HIF2016_DIS00_CONV00_POST023"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"It's not a caffeine issue as I can drink tea no problem I was told im allergic to the coffee bean proteins themselves."
"1737056500"	"HIF2016_DIS00_CONV00_POST024"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Investigate dairy products such as milk and cheese."
"1755556500"	"HIF2016_DIS00_CONV00_POST024"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Include cow's milk versus goat's milk, etc."
"440791185"	"HIF2016_DIS00_CONV00_POST024"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I have asthma and my son inherited it from me."
"327144820"	"HIF2016_DIS00_CONV00_POST024"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"He mentioned the connection and I am checking it out now."
"487975896"	"HIF2016_DIS00_CONV00_POST024"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"So far, for me there does seem to be a strong parallel between consuming dairy products from a cow and asthma (and phlegm)."
"2061607054"	"HIF2016_DIS00_CONV00_POST025"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Interesting thread with great comments ...."
"1104442127"	"HIF2016_DIS00_CONV00_POST026"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I am allergic to coffee as well."
"1639836882"	"HIF2016_DIS00_CONV00_POST026"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"If I drink one cup, I will be with fever and fatigued in bed for two days."
"1783269460"	"HIF2016_DIS00_CONV00_POST026"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Perhaps it is the metal content; however, I do not experience hives, rash or swelling."
"1894814814"	"HIF2016_DIS00_CONV00_POST026"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I have not drank coffee or related products for three years, yet I am frequently exposed to many metals and have not experienced any allergies to them."
"865189630"	"HIF2016_DIS00_CONV00_POST027"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"You are the first person I've heard about in my Google searches so far who's got a true IgE food allergy to the coffee bean."
"1435370684"	"HIF2016_DIS00_CONV00_POST027"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Thank you for sharing your experience!"
"348425729"	"HIF2016_DIS00_CONV00_POST027"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"My 20-month-old son got a tiny sip of a black coffee drink (no milk or other ingredients added) and almost needed his EpiPen Jr before his reaction stopped progressing on its own."
"814226536"	"HIF2016_DIS00_CONV00_POST027"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"His face, back, and chest got littered in hives, even his eyelids."
"1520922465"	"HIF2016_DIS00_CONV00_POST027"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"His eyes got all red and itchy, and his nose started running off his face, which induced some sneezing and coughing."
"563398920"	"HIF2016_DIS00_CONV00_POST027"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"He then acted very cranky and off, and even felt fevered, for the next two days."
"352304224"	"HIF2016_DIS00_CONV00_POST027"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"He has an appt this Tuesday with his allergist to verify the coffee bean allergy."
"1244338982"	"HIF2016_DIS00_CONV00_POST027"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"He's already very allergic to peanuts, nuts, eggs, and dairy, so I don't know how in the world we're adding a potentially anaphylaxis allergy to coffee, of all things."
"241788284"	"HIF2016_DIS00_CONV00_POST027"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"It's everywhere when you really think about it!"
"1719705234"	"HIF2016_DIS00_CONV00_POST028"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Thank you so much for posting your experience."
"780839747"	"HIF2016_DIS00_CONV00_POST028"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I have pretty much the same history as you!"
"1387976893"	"HIF2016_DIS00_CONV00_POST028"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I've known for years (probably about 10) that coffee is not too good for me, but I am so addicted to the smell and feel of it."
"1894339137"	"HIF2016_DIS00_CONV00_POST028"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I could practically reiterate my experiences as your own so I won't bother."
"250386967"	"HIF2016_DIS00_CONV00_POST028"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I am currently trying to quite right now."
"1317961688"	"HIF2016_DIS00_CONV00_POST028"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Please wish me luck."
"1341382664"	"HIF2016_DIS00_CONV00_POST028"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I am so done with having these allergy attacks."
"2142255164"	"HIF2016_DIS00_CONV00_POST028"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Drinking decaff seems to help marginally."
"433445619"	"HIF2016_DIS00_CONV00_POST028"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I am so tired of the constant post nasal drip."
"1973230704"	"HIF2016_DIS00_CONV00_POST028"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"But as a new mother, this last year has been very difficult for me to stop with the increased stress and insomnia."
"1155035902"	"HIF2016_DIS00_CONV00_POST028"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Black tea sometimes gives me headaches and even non-caffeinated rooibos gives me headaches and dry mouth."
"1337469467"	"HIF2016_DIS00_CONV00_POST028"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Thanks again."
"48259471"	"HIF2016_DIS00_CONV00_POST028"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I will try to post again once I quit for a while and observe the outcome."
"1784096893"	"HIF2016_DIS00_CONV00_POST029"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I just found this post on coffee allergy and this seems closest to what I have."
"255991730"	"HIF2016_DIS00_CONV00_POST029"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I'm 45 and on/off have been drinking coffee."
"1274293119"	"HIF2016_DIS00_CONV00_POST029"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"In the last year, at least once a week I've had a very bad allergy attack similar to hay fever."
"1992029886"	"HIF2016_DIS00_CONV00_POST029"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Stuffy nose, congestion, headache and sneezing."
"1009532288"	"HIF2016_DIS00_CONV00_POST029"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"It happens so frequently I was ready to go to the doctor but before going, I wanted to start tracking my daily behavior to narrow down what could be causing it."
"1461702313"	"HIF2016_DIS00_CONV00_POST029"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I drink wine, I smoke - I'm sure it could be any number of things."
"1169890379"	"HIF2016_DIS00_CONV00_POST029"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I stopped wine for a while and I was still getting them."
"1136823130"	"HIF2016_DIS00_CONV00_POST029"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I cut out cigarettes and was still getting them."
"1123308750"	"HIF2016_DIS00_CONV00_POST029"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Then one day, I decided to switch to tea instead of coffee and within one week, I wasn't getting the allergy attacks anymore!"
"1781146200"	"HIF2016_DIS00_CONV00_POST029"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"There is very little online about the type of coffee allergy I've been experiencing but in doing some initial research, it looks like this is developing over time and perhaps its not an actual caffeine allergy as it is something to do with the coffee or it's processing methods."
"1407933880"	"HIF2016_DIS00_CONV00_POST029"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I think more research needs to be done in this area.."
"1535564996"	"HIF2016_DIS00_CONV00_POST030"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"There is a link between coffee sensitivity and gluten sensitivity!"
"1826137088"	"HIF2016_DIS00_CONV00_POST030"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"If you have gluten problems then it is very likely that the protein found in coffee is causing you the problems!"
"790927179"	"HIF2016_DIS00_CONV00_POST030"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"You may not be able to digest the protein in coffee that is similar to the protein found in gluten."
"1577567947"	"HIF2016_DIS00_CONV00_POST030"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I developed this same problem!"
"680977283"	"HIF2016_DIS00_CONV00_POST030"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I am gluten intolerant!"
"1608675699"	"HIF2016_DIS00_CONV00_POST030"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I began to realize that after drinking coffee, I had the same symptoms of swelling eyes, nasal drip and itchy ears!"
"1993978222"	"HIF2016_DIS00_CONV00_POST030"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"After doing a little research I came across a few articles about coffee and gluten sensitivity!"
"893777727"	"HIF2016_DIS00_CONV00_POST030"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"Google coffee and gluten sensitivity!"
"360918794"	"HIF2016_DIS00_CONV00_POST030"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I love coffee and this was very disappointing for me!"
"538461864"	"HIF2016_DIS00_CONV00_POST030"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I now drink a coffee substitution and feel much better!"
"670448897"	"HIF2016_DIS00_CONV00_POST030"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"It was tough to give up coffee but my immune system was really working over time trying to fight off the immune response of my system trying to digest the protein in the coffee."
"1262850890"	"HIF2016_DIS00_CONV00_POST030"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"I now realize I have a coffee intolerance just as I have a gluten intolerance."
"724298312"	"HIF2016_DIS00_CONV00_POST030"	"HIF2016_DIS00_CONV00"	"HIF2016_DIS00"	"It's the inability to digest the protein in both."
"298779766"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"Hello everyone, I am a 40 y.o. musician and I enjoy a healthy lifestyle ( balanced diet + daily exercise)."
"95066028"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"My health is good except for a recently diagnosed intolerance to Tyramine."
"984919524"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"For ex. if i eat a few slices of salami on an empty stomach it will trigger an attack, which is always the same : i get a really fast heartbeat + increased blood pressure + nausea 15 mn after ingestion."
"2116216942"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"Sometimes the heart palpitations last for 1/2 h ( 120-130 bpm), and the nausea + lightheadedness will last for a day, it depends on the type of food, if i am tired etc..."
"2222216942"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I am 99% sure the culprit is Tyramine, which is a natural amine found in all foods but much higher in foods that are aged, fermented, pickled  ( salami, cheese, sauerkraut, smoked salmon, anchovy paste ), in foods that have been stored for a long time ( nuts, dried fruits) and also in overripe fruits like bananas, oranges and avocados."
"493943550"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"The list of foods I was reacting to was so eclectic, I couldn’t find the link between them for a long time, it was very perplexing and scary and i lost a lot of weight."
"1942522562"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I did a lot of research, started an elimination diet and asked many doctors before a neurologist mentioned the cheese migraine symptoms to me."
"1394439517"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"Later I found a list of Tyramine loaded foods in which I recognized every single food that had triggered an attack after I ingested it."
"1196337335"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"There is no test to confirm my theory but since I eliminated these Tyramine loaded foods from my diet I feel much better and less terrified of eating, and I am even putting some weight back on ( 112 lbs for 5’4”)."
"1316289586"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"Soon hopefully I will feel strong enough to start reintroducing these foods into my diet in very small quantities to get myself desensitized, unless of course one day I wake up free of this strange condition that appeared for no reason and might disappear the same way."
"934620636"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I guess what is very puzzling to me is the fact that this sensitivity appeared out of the blue, that the symptoms are so violent and that I DO NOT get migraines."
"1042235727"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"People who have problems with foods high in Tyramine usually are either migraine sufferers and/or on antidepressant ( MAOs)."
"76385122"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I do not take any medication and my symptoms are always exactly the same 5 to 10 mn after ingesting the culprit food : tachycardia + hypertension + tremors + nausea and sometimes light headache when the attack is really bad."
"1760648899"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"After having had about 14 attacks within the last 12 months it is such a relief to be able to eat again !"
"1390014018"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"So I guess now my goal is to put the word out and ask as many persons as possible is they have ever heard of a patient with the same symptoms, which is why I posted this text."
"1089067941"	"HIF2016_DIS00_CONV01_POST031"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"Does anyone have the same symptoms or know anything about Tyramine ?"
"1627066056"	"HIF2016_DIS00_CONV01_POST032"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I think tyramine effects glucose uptake and insulin sensitivity."
"1284679874"	"HIF2016_DIS00_CONV01_POST032"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"The heart reacts to changes in insulin levels, which can cause the palpitations."
"1518247415"	"HIF2016_DIS00_CONV01_POST032"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"Perhaps you are becoming more insulin sensitive, for some reason?"
"1007291175"	"HIF2016_DIS00_CONV01_POST032"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"Congratulations on finding the culprit causing your symptoms!"
"1731111567"	"HIF2016_DIS00_CONV01_POST032"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"Great sleuthing!"
"1560402865"	"HIF2016_DIS00_CONV01_POST033"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"Hi, My daughter has the same thing (tyramine) and within 36 hrs of eliminating it in her diet ALL her symptoms went away .."
"1248672972"	"HIF2016_DIS00_CONV01_POST033"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"migraine/joint pain/loss of concentration and word retrieval issues."
"941001419"	"HIF2016_DIS00_CONV01_POST033"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"It took about 3 weeks into a total food elimination diet thru her allergist to find both tyramine & sulfites."
"886490434"	"HIF2016_DIS00_CONV01_POST033"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"And, this was 10 yrs ago."
"244679455"	"HIF2016_DIS00_CONV01_POST033"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"Today ..she avoidds and is fine."
"42412741"	"HIF2016_DIS00_CONV01_POST033"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"We were told it is most likely a severe intolerance and not a true allergy in my dd's case."
"503553727"	"HIF2016_DIS00_CONV01_POST034"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I have the same since a year, and cured since 4 months."
"1950946105"	"HIF2016_DIS00_CONV01_POST034"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"the diet is severe, but I'm getting weight as replacing many things by other things which are sugar based probably."
"597629535"	"HIF2016_DIS00_CONV01_POST034"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I'm taking pills too (against hystamine) : Xyzall, 3 times per week."
"992474044"	"HIF2016_DIS00_CONV01_POST034"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"There is well a test, the firts one is small capsules against the skin, then they check reaction after 2 days, than 4 days, and one on the skin with a drop of reactant, then they pick and see the reaction."
"2125642237"	"HIF2016_DIS00_CONV01_POST034"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"After 2 months, it has decreased already due to the removal of bad food (pork, potatoes, tomatoes, cheese, all thinks that can get old and ferment)."
"65737339"	"HIF2016_DIS00_CONV01_POST034"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"According to doctor he expect me to go back to normal life after 12 to 24 months."
"1045064423"	"HIF2016_DIS00_CONV01_POST034"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"My main problem was oedema, mainly of contact."
"901907685"	"HIF2016_DIS00_CONV01_POST034"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I'm 52 years and Belgian."
"1927348561"	"HIF2016_DIS00_CONV01_POST035"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I experience chest pains very soon after eating dark chocolate, shark meat, bison meat, aged cheeses (cheddar, etc.)..."
"210683023"	"HIF2016_DIS00_CONV01_POST035"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"it is so consistent and predictable."
"1919507407"	"HIF2016_DIS00_CONV01_POST035"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I also used to get migraines - but just chest pains."
"1074331574"	"HIF2016_DIS00_CONV01_POST035"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"They go away after a few minutes, but I still have to learn to curb my portions of high-tyramine foods."
"1335064935"	"HIF2016_DIS00_CONV01_POST036"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I have a severe intolerance to Tyramine, and maybe other things - who knows?!"
"761662617"	"HIF2016_DIS00_CONV01_POST036"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I realised what it was over 14 years ago, but know the symptoms were there for about ten years previous!"
"1363558572"	"HIF2016_DIS00_CONV01_POST036"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"The only things I can eat now without succombing to severe and prolonged pain are:  pasta, carrots, parsnips, peppers, apples, melons and pears."
"1920128031"	"HIF2016_DIS00_CONV01_POST036"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"Over the years it has gotten worse, the list didn't start out this short!"
"1248291142"	"HIF2016_DIS00_CONV01_POST036"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"And I've lost about 3 or 4 stone over time!"
"843229895"	"HIF2016_DIS00_CONV01_POST036"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I've asked for help repeatedly from my GP, but they're not interested and just say that there is nothing they can do."
"2092759961"	"HIF2016_DIS00_CONV01_POST036"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"And I keep getting worse."
"1390138362"	"HIF2016_DIS00_CONV01_POST036"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"What do I do ?!!"
"172535440"	"HIF2016_DIS00_CONV01_POST037"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I am a migraine sufferer myself."
"1619435716"	"HIF2016_DIS00_CONV01_POST037"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"Now I am intrigued and will definitely do some research about Tyramine."
"1690783956"	"HIF2016_DIS00_CONV01_POST037"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I do have food sensitivity issues as well, so this looks like a worthy research to do for myself."
"286313919"	"HIF2016_DIS00_CONV01_POST037"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"I never heard of Tyramine and the neurologist never mentioned it before."
"1973267234"	"HIF2016_DIS00_CONV01_POST038"	"HIF2016_DIS00_CONV01"	"HIF2016_DIS00"	"tyramine is a catecholamine releasing agent."
