"sentence_id"	"post_id"	"conversation_id"	"disease_id"	"text"
"561372900"	"HIF2016_DIS01_CONV12_POST195"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Even to the extent of not being able to move after lying down."
"1092752055"	"HIF2016_DIS01_CONV12_POST195"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I don't know if its connected to crohns e but I do know I had the same problems your describing."
"1549055012"	"HIF2016_DIS01_CONV12_POST195"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Now its been a couple of years and I still have a tough time with my back but nothing like before."
"1756717648"	"HIF2016_DIS01_CONV12_POST195"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I also have a lot of joint pain!"
"1782447522"	"HIF2016_DIS01_CONV12_POST195"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"That I am still trying to figure out what to do with."
"910993836"	"HIF2016_DIS01_CONV12_POST195"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I haven't found any meds that work well for me and I don't want to go back on steroids."
"654101415"	"HIF2016_DIS01_CONV12_POST195"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"My recent flair up the dr. suggested steroids again but I chose to treat each complaint individually that is working for me so far (except for the joint pain)."
"587873942"	"HIF2016_DIS01_CONV12_POST195"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Have you heard any more about a connection between the two?"
"1103949441"	"HIF2016_DIS01_CONV12_POST196"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Ive only be diagnosed with crohns for a year now but I'm sure ive had it for years."
"470733824"	"HIF2016_DIS01_CONV12_POST196"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I only have crohns in my small intestine and I only get pain in the low right side of my back."
"2071055189"	"HIF2016_DIS01_CONV12_POST196"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Almost like kidney pain."
"1478765426"	"HIF2016_DIS01_CONV12_POST196"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"But I am postive it has to do with my crohns because it only happens when I have flares."
"1894267810"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"iam only 27 i recently was diagnosed with crohnes after along few years first it was my gal bladder removed it."
"5799660"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"nope now a year ago they diagnosed me with endometerosus, and sence then my doctors just kept sayin it was that that was causing my lower back pain and abdomin."
"1683931245"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"i stay in so much pain.and have several doctors for every little thing."
"832594893"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"i also have gerd and lactos intolerant."
"407594881"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"i know im young but it just seems like no one wanted to listin to me."
"1462800079"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"i have been in and out of the emergency room."
"12013894"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"they have me on a few different meds that i see no difference in."
"426126406"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"they actully biopsied when they did my colonoscopy in november and it came back negative for crohnes but then i had to swallow a little capsel thats a camera to see inside my small intestines."
"1066803052"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"and he showed me the pictures and said they were ulcers in my intestines but never offer meds for pain i finally asked for tramadole witch is useually used for fibermialga but it seems to help."
"359006098"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"but doctors apparently dont like to give pain meds but for people that have these kinda problems it should be necesary for all the people that abuse it now we cant even feel comfortable to ask i was so afraid to ask."
"1485406592"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"people shouldnt be in that kinda pain."
"1575687804"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"but my doctor said that its only 80% right he says hes possitive its crones."
"1424724701"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"i also had a doctor tell me because i was bipolar he couldnt give me pain meds."
"482487244"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"because they have they tendency to be addictive/ i tell u i have seen a few doctors."
"1808533421"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"i have no faith in them."
"1104452406"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"i now go april 1st for a full hystarectamy because they think the pain again is from my endometerosis.."
"958976580"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"i hope i have had several test and scops and surgerys and now they think because i have crohnes that its gonna complicate surgery there hopeing it will be in remission what ever thats suppose to mean."
"1907769156"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"i dont have flairs my pain never goes away for a year a half now."
"409126516"	"HIF2016_DIS01_CONV12_POST197"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"im hopeing this does help cross my fingers."
"949635875"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"GO TO A CHIROPRACTOR!"
"615497833"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"DO NOT START WITH PAIN MEDS!!"
"1131895319"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I have had Ulcerative Colitis since I was 18, 12 years now, and have been through every med available."
"875407799"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Two weeks ago I had the most severe back pain ever and did not want to go to my regular doctor for pain medication."
"807398583"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"There had to be something better than being on pain medication."
"1496520915"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I was told by several friends to see a chiroprator."
"1130061994"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"THIS WAS THE BEST DECISION OF MY LIFE!"
"1340670419"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I have been seeing a chiropractor for the last 3 weeks for my lower back pain, but I have noticed tremendous relief with my ulcerative colitis which was unexpected."
"696935450"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I had always had discomfort in my lower back especially on my right side, like a pinched nerve feeling which made it very difficult to sleep on that side or even sit."
"1524408915"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"The pain I felt prior to going to the chiropractor was that same pinched nerve feeling put right in the middle of my lower back which effected both sides of my body."
"1378753698"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"After the x-rays my chiropractor took, I was shocked!"
"1922287774"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"There was a twist in my lower back that veered to the right (where all the pain of my colitis is located!"
"883599624"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	") I have been pain free since my adjustments and am on a 10 week fix plan."
"1458670597"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Everything in our body is linked to our spine, that is where all our nerves control other parts of our body."
"1792168153"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I never would have put two and two together, but it has brought tremendous relief to me that I could never have imagined!"
"1158309354"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Remember: You have nothing to lose by going to the chiropractor first."
"2057779653"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Surgeries and Pain meds will stay with you for a lifetime!"
"1140188525"	"HIF2016_DIS01_CONV12_POST198"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Those should be your VERY LAST options!"
"1607472108"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I have had the disease for two years now and I have only had about 10 days where I haven't had pain in my back legs knees shoulders and my abdomen without taking any meds."
"1488963595"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I was taking 16 pills a day to clam down the back pain along with my burning sensation in my abdomen."
"2027058232"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Finally I took Tramodol and that saved my life."
"1387699406"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"If I don't take it when I get up the pain in my back, abdomen, pelvis and knees kills me."
"1183595541"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I work in surgery and I have to walk and stand on really hard floors so that doesn't help at all."
"1781510037"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I hate waking up in the morning with a burning sensation in my abdomen and the pain and weakness I occur when I sleep for more than 5 hours at a time."
"733313648"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I went to a chiropractor and he really really screwed up my back."
"1439782916"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"He hurt me more than I could imagine."
"1126811422"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"So I started to go and get a message once a week and that helps a lot with my lower back pain."
"1530194185"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I have been on pentasa for the last 2 years and I think my body has become acustomed to the dosage and I have had 5 flair ups since January."
"721240145"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I just got off a 3 month course of steroids and I felt wonderful for about 1 month now I'm back to the back pain, joint pain, the bloating abdomen pain and flair ups!"
"1002922596"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I hate it."
"1539029798"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"My Crohns doctor is best friends with my husband and he still can't help me."
"798979453"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I think its a wicked disease that no one really understands and if you don't have it you don't really understand the pain that is involved with crohns."
"1080286455"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I have to live on Tramodol or else I'm in constant pain."
"2050980481"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I have to go off the tramodol for periods of times so I don't get addicted to it."
"659956706"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"And its those times I hate even moving!"
"376403269"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I hope my story can help those who have had these problems with Crohns."
"1058368580"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I don't think anyone will find a cure as of yet but time will come and maybe there will be light at the end of the tunnel."
"1742651851"	"HIF2016_DIS01_CONV12_POST199"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"For now I take pain meds to help with the pain if I don't take them my life is pretty hard."
"658609730"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Hey All, My name is Steve.... I have been diagnosed with Crohns about 14 years ago."
"885062459"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Didnt have insurance so let it get really bad."
"1166551076"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Had 8-12 bowel mvmnts a day and thought I was in remission."
"911189318"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"How stupid of me."
"127858350"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Got married..."
"347180712"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"got insured..."
"1725514119"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"went to see one of the best Gastro's in Chicago."
"1147110587"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"He asked how I was feeling."
"8048917"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I told him everything and he said I was crazy."
"1366857533"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"He scoped me and my CR is very inflamed."
"1946315003"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Put me on Prednisone for 2 months and Imuran indeffinatly."
"1169648415"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I went from 8-12 BM to 1-2 (talk about stupid ha?) Feeling great, but had to go back for another colonoscopy."
"1719190850"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I was positive everything was peachy-dory."
"1361644779"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Doc comes out says I am still inflamed and have strictures (intestine thickening and slowly closing)."
"1606188881"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"So now he prescribes Humira..."
"138983956"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I FREAK OUT."
"1130923997"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"He is bringing out the big guns."
"848745467"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I now find out that my insurance doesn't cover it AT ALL."
"195664162"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"My doctor who works in a University setting and is the Founder of the Illinois IBD Society is PISSED."
"1561773925"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Meanwhile puts me on Entocort."
"1095391131"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Everything is still great only now I can't sleep."
"1232021320"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I figured probably just nervous about all the new drugs."
"1287594920"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"After sleeping about 5 hours in 4 days I gave up and called the Doc."
"1664406202"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"He lowers my Entocort and prescribes antiaxiety (xanax-like) meds."
"858656895"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I started sleeping better."
"658161013"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Slowly coming off Entocort, and still not understanding why I am going through all of this when I am feeling just fine."
"1195379259"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"(My wife is a resident and explained that I need to do what the Doc says)."
"306124634"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I get a message on my cell about 3 weeks ago from my Gastro doc (can we just agree that this doc is amazing) saying that he just got back from a meeting and met an executive from Abbott labs who said I maybe eligible for an assistance program."
"1948884895"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I fill out a ton of forms, answer a bunch of questions and found out I am getting Humira for a year for free."
"560635392"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Starting in a week."
"2014225830"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Now I am starting to freak out about Humira....... SO..... Any suggestions on how to keep my Immune system working???"
"1280728753"	"HIF2016_DIS01_CONV12_POST200"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I hope all you guys who are doing well keep well and those of you who are suffering to get better."
"2139838174"	"HIF2016_DIS01_CONV12_POST201"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Be aware that there are some types of arthritis that can go along with inflammatory bowel disease."
"821418336"	"HIF2016_DIS01_CONV12_POST201"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Insiste on being seen by a rheumatologist and having a complete blood work up and exrays."
"609566955"	"HIF2016_DIS01_CONV12_POST201"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"There are treatments, other pain relief meds, and chiropractor or massage can help but it is important that the cause is treated, not just the symptoms."
"1908030696"	"HIF2016_DIS01_CONV12_POST202"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Quick suggestion - Yes I suffer from Crohn's however i've just had the best blood results I've ever had."
"975665262"	"HIF2016_DIS01_CONV12_POST202"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"No I'm not in remission and yes I still suffer (particularly as I have already lost 5% of my spine mobility due to a previous accident)."
"1913640357"	"HIF2016_DIS01_CONV12_POST202"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"However the only thing I've done different since my last blood test is I've been eating a couple of handfuls of pepitas (pumpkin seeds - unsalted / unflavoured - just ""roasted"") a day - they have helped to reduce the inflammation - worth a try.....mind you - my back is killing me again at present and I'll do stretches etc to get it moving - i refuse to let this disease win."
"1212604717"	"HIF2016_DIS01_CONV12_POST203"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Hi I have been dx with crohn's for 9 yr. but Dr. have think i have had it since i was 15 yr now i am 30yr."
"1261458791"	"HIF2016_DIS01_CONV12_POST203"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Well anyways i do have back pain very bad a times (a long with all the other things that come along with this horrible disease)."
"2057974637"	"HIF2016_DIS01_CONV12_POST203"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I have done some research on this what i have found It could be caused by inflammation of sacroiliac joint it in your back it called sacroiliitis or inflammation what the cause of other joints in that area."
"1998987443"	"HIF2016_DIS01_CONV12_POST203"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"2nd muscle tension due to bowel inflammation 3rd osteoporosis due to poor absorption.Every place i looked said same thing , it maters what the cause is depends on treatment either meds message chiropractor hot bath.Hope this helps i feel your pain Good luck hope it get better."
"8216275"	"HIF2016_DIS01_CONV12_POST204"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"like the other posters suggested go see a Rhuematologist ASAP."
"962712950"	"HIF2016_DIS01_CONV12_POST204"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I struggled with back pain for years with my Crohn's disease."
"1965512287"	"HIF2016_DIS01_CONV12_POST204"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I saw surgeons, chiropractors, pain docs, everything and nothing worked."
"1490114278"	"HIF2016_DIS01_CONV12_POST204"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Went to a Rhuematologist she immediately diagnossed me with an arthritis that was common in Crohn's patients and put me on medication that worked immediately and now I am pain free in my back."
"1313548793"	"HIF2016_DIS01_CONV12_POST204"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Luckily my uncle is a doctor and he is the one that suggested I see a Rhuematologist b/c I was considering having back surgery."
"199946225"	"HIF2016_DIS01_CONV12_POST204"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Hope you feel better and hope this helps!"
"359967061"	"HIF2016_DIS01_CONV12_POST204"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Christine."
"82162752"	"HIF2016_DIS01_CONV12_POST205"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"like the other posters suggested go see a Rhuematologist ASAP."
"9627129502"	"HIF2016_DIS01_CONV12_POST205"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I struggled with back pain for years with my Crohn's disease."
"19655122872"	"HIF2016_DIS01_CONV12_POST205"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I saw surgeons, chiropractors, pain docs, everything and nothing worked."
"14901142782"	"HIF2016_DIS01_CONV12_POST205"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Went to a Rhuematologist she immediately diagnossed me with an arthritis that was common in Crohn's patients and put me on medication that worked immediately and now I am pain free in my back."
"13135487932"	"HIF2016_DIS01_CONV12_POST205"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Luckily my uncle is a doctor and he is the one that suggested I see a Rhuematologist b/c I was considering having back surgery."
"1999462252"	"HIF2016_DIS01_CONV12_POST205"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Hope you feel better and hope this helps!"
"3599670612"	"HIF2016_DIS01_CONV12_POST205"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Christine."
"990068620"	"HIF2016_DIS01_CONV12_POST206"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Back pain prior to being diagnosed with ulcerative colitis."
"1854508881"	"HIF2016_DIS01_CONV12_POST206"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Doctor suspected it was colon related about 5 years before my diagnosis."
"788798882"	"HIF2016_DIS01_CONV12_POST206"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Every few years I would have lower abdominal discomfort or lower back pain which was intermittent, until eventually experiencing the ulceration and inflammation of the colon which lead to my diagnosis."
"189259210"	"HIF2016_DIS01_CONV12_POST206"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Meds seem to control symptoms thus far."
"1972815765"	"HIF2016_DIS01_CONV12_POST207"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I have very bad back pain and I m going to my gasrto today, I was in remission for about 3 yr,after surgery but now its back and I have cramping and back pain, I just cant stand it anymore."
"312658193"	"HIF2016_DIS01_CONV12_POST208"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"The dr. said I didn't have Crohns but Ulcerative colitis, but i have been having the same pain you are describing."
"1452163413"	"HIF2016_DIS01_CONV12_POST208"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I already have been dealing with back pain for years, but you're right...this feels like child labor back pain."
"649298055"	"HIF2016_DIS01_CONV12_POST208"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Happens all the time with me since I have not been in remission since it started in April."
"121414476"	"HIF2016_DIS01_CONV12_POST208"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I thought I was going crazy for a while."
"984267967"	"HIF2016_DIS01_CONV12_POST209"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"have blood work to check for celiacs."
"1387215379"	"HIF2016_DIS01_CONV12_POST210"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"have crohns 30yrs but also sprue what do u want to know."
"915541213"	"HIF2016_DIS01_CONV12_POST211"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"check for ostioporsis."
"986292217"	"HIF2016_DIS01_CONV12_POST212"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"find another doc yr only hope."
"2135438549"	"HIF2016_DIS01_CONV12_POST213"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I'm 33 just diagnosed 6 months ago with Crohns.So they put me on buspar and ultram."
"491387669"	"HIF2016_DIS01_CONV12_POST213"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Well it caused me to have seizures.Well the best part is had back surgery 10 years ago.Go to the hospital messed up several discs and have damaged nerves.Now I have bursitis in my hip,caused by Crohns.I'm on so many meds,and."
"1524481983"	"HIF2016_DIS01_CONV12_POST213"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I think this is my life to I die.Im saying this because I have no one to talk to that really understands me."
"1313861476"	"HIF2016_DIS01_CONV12_POST213"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Anyone that really knows Crohns please email me at ***@****"
"993260104"	"HIF2016_DIS01_CONV12_POST214"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Has any doctor thought of Fibromyalgia?"
"1779253057"	"HIF2016_DIS01_CONV12_POST214"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Lyrica & Vitamin D3 seem to help me."
"1915951749"	"HIF2016_DIS01_CONV12_POST215"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Anyone out there changed their diet?"
"1489093764"	"HIF2016_DIS01_CONV12_POST215"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"It worked wonders for me."
"308130336"	"HIF2016_DIS01_CONV12_POST215"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I went to an herbalist who had me change my diet and also had me do a colon cleansing."
"197397853"	"HIF2016_DIS01_CONV12_POST215"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I've been off of medication for over 6 years."
"1635684129"	"HIF2016_DIS01_CONV12_POST216"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Hi Christine, my bf is in the same situation, can i ask what medication your rheumatologist prescribed?"
"605763648"	"HIF2016_DIS01_CONV12_POST216"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"thanks for sharing."
"979704265"	"HIF2016_DIS01_CONV12_POST216"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"Stephanie."
"904736239"	"HIF2016_DIS01_CONV12_POST217"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I am so sorry to read about everyone's pain."
"1926028646"	"HIF2016_DIS01_CONV12_POST217"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"My sister in law was recently diagnosed with crohn's disease and she is having a lot of back pain."
"1239193221"	"HIF2016_DIS01_CONV12_POST217"	"HIF2016_DIS01_CONV12"	"HIF2016_DIS01"	"I was hoping to find some advice for her, but apparently you folks are just as desperate as she is."
