,Word,Posed Correction,Frequency
1176,resuts,results,1
1177,apot,spot,1
1178,ccbha,cha,1
1179,conveniente,convenient,1
1180,phonelines,shorelines,1
1181,tonuse,house,1
1182,heplful,helpful,1
1183,hsving,having,1
1184,eorsr,worse,1
1185,wasged,wasted,1
1186,sll,all,1
1187,veeery,very,1
1188,tesr,test,1
1189,tments,tents,1
1190,jez,jet,1
1191,visirs,visits,1
1192,appoi,apply,1
1193,resulta,results,1
1194,goung,going,1
1195,meritas,merits,1
1196,nemours,rumours,1
1197,aporeciate,appreciate,1
1198,unble,uncle,1
1199,awedome,awesome,1
1200,parush,parish,1
1201,apurvah,apurvah,1
1202,pilia,philia,1
1203,tv,to,1
1204,bellingham,bellingham,1
1205,unabke,unable,1
1206,reults,results,1
1207,diiferent,different,1
1208,allowlog,allowing,1
1209,woukd,would,1
1210,astrum,strum,1
1211,apkpure,apkpure,1
1212,comouter,computer,1
1213,wrinting,writing,1
1214,explaine,explain,1
1215,bcs,bus,1
1216,overconcern,overconcern,1
1217,vf,of,1
1218,providor,provider,1
1219,hummm,ummm,1
1220,reseponse,response,1
1221,arvada,armada,1
1222,inone,none,1
1223,tandom,random,1
1224,nagivated,agitated,1
1225,easley,easely,1
1226,biomemtrics,biometrics,1
1227,hhelping,helping,1
1228,copd,cold,1
1229,northwell,northwest,1
1230,cueste,cuesta,1
1231,swcurely,securely,1
1232,indepth,depth,1
1233,navig,navid,1
1234,discription,description,1
1235,cahn,can,1
1236,ckd,cod,1
1237,varification,verification,1
1238,buggar,bugger,1
1239,abministration,administration,1
1240,docctors,doctors,1
1241,debie,debit,1
1242,alm,all,1
1243,brumit,bruit,1
1244,wk,we,1
1245,coudn,couldn,1
1246,rockport,rockford,1
1247,tovthe,tothe,1
1248,vertual,virtual,1
1249,respondes,responded,1
1250,becuz,becoz,1
1251,acept,accept,1
1252,conition,condition,1
1253,veiwal,vital,1
1254,gudd,judd,1
1255,haveimg,haveing,1
1256,inregris,inregris,1
1257,integris,integrity,1
1258,buggu,buggy,1
1259,fone,one,1
1260,becaise,because,1
1261,pasword,password,1
1262,chartd,chart,1
1263,tf,to,1
1264,navigatethen,navigatethen,1
1265,incountered,encountered,1
1266,khadijat,khadijat,1
1267,nevernused,nevernused,1
1268,requirementa,requirements,1
1269,passwd,passed,1
1270,riddens,ridden,1
1271,qgunbiyi,qgunbiyi,1
1272,sametime,sometime,1
1273,tellingme,tellin'me,1
1274,thur,tour,1
1275,preceeding,proceeding,1
1276,wiw,win,1
1277,mcclusky,mccluskey,1
1278,summerys,summers,1
1279,availibility,availability,1
1280,screenlock,screenlock,1
1281,thelock,hemlock,1
1282,jjjcaa,jjjcaa,1
1283,croiss,cross,1
1284,incompetant,incompetent,1
1285,reduclious,reductions,1
1286,tellaheath,tellaheath,1
1287,orthopoedist,orthopedist,1
1288,perscription,prescription,1
1289,heylow,hellow,1
1290,inti,into,1
1291,dexcom,excom,1
1292,innaccuries,innaccuries,1
1293,ylapl,y'all,1
1294,uanble,unable,1
1295,limon,lion,1
1296,passcoded,passcode,1
1297,easrer,easier,1
1298,thays,thats,1
1299,timesout,timeout,1
1300,workk,work,1
1301,easiet,easier,1
1302,inutive,native,1
1303,unstalling,installing,1
1304,bbb,bob,1
1305,lightspeeds,lightspeed,1
1306,fmh,fah,1
1307,advertized,advertised,1
1308,pincpde,pinched,1
1309,requring,requiring,1
1310,inop,ino,1
1311,funar,lunar,1
1312,percise,precise,1
1313,compatability,compatibility,1
1314,glucometer,glucometer,1
1315,execelent,excelent,1
1316,tbd,tad,1
1317,utmb,bomb,1
1318,repy,rely,1
1319,uable,able,1
1320,fascilities,facilities,1
1321,hoerible,horrible,1
1322,bwc,bac,1
1323,frustraiting,frustrating,1
1324,hoding,holding,1
1325,bussness,business,1
1326,alphabetly,alphabet,1
1327,passwod,password,1
1328,onestop,nonstop,1
1329,healio,dealio,1
1330,serices,series,1
1331,osf,of,1
1332,erractic,erratic,1
1333,clunkey,clunky,1
1334,helpdesk,helpless,1
1335,ooened,opened,1
1336,gonzaga,gonza,1
1337,confuing,confusing,1
1338,frstrating,frustrating,1
1339,eraced,traced,1
1340,whcnp,when,1
1341,jhh,jah,1
1342,verf,very,1
1343,esque,lesque,1
1344,downvtilike,downvtilike,1
1345,mantiene,matinee,1
1346,innacurate,inaccurate,1
1347,tlc,tac,1
1348,prater,prayer,1
1349,sasse,sassy,1
1350,cde,de,1
1351,familt,family,1
1352,thrm,them,1
1353,alows,blows,1
1354,drsign,design,1
1355,vwty,vety,1
1356,queztions,questions,1
1357,dcs,des,1
1358,cery,very,1
1359,pribble,dribble,1
1360,redults,results,1
1361,informado,informed,1
1362,nchc,ncic,1
1363,politicions,politicians,1
1364,disapointing,disappointing,1
1365,mybtime,mytime,1
1366,citas,cites,1
1367,jacka,jack,1
1368,onine,nine,1
1369,whatbi,whati,1
1370,evento,event,1
1371,noreply,reply,1
1372,asssociated,associated,1
1373,mesaaging,messaging,1
1374,fb,fu,1
1375,practicionor,practitioner,1
1376,circke,circle,1
1377,s20fe,safe,1
1378,credentail,credential,1
1379,mastakes,mistakes,1
1380,theee,there,1
1381,frustating,frustrating,1
1382,llc,lac,1
1383,liiiike,liike,1
1384,mcclintock,mcclintock,1
1385,navigat,navigate,1
1386,accomadate,accomodate,1
1387,doshi,hoshi,1
1388,gobbledy,gobbled,1
1389,unae,una,1
1390,credtials,credentials,1
1391,rundbaken,rundbaken,1
1392,svan,van,1
1393,ohiohealth,ohiohealth,1
1394,gpoa,goa,1
1395,sofisticade,sofisticated,1
1396,ssociates,associates,1
1397,farely,barely,1
1398,shfc,she,1
1399,nfc,nic,1
1400,bmg,big,1
1401,anytying,anything,1
1402,churud,church,1
1403,faq,far,1
1404,mskes,makes,1
1405,tn,to,1
1406,dobt,doubt,1
1407,gastroenterology,gastroenterology,1
1408,appointmens,appointment,1
1409,probay,probaly,1
1410,kedp,keep,1
1411,isca,isa,1
1412,riverstone,riverton,1
1413,wosre,worse,1
1414,kerps,keeps,1
1415,healcare,healthcare,1
1416,prov8der,provider,1
1417,qthen,then,1
1418,bayview,bayview,1
1419,fustrated,frustrated,1
1420,hmm,him,1
1421,cartia,carta,1
1422,appomints,appoints,1
1423,butions,buttons,1
1424,mske,make,1
1425,wkend,wend,1
1426,lishmonov,lishmonov,1
1427,qty,ty,1
1428,onlist,enlist,1
1429,clithchy,glitchy,1
1430,misgenders,cisgender,1
1431,reinstallation,installation,1
1432,unstallimg,installing,1
1433,berween,between,1
1434,emjoi,emoji,1
1435,gata,data,1
1436,soved,loved,1
1437,ubinstall,uninstall,1
1438,impossibleto,impossible,1
1439,persoal,personal,1
1440,reaet,react,1
1441,faustrating,frustrating,1
1442,frazee,free,1
1443,faild,failed,1
1444,eldercare,eldercare,1
1445,volteran,veteran,1
1446,jcm,jam,1
1447,crazzy,crazy,1
1448,showdialog,showdialog,1
1449,javascript,javascript,1
1450,chiedo,chieko,1
1451,aggrivation,aggravation,1
1452,accaisson,caisson,1
1453,keeos,keeps,1
1454,drivng,driving,1
1455,differt,differ,1
1456,waaaaaayyyyyy,waaaaaayyyyyy,1
1457,coatsl,coats,1
1458,rual,real,1
1459,unassociated,associated,1
1460,devoper,deeper,1
1461,liscense,license,1
1462,imformed,informed,1
1463,immiging,imaging,1
1464,cherylee,cheryl,1
1465,allchave,allchave,1
1466,followedall,followedall,1
1467,captha,martha,1
1468,vmail,mail,1
1469,hopewell,howell,1
1470,everythinga,everything,1
1471,csv,csi,1
1472,improvments,improvements,1
1473,resizes,resides,1
1474,informationat,informational,1
1475,multilple,multiple,1
1476,sps,spy,1
1477,hasle,hassle,1
1478,phycian,phocian,1
1479,puposes,purposes,1
1480,compleatly,completly,1
1481,viedo,video,1
1482,wontblet,wontblet,1
1483,gilder,gilded,1
1484,sinha,minha,1
1485,manard,canard,1
1486,mavenclad,mavenclad,1
1487,managable,manageable,1
1488,anfy,any,1
1489,expandible,expandable,1
1490,yiur,your,1
1491,atrempted,attempted,1
1492,infotmation,information,1
1493,blesss,bless,1
1494,sarna,sauna,1
1495,launage,manage,1
1496,signedin,signed,1
1497,unistall,uninstall,1
1498,gneco,geneco,1
1499,wanyt,want,1
1500,precscripitions,prescriptions,1
1501,mintues,minutes,1
1502,latet,late,1
1503,theproblems,theproblem,1
1504,useles,useless,1
1505,privitcey,privitcey,1
1506,featere,feature,1
1507,avalibility,availability,1
1508,macbook,facebook,1
1509,hixny,tiny,1
1510,repeatly,recently,1
1511,refernce,reference,1
1512,comminicative,communicative,1
1513,hca,ha,1
1514,assanine,asinine,1
1515,frezz,frizz,1
1516,reloging,removing,1
1517,netwrk,network,1
1518,redownload,download,1
1519,jpg,jog,1
1520,rescanning,scanning,1
1521,mycode,code,1
1522,uesfull,usefull,1
1523,ohh,oh,1
1524,bassic,basic,1
1525,easzy,easy,1
1526,lmao,lao,1
1527,appointmrnts,appointments,1
1528,accrs,acces,1
1529,optionbor,optionbor,1
1530,reinstal,reinstall,1
1531,biometerics,biometrics,1
1532,jcgthebarber,jcgthebarber,1
1533,appointement,appointment,1
1534,knowouldn,knowouldn,1
1535,officoius,officious,1
1536,toooooo,noooooo,1
1537,hundredsoftimes,hundredsoftimes,1
1538,enaccrurate,inaccurate,1
1539,fuqed,fused,1
1540,appdev,apple,1
1541,istelf,itself,1
1542,availble,available,1
1543,ridiclueless,ridiclueless,1
1544,criptic,critic,1
1545,unhandy,unhand,1
1546,updatee,update,1
1547,rhing,thing,1
1548,foreverrrrrr,foreverrrrrr,1
1549,thourgh,though,1
1550,fotget,forget,1
1551,irritatations,irritations,1
1552,appification,application,1
1553,debice,device,1
1554,hustory,history,1
1555,organiztions,organizations,1
1556,userfriendly,overfriendly,1
1557,adirondack,adirondacks,1
1558,comprehensable,comprehensible,1
1559,unpleased,pleased,1
1560,goodlikelike,goodlikelike,1
1561,ldg,leg,1
1562,farse,false,1
1563,shxx,she,1
1564,corteious,courteous,1
1565,inputed,inputted,1
1566,yaaay,yaaah,1
1567,qgain,again,1
1568,ehhhh,enhoh,1
1569,accomodating,accommodating,1
1570,lqqking,looking,1
1571,pdate,date,1
1572,caton,carton,1
1573,natl,nail,1
1574,vidio,video,1
1575,reuninstall,reinstall,1
1576,portaland,portland,1
1577,uodate,update,1
1578,wearables,wearable,1
1579,slr,sir,1
1580,lv,la,1
1581,ffs,ifs,1
1582,customaztion,customaztion,1
1583,extreemely,extremely,1
1584,ugghhh,ugghhh,1
1585,hs,is,1
1586,wantef,wanted,1
1587,alockon,alockon,1
1588,philp,phil,1
1589,hheeellooowe,hheeellooowe,1
1590,opthalmologist,ophthalmologist,1
1591,tobuse,house,1
1592,screenshotting,screenshotting,1
1593,mothing,nothing,1
1594,reen,been,1
1595,grr,err,1
1596,incumber,encumber,1
1597,telethealth,telethealth,1
1598,desable,disable,1
1599,ableist,ablest,1
1600,mcgarvey,garvey,1
1601,terrable,terrible,1
1602,anzwered,answered,1
1603,ocala,cala,1
1604,unsble,unable,1
1605,proffed,proffer,1
1606,beyound,beyond,1
1607,aeveral,several,1
1608,discusssions,discussions,1
1609,riverview,overview,1
1610,jakel,jake,1
1611,boak,book,1
1612,insu,ins,1
1613,swt,set,1
1614,gease,ease,1
1615,eezy,eeny,1
1616,keepa,keep,1
1617,accually,actually,1
1618,tobeverything,ofeverything,1
1619,www,wow,1
1620,showinformation,showinformation,1
1621,scheduing,scheduling,1
1622,booo,book,1
1623,equipmwnt,equipment,1
1624,intriable,invariable,1
1625,medex,fedex,1
1626,plaistow,plaistow,1
1627,callsm,calls,1
1628,householding,householding,1
1629,mosallaie,mosallaie,1
1630,consept,concept,1
1631,pfffttt,pfffttt,1
1632,provude,provide,1
1633,agreemt,agree,1
1634,nauseum,nauseam,1
1635,suggestingy,suggesting,1
1636,unstalled,installed,1
1637,kn,in,1
1638,remi2foe,remi2foe,1
1639,apptmts,apptmts,1
1640,hg,he,1
1641,smartchart,smartchart,1
1642,fingerscan,fingerscan,1
1643,informatikmi,informatikmi,1
1644,cluld,could,1
1645,cammera,camera,1
1646,unuable,unable,1
1647,bloatware,flatware,1
1648,forceware,forewarn,1
1649,infomative,informative,1
1650,noticable,noticeable,1
1651,webite,website,1
1652,precice,precise,1
1653,reenabling,enabling,1
1654,nadeem,nadeer,1
1655,noped,hoped,1
1656,carma,karma,1
1657,healows,jealous,1
1658,forcung,forcing,1
1659,subhani,sushant,1
1660,proivder,provider,1
1661,fpr,for,1
1662,sonce,since,1
1663,notfications,notifications,1
1664,onnmy,onmy,1
1665,waaayyy,waaaay,1
1666,rheumtology,rheumtology,1
1667,portail,portal,1
1668,apptmt,appetit,1
1669,ables,able,1
1670,dailey,daily,1
1671,dimock,dick,1
1672,tr,to,1
1673,idprofin,idprofin,1
1674,vacc,vac,1
1675,allergeries,allergies,1
1676,cheak,check,1
1677,nirses,nurses,1
1678,practioners,practitioners,1
1679,docors,doctors,1
1680,persciptions,prescriptions,1
1681,mrmc,mom,1
1682,pened,opened,1
1683,cogat,coat,1
1684,wrking,working,1
1685,rss,ass,1
1686,immedietly,immediatly,1
1687,telamed,teamed,1
1688,tramadol,tramadol,1
1689,exeeds,exceeds,1
1690,bway,way,1
1691,sime,some,1
1692,iog,dog,1
1693,mistyped,mistimed,1
1694,gliches,glitches,1
1695,octogenerian,octogenarian,1
1696,mngr,nor,1
1697,outdate,outdated,1
1698,afterward,afterward,1
1699,jyst,just,1
1700,itnworks,ironworks,1
1701,ludacris,ludacris,1
1702,manouver,maneuver,1
1703,apping,tapping,1
1704,emaik,email,1
1705,dony,done,1
1706,resch,reach,1
1707,duming,during,1
1708,rodriquez,rodriguez,1
1709,intetface,interface,1
1710,messeging,messaging,1
1711,misgendering,misgendering,1
1712,necer,never,1
1713,mesages,messages,1
1714,s6till,still,1
1715,nitrmare,nitrate,1
1716,pjs,pas,1
1717,csrespaceportal,csrespaceportal,1
1718,pandenic,pandemic,1
1719,prettt,pretty,1
1720,qt,it,1
1721,cc,ca,1
1722,yarina,marina,1
1723,goinh,going,1
1724,apppintment,appointment,1
1725,medcial,medical,1
1726,reverbe,reverse,1
1727,consistantly,consistently,1
1728,hinderance,hindrance,1
1729,morbidities,morbidities,1
1730,appontments,appointments,1
1731,handdling,handling,1
1732,apoitments,apartments,1
1733,acurate,accurate,1
1734,copys,cops,1
1735,onfo,onto,1
1736,unoptimized,optimized,1
1737,nuerologist,neurologist,1
1738,sheek,seek,1
1739,unresdable,unreadable,1
1740,ksc,usc,1
1741,vanderlick,vanderlick,1
1742,nagavating,nagavating,1
1743,jaffer,gaffer,1
1744,covoid,ovoid,1
1745,dictor,doctor,1
1746,pmh,pah,1
1747,exctly,exactly,1
1748,phnes,phones,1
1749,wrk,work,1
1750,mke,me,1
1751,sumhow,show,1
1752,knw,know,1
1753,mb,my,1
1754,ortherwise,otherwise,1
1755,endly,only,1
1756,meams,means,1
1757,veryhappy,veryhappy,1
1758,ffbhbd,ffbhbd,1
1759,hooops,hoops,1
1760,svc,sec,1
1761,hamner,hammer,1
1762,itvreqlly,itvreqlly,1
1763,motorola,motorola,1
1764,speadsheet,spreadsheet,1
1765,patientreach,patientreach,1
1766,livewell,livewell,1
1767,mynm,myna,1
1768,northshore,northshore,1
1769,convenice,convince,1
1770,wwiii,wiii,1
1771,wb,we,1
1772,useability,stability,1
1773,googleplay,googleplay,1
1774,definiately,definitely,1
1775,messsages,messages,1
1776,onsets,onset,1
1777,wirks,works,1
1778,mdm,mom,1
1779,curtious,curious,1
1780,phne,phone,1
1781,swich,switch,1
1782,s10e,she,1
1783,memebers,members,1
1784,eedoes,does,1
1785,uab,lab,1
1786,timesaving,lifesaving,1
1787,fingeftips,fingertips,1
1788,consitant,constant,1
1789,afyet,after,1
1790,vusit,visit,1
1791,eula,ella,1
1792,efficientand,efficientand,1
1793,teleconfrence,teleconference,1
1794,informatve,informative,1
1795,labworks,labors,1
1796,serviice,service,1
1797,aloi,alot,1
1798,tiitcher,twitcher,1
1799,commubication,communication,1
1800,tooele,toodle,1
1801,avarie,avarice,1
1802,fianancly,fianancly,1
1803,decaited,decanted,1
1804,conplete,complete,1
1805,nbr,nor,1
1806,mymicrophone,microphone,1
1807,needes,needs,1
1808,trqck,track,1
1809,fn,in,1
1810,smthing,somthing,1
1811,offc,off,1
1812,npt,not,1
1813,tedul7yd,tedul7yd,1
1814,legand,legend,1
1815,credentails,credentials,1
1816,uniformative,informative,1
1817,dnld,and,1
1818,sl,so,1
1819,sloooow,soooo,1
1820,samr,same,1
1821,allmy,alley,1
1822,sisom,wisdom,1
1823,blandina,landing,1
1824,easyasy,ecstasy,1
1825,ssd,sad,1
1826,timr,time,1
1827,captchas,catches,1
1828,jfk,jak,1
1829,notjing,nothing,1
1830,obly,only,1
1831,andeven,anderen,1
1832,thaty,that,1
1833,resettling,resetting,1
1834,fd,fed,1
1835,recordskoo,recordskoo,1
1836,responsed,response,1
1837,vetc,vet,1
1838,caoul,coul,1
1839,pooly,pool,1
1840,velling,telling,1
1841,kozacki,kozacki,1
1842,stylo,style,1
1843,tetehealth,tetehealth,1
1844,edy,ed,1
1845,conran,conrad,1
1846,telavist,televise,1
1847,loomba,loompa,1
1848,clearely,clearly,1
1849,insignarus,insignarus,1
1850,hp,he,1
1851,disasterous,disastrous,1
1852,appoitment,appointment,1
1853,communicatiowith,communicatiowith,1
1854,aggrivated,aggravated,1
1855,fivestars,fiveyears,1
1856,messege,message,1
1857,someoneneeds,someoneneeds,1
1858,picdks,picks,1
1859,algorihm,algorithm,1
1860,amongest,amongst,1
1861,phkne,phone,1
1862,forst,first,1
1863,pulmomary,pulmonary,1
1864,coukdnt,couldnt,1
1865,delink,relink,1
1866,healpw,help,1
1867,stayathome,stayathome,1
1868,rusults,results,1
1869,rateings,ratings,1
1870,notifing,noticing,1
1871,paient,patient,1
1872,yser,yer,1
1873,appb,app,1
1874,unresponsivd,unresponsive,1
1875,arnau,area,1
1876,signon,signor,1
1877,reqursting,requesting,1
1878,appoinmtent,appointment,1
1879,tedous,tedious,1
1880,tect,test,1
1881,ascess,access,1
1882,amzing,amazing,1
1883,momrnts,moments,1
1884,sssss,asses,1
1885,actuatel,actuated,1
1886,aok,ask,1
1887,kerp,keep,1
1888,hrlp,help,1
1889,spaceforce,spaceforce,1
1890,physcian,physician,1
1891,perrmissions,permissions,1
1892,tracphone,tracphone,1
1893,positve,positive,1
1894,qq,iq,1
1895,ef3y,easy,1
1896,ndy,andy,1
1897,frindly,friendly,1
1898,rgive,give,1
1899,anythang,anything,1
1900,stess,steps,1
1901,bonafides,bonafide,1
1902,zdr,zur,1
1903,presciptions,prescriptions,1
1904,sometilhing,something,1
1905,wayyyyy,wayyyyy,1
1906,wounderfull,wonderfull,1
1907,monadnock,monadnock,1
1908,mbh,mah,1
1909,rewuesting,requesting,1
1910,majes,makes,1
1911,availabilty,availability,1
1912,reviwe,review,1
1913,intergratedbehavior,intergratedbehavior,1
1914,antipatterns,antimatter's,1
1915,shutsdown,shutdown,1
1916,coundn,couldn,1
1917,kereina,serena,1
1918,canohealth,canohealth,1
1919,primmed,trimmed,1
1920,diagnosises,diagnosis,1
1921,summeries,summaries,1
1922,comvient,convient,1
1923,nre,are,1
1924,ughh,ugh,1
1925,twrrible,terrible,1
1926,ecetra,extra,1
1927,remebering,remembering,1
1928,actived,active,1
1929,htelrphonne,htelrphonne,1
1930,teliable,reliable,1
1931,toehave,behave,1
1932,difficul,difficult,1
1933,clunic,clinic,1
1934,aldis,alvis,1
1935,neith,keith,1
1936,senser,sense,1
1937,heathcate,healthcare,1
1938,agravations,aggravation,1
1939,thamks,thanks,1
1940,duplications,duplication,1
1941,ccpm,calm,1
1942,btr,bar,1
1943,buttin,button,1
1944,crappware,crappware,1
1945,systom,system,1
1946,grrrr,error,1
1947,unformation,information,1
1948,beinging,bringing,1
1949,ichbba,ichiban,1
1950,amodia,alodia,1
1951,belkys,belly,1
1952,passowrd,password,1
1953,manerable,miserable,1
1954,demasiqdo,demasiado,1
1955,overcomplicated,overcomplicate,1
1956,bezt,best,1
1957,avaiable,available,1
1958,eithee,either,1
1959,rescheule,reschedule,1
1960,easly,easy,1
1961,wasy,was,1
1962,aaphc,alpha,1
1963,waest,west,1
1964,frendly,friendly,1
1965,usure,sure,1
1966,aplication,application,1
1967,esier,easier,1
1968,continuosly,continuously,1
1969,gdood,good,1
1970,hoelscher,hoelscher,1
1971,frustratin,frustrating,1
1972,dissappears,disappears,1
1973,visable,visible,1
1974,leapyear,reappear,1
1975,leapyears,reappears,1
1976,pixe,pile,1
1977,nn,in,1
1978,ult,cult,1
1979,diffi,diff,1
1980,rxlocal,local,1
1981,infirmation,information,1
1982,medican,medical,1
1983,scheduleappointments,scheduleappointments,1
1984,quicklyrequest,quicklyrequest,1
1985,apk,ask,1
1986,easyy,easy,1
1987,ejoy,enjoy,1
1988,prereq,prefer,1
1989,facilirate,facilitate,1
1990,nioce,nice,1
1991,syncronize,synchronize,1
1992,glites,elites,1
1993,agervateing,agervateing,1
1994,ilyes,iles,1
1995,the6r,their,1
1996,exeptional,exceptional,1
1997,ihc,ich,1
1998,swers,swears,1
1999,updatest,updates,1
2000,expierence,expierince,1
2001,uhh,uh,1
2002,funtion,function,1
2003,wpuld,would,1
2004,nlt,not,1
2005,swiching,switching,1
2006,handicapp,handicap,1
2007,imo,limo,1
2008,macrobid,macrobid,1
2009,awesime,awesome,1
2010,jibberish,gibberish,1
2011,acont,cont,1
2012,easiers,easier,1
2013,othere,there,1
2014,psp,pop,1
2015,presctgiption,prescription,1
2016,handski,hands,1
2017,anoing,anoint,1
2018,lnforative,informative,1
2019,motv,moth,1
2020,lole,love,1
2021,reminers,reminders,1
2022,wost,most,1
2023,scedule,schedule,1
2024,thung,thing,1
2025,imformarion,information,1
2026,pearland,garland,1
2027,dsk,ask,1
2028,alergies,allergies,1
2029,contacty,contact,1
2030,massageg,massage,1
2031,kiosi,kiosk,1
2032,clunkiness,clumsiness,1
2033,probpem,problem,1
2034,careconnect,reconnect,1
2035,appis,apps,1
2036,remond,remind,1
2037,uu,up,1
2038,jjiiif,jjiiif,1
2039,jjaiu,jail,1
2040,jj,je,1
2041,tecomend,recomend,1
2042,stll,still,1
2043,dengerous,dangerous,1
2044,lte,let,1
2045,repond,respond,1
2046,d3ef,def,1
2047,seevice,service,1
2048,troble,trouble,1
2049,vzw,vow,1
2050,swzwsssswz,swzwsssswz,1
2051,klrqy,kerry,1
2052,if4lc,ifl,1
2053,jitsu,jutsu,1
2054,appaointments,appointments,1
2055,communcation,communication,1
2056,accout,account,1
2057,ssooo,sooo,1
2058,recommendthis,recommendthis,1
2059,pn,in,1
2060,lasandra,sandra,1
2061,incounter,encounter,1
2062,teleview,televised,1
2063,tkh,toh,1
2064,comvenient,convenient,1
2065,practional,fractional,1
2066,inprovement,improvement,1
2067,donwnload,download,1
2068,zenfone,zentons,1
2069,addca,add,1
2070,aant,want,1
2071,duee,due,1
2072,resukts,results,1
2073,gfp,gap,1
2074,nessicary,nessicary,1
2075,a10e,are,1
2076,lm,am,1
2077,eveytime,everytime,1
2078,mefication,medication,1
2079,maner,manner,1
2080,corelate,correlate,1
2081,communicat,communicate,1
2082,aoonmakes,aoonmakes,1
2083,reventa,recent,1
2084,greatdoctor,greatdoctor,1
2085,recents,recent,1
2086,tremendiusly,tremendously,1
2087,aggrivates,aggravates,1
2088,implimented,implemented,1
2089,eboni,ebony,1
2090,schwartdenberg,schwartdenberg,1
2091,inforitve,inforitve,1
2092,compleded,completed,1
2093,opensource,opensource,1
2094,namy,name,1
2095,butover,butter,1
2096,usermane,username,1
2097,grego,greg,1
2098,andoid,android,1
2099,needdd,needed,1
2100,texr,tear,1
2101,kisok,kiosk,1
2102,notifiys,notifies,1
2103,chouteau,chateau,1
2104,nontechnical,nontechnical,1
2105,myhealthone,myhealthone,1
2106,customization,customization,1
2107,exsperience,experience,1
2108,gearfit,hearit,1
2109,ltc,etc,1
2110,sontimes,sometimes,1
2111,hepful,helpful,1
2112,aflac,flat,1
2113,uselss,useless,1
2114,onli,only,1
2115,fralin,train,1
2116,spp,spy,1
2117,agbreland,agbreland,1
2118,hastle,castle,1
2119,aggervating,aggravating,1
2120,atill,still,1
2121,klugy,plug,1
2122,samey,same,1
2123,contrare,contrary,1
2124,gatgi,gang,1
2125,lewisgale,lewisgale,1
2126,lomger,longer,1
2127,torbett,torment,1
2128,mefs,mess,1
2129,galichon,galician,1
2130,conected,connected,1
2131,assoc,also,1
2132,unanle,unable,1
2133,amdroid,android,1
2134,gnto,into,1
2135,teyi,teri,1
2136,multiplemproviders,multiplemproviders,1
2137,compter,computer,1
2138,pincodes,pinches,1
2139,aveil,veil,1
2140,symtoms,symptoms,1
2141,kludgey,sludge,1
2142,aawwwggg,aawwwggg,1
2143,chexk,check,1
2144,officw,office,1
2145,diffivult,difficult,1
2146,promot,promote,1
2147,nevigate,navigate,1
2148,adc,add,1
2149,ords,words,1
2150,medlin,merlin,1
2151,exelet,exile,1
2152,endlessley,endlessly,1
2153,adjudtments,adjustments,1
2154,spication,aspiration,1
2155,cavitano,capitan,1
2156,skolnick,skolnick,1
2157,raiting,waiting,1
2158,uninstaled,uninstall,1
2159,chaptcha,whatcha,1
2160,anytihing,anything,1
2161,verey,very,1
2162,sppointments,appointments,1
2163,tabbing,stabbing,1
2164,alil,all,1
2165,conviniet,convinient,1
2166,sentara,sentry,1
2167,stbl,stil,1
2168,tonget,toget,1
2169,scheding,scheming,1
2170,simplier,simpler,1
