"sentence_id"	"factuality"
"1106872852"	"EXPERIENCE"
"446051661"	"EXPERIENCE"
"538718548"	"OPINION"
"770154001"	"OPINION"
"1683184445"	"OPINION"
"1200348350"	"OPINION"
"963995365"	"EXPERIENCE"
"1641523152"	"EXPERIENCE"
"1730340831"	"EXPERIENCE"
"1385019495"	"FACT"
"199155202"	"OPINION"
"889687145"	"OPINION"
"1824009341"	"EXPERIENCE"
"7657657676"	"EXPERIENCE"
"23224082211"	"EXPERIENCE"
"23224082212"	"OPINION"
"23224082213"	"OPINION"
"232240822"	"OPINION"
"643793383"	"OPINION"
"1331637825"	"OPINION"
"799455068"	"OPINION"
"270810847"	"FACT"
"1367157137"	"FACT"
"1706589400"	"OPINION"
"51310540"	"OPINION"
"659048549"	"OPINION"
"976801064"	"OPINION"
"461724917"	"FACT"
"666338448"	"OPINION"
"152962465"	"OPINION"
"1845402385"	"EXPERIENCE"
"97876876876"	"EXPERIENCE"
"677993881"	"EXPERIENCE"
"214379185"	"OPINION"
"1710446621"	"OPINION"
"438819568"	"OPINION"
"1556281752"	"FACT"
"265328303"	"FACT"
"2536371812"	"FACT"
"459824868"	"OPINION"
"651933348"	"OPINION"
"1710136361"	"OPINION"
"1219238312"	"EXPERIENCE"
"125931157"	"EXPERIENCE"
"1208767070"	"OPINION"
"1234290765"	"OPINION"
"1501156626"	"FACT"
"1846246976"	"OPINION"
"1133593838"	"OPINION"
"52625622"	"EXPERIENCE"
"1522898251"	"EXPERIENCE"
"982385296"	"EXPERIENCE"
"1352217600"	"OPINION"
"1939977273"	"NOT_LABELED"
"389659389"	"FACT"
"1156731834"	"EXPERIENCE"
"931151405"	"EXPERIENCE"
"1294934927"	"NOT_LABELED"
"139610502"	"EXPERIENCE"
"1642886533"	"OPINION"
"1390322448"	"EXPERIENCE"
"1866382633"	"EXPERIENCE"
"1115247755"	"EXPERIENCE"
"694255818"	"EXPERIENCE"
"1558530536"	"EXPERIENCE"
"1277369120"	"EXPERIENCE"
"1343241537"	"EXPERIENCE"
"1629729446"	"EXPERIENCE"
"1153034201"	"OPINION"
"251870027"	"EXPERIENCE"
"30104662"	"NOT_LABELED"
"2028169565"	"OPINION"
"8766565676"	"OPINION"
"1466061362"	"EXPERIENCE"
"6465765765"	"EXPERIENCE"
"325899190"	"EXPERIENCE"
"1093479407"	"OPINION"
"434410523"	"NOT_LABELED"
"1804165355"	"NOT_LABELED"
"1721783604"	"EXPERIENCE"
"1112036705"	"EXPERIENCE"
"1888383217"	"OPINION"
"1533520434"	"FACT"
"1132902729"	"OPINION"
"15598971"	"OPINION"
"604689783"	"EXPERIENCE"
"888359269"	"EXPERIENCE"
"1554829691"	"EXPERIENCE"
"2078474055"	"EXPERIENCE"
"1808158873"	"EXPERIENCE"
"1343270452"	"OPINION"
"1706542719"	"OPINION"
"962575041"	"OPINION"
"2078608431"	"NOT_LABELED"
"1287351116"	"OPINION"
"2141022366"	"EXPERIENCE"
"1989632941"	"EXPERIENCE"
"1921426537"	"EXPERIENCE"
"1027703778"	"NOT_LABELED"
"767729012"	"EXPERIENCE"
"557648840"	"EXPERIENCE"
"1895172905"	"EXPERIENCE"
"1062862820"	"EXPERIENCE"
"1335804744"	"OPINION"
"1321055968"	"OPINION"
"76337"	"NOT_LABELED"
"2111690267"	"NOT_LABELED"
"1221213681"	"FACT"
"958141292"	"EXPERIENCE"
"840512893"	"EXPERIENCE"
"261191320"	"EXPERIENCE"
"1954166080"	"EXPERIENCE"
"2032002478"	"OPINION"
"1346284799"	"EXPERIENCE"
"1425434139"	"EXPERIENCE"
"877716356"	"OPINION"
"959156510"	"OPINION"
"1635609201"	"FACT"
"527647071"	"OPINION"
"499657638"	"NOT_LABELED"
"1361618021"	"OPINION"
"80219184"	"EXPERIENCE"
"484533352"	"EXPERIENCE"
"14083749"	"EXPERIENCE"
"83575289"	"EXPERIENCE"
"1677938279"	"EXPERIENCE"
"1706700761"	"FACT"
"1879300668"	"OPINION"
"1022527071"	"EXPERIENCE"
"1740430110"	"EXPERIENCE"
"1885160333"	"EXPERIENCE"
"538651310"	"EXPERIENCE"
"1483115"	"OPINION"
"1906400376"	"OPINION"
"2118762510"	"FACT"
"1535943186"	"FACT"
"1943726976"	"FACT"
"261688049"	"FACT"
"31751820"	"FACT"
"967036219"	"EXPERIENCE"
"957515654"	"OPINION"
"23688492"	"NOT_LABELED"
"1407003489"	"OPINION"
"886824820"	"FACT"
"1207227783"	"EXPERIENCE"
"1655729704"	"EXPERIENCE"
"1894266590"	"EXPERIENCE"
"1976376586"	"OPINION"
"1314407801"	"EXPERIENCE"
"58780734"	"EXPERIENCE"
"1736434203"	"EXPERIENCE"
"1136728513"	"EXPERIENCE"
"1525829742"	"OPINION"
"2084988204"	"OPINION"
"785106215"	"EXPERIENCE"
"930936668"	"FACT"
"1760961277"	"EXPERIENCE"
"1506502173"	"EXPERIENCE"
"1827459470"	"FACT"
"614450589"	"FACT"
"1007816238"	"EXPERIENCE"
"441326087"	"EXPERIENCE"
"1728801576"	"EXPERIENCE"
"526409930"	"EXPERIENCE"
"1717952161"	"EXPERIENCE"
"1359437025"	"EXPERIENCE"
"1292037180"	"EXPERIENCE"
"1398866692"	"EXPERIENCE"
"1474816826"	"EXPERIENCE"
"1775645925"	"FACT"
"1442309261"	"EXPERIENCE"
"1222117517"	"OPINION"
"814006858"	"OPINION"
"1531810317"	"OPINION"
"2134485022"	"OPINION"
"84249526"	"OPINION"
"1863602217"	"OPINION"
"1927373142"	"OPINION"
"1461447107"	"OPINION"
"465928413"	"NOT_LABELED"
"1128773881"	"FACT"
"382411083"	"EXPERIENCE"
"774326078"	"EXPERIENCE"
"1795107673"	"EXPERIENCE"
"1544762790"	"EXPERIENCE"
"1175891201"	"EXPERIENCE"
"1654452430"	"EXPERIENCE"
"2053100238"	"EXPERIENCE"
"1136473346"	"EXPERIENCE"
"934826631"	"EXPERIENCE"
"1748927064"	"EXPERIENCE"
"846213731"	"OPINION"
"491976993"	"EXPERIENCE"
"1813407470"	"EXPERIENCE"
"2051767930"	"OPINION"
"1829202289"	"OPINION"
"228030003"	"OPINION"
"1108685217"	"OPINION"
"400006546"	"EXPERIENCE"
"171014123"	"OPINION"
"1007865554"	"EXPERIENCE"
"1712468911"	"EXPERIENCE"
"475951151"	"EXPERIENCE"
"33788585"	"EXPERIENCE"
"2040365614"	"EXPERIENCE"
"1555991711"	"OPINION"
"797040343"	"OPINION"
"866732952"	"NOT_LABELED"
"1363035561"	"OPINION"
"1587053863"	"EXPERIENCE"
"2045827969"	"EXPERIENCE"
"1071829271"	"EXPERIENCE"
"2006089110"	"EXPERIENCE"
"1089851619"	"EXPERIENCE"
"962034635"	"OPINION"
"1756028799"	"OPINION"
"785240897"	"FACT"
"303869119"	"NOT_LABELED"
"630404418"	"NOT_LABELED"
"2137068113"	"NOT_LABELED"
"222114891"	"FACT"
"198031887"	"FACT"
"1445214768"	"FACT"
"179188002"	"EXPERIENCE"
"1061385195"	"EXPERIENCE"
"1694338569"	"EXPERIENCE"
"1003076530"	"EXPERIENCE"
"1695282109"	"OPINION"
"1915775889"	"FACT"
"253057078"	"NOT_LABELED"
"180162220"	"NOT_LABELED"
"1834783180"	"EXPERIENCE"
"1444673184"	"EXPERIENCE"
"316533239"	"EXPERIENCE"
"1495291086"	"EXPERIENCE"
"1935619769"	"OPINION"
"939942924"	"EXPERIENCE"
"690299007"	"EXPERIENCE"
"39718745"	"OPINION"
"2137165471"	"NOT_LABELED"
"1112747498"	"EXPERIENCE"
"65768767876"	"EXPERIENCE"
"1831119163"	"EXPERIENCE"
"1303835549"	"EXPERIENCE"
"1282838118"	"EXPERIENCE"
"612000672"	"EXPERIENCE"
"878855803"	"EXPERIENCE"
"143274382"	"NOT_LABELED"
"1108196232"	"OPINION"
"965649796"	"OPINION"
"1046475384"	"OPINION"
"771900349"	"FACT"
"1677238832"	"FACT"
"342037338"	"OPINION"
"11081962322"	"OPINION"
"9656497962"	"OPINION"
"10464753842"	"OPINION"
"7719003492"	"FACT"
"16772388322"	"FACT"
"3420373382"	"OPINION"
"814807275"	"OPINION"
"467839363"	"OPINION"
"33811569"	"OPINION"
"1457290399"	"EXPERIENCE"
"988974635"	"EXPERIENCE"
"687179282"	"EXPERIENCE"
"436599290"	"EXPERIENCE"
"1003505858"	"EXPERIENCE"
"1341134335"	"EXPERIENCE"
"1223130881"	"OPINION"
"519000925"	"EXPERIENCE"
"1093723346"	"FACT"
"138808682"	"EXPERIENCE"
"1714946968"	"EXPERIENCE"
"469485472"	"EXPERIENCE"
"2074345681"	"EXPERIENCE"
"1716630740"	"FACT"
"1460724935"	"NOT_LABELED"
"2374168"	"NOT_LABELED"
"1573977256"	"EXPERIENCE"
"489759403"	"EXPERIENCE"
"2045511235"	"EXPERIENCE"
"290130822"	"EXPERIENCE"
"1872311260"	"EXPERIENCE"
"1222094878"	"EXPERIENCE"
"1895896292"	"EXPERIENCE"
"1776171150"	"EXPERIENCE"
"18705959"	"EXPERIENCE"
"1080343336"	"EXPERIENCE"
"1547028993"	"OPINION"
"1672340138"	"EXPERIENCE"
"234697705"	"FACT"
"520831684"	"OPINION"
"515210659"	"EXPERIENCE"
"213169783"	"EXPERIENCE"
"1001899666"	"FACT"
"326294606"	"NOT_LABELED"
"1512620377"	"EXPERIENCE"
"849922109"	"EXPERIENCE"
"168393690"	"EXPERIENCE"
"251623552"	"OPINION"
"1494896954"	"FACT"
"1274141420"	"OPINION"
"1413206824"	"OPINION"
"1595197079"	"FACT"
"1368515981"	"OPINION"
"1234123231"	"EXPERIENCE"
"2342312123"	"OPINION"
"1276568727"	"NOT_LABELED"
"1343950413"	"EXPERIENCE"
"87337476"	"EXPERIENCE"
"290882962"	"EXPERIENCE"
"2001751491"	"EXPERIENCE"
"811549591"	"EXPERIENCE"
"594478280"	"OPINION"
"698375101"	"OPINION"
"1755111869"	"OPINION"
"1228530902"	"EXPERIENCE"
"815776124"	"OPINION"
"491296942"	"OPINION"
"958707925"	"OPINION"
"1810598663"	"EXPERIENCE"
"2093407234"	"EXPERIENCE"
"38841014"	"EXPERIENCE"
"2096873056"	"EXPERIENCE"
"1003315006"	"OPINION"
"761805317"	"FACT"
"221045324"	"EXPERIENCE"
"1226084165"	"EXPERIENCE"
"1369898853"	"OPINION"
"337288622"	"NOT_LABELED"
"2063406589"	"EXPERIENCE"
"1572416303"	"EXPERIENCE"
"761167486"	"EXPERIENCE"
"2051055155"	"EXPERIENCE"
"671538964"	"OPINION"
"1191775889"	"FACT"
"1748953673"	"EXPERIENCE"
"106404841"	"EXPERIENCE"
"385447481"	"EXPERIENCE"
"392732488"	"EXPERIENCE"
"1050473635"	"EXPERIENCE"
"1202802173"	"EXPERIENCE"
"1598120454"	"EXPERIENCE"
"1925882464"	"EXPERIENCE"
"1759381656"	"OPINION"
"1856372622"	"NOT_LABELED"
"1274877061"	"EXPERIENCE"
"1243218801"	"EXPERIENCE"
"764664078"	"EXPERIENCE"
"419518674"	"EXPERIENCE"
"524701917"	"EXPERIENCE"
"692359159"	"EXPERIENCE"
"183247819"	"FACT"
"996743401"	"FACT"
"943262801"	"OPINION"
"1424333098"	"OPINION"
"525337998"	"FACT"
"288265296"	"OPINION"
"930582316"	"OPINION"
"876017651"	"OPINION"
"1053858383"	"EXPERIENCE"
"1677372499"	"EXPERIENCE"
"1524573867"	"EXPERIENCE"
"1922461629"	"EXPERIENCE"
"590937490"	"EXPERIENCE"
"107488278"	"OPINION"
"436577702"	"OPINION"
"2123704311"	"FACT"
"22909681"	"EXPERIENCE"
"1351836639"	"EXPERIENCE"
"501463196"	"EXPERIENCE"
"827189610"	"EXPERIENCE"
"121052668"	"EXPERIENCE"
"1382770969"	"EXPERIENCE"
"1561977322"	"EXPERIENCE"
"1812572183"	"EXPERIENCE"
"544261321"	"EXPERIENCE"
"1066003603"	"EXPERIENCE"
"175520780"	"EXPERIENCE"
"441972865"	"EXPERIENCE"
"825536117"	"EXPERIENCE"
"1290004105"	"FACT"
"1716429693"	"OPINION"
"65673"	"NOT_LABELED"
"1619614582"	"EXPERIENCE"
"1766046233"	"EXPERIENCE"
"1282501751"	"EXPERIENCE"
"1232396041"	"EXPERIENCE"
"769187072"	"OPINION"
"489392940"	"FACT"
"424757021"	"FACT"
"1164714150"	"FACT"
"1289484375"	"EXPERIENCE"
"2078077341"	"EXPERIENCE"
"1860449631"	"EXPERIENCE"
"1184759697"	"EXPERIENCE"
"1645664528"	"EXPERIENCE"
"597861860"	"FACT"
"763887317"	"OPINION"
"54488774"	"OPINION"
"2004927271"	"OPINION"
"1619515629"	"OPINION"
"1907761630"	"EXPERIENCE"
"1722862675"	"EXPERIENCE"
"1587453812"	"OPINION"
"15995920222"	"FACT"
"1430222352"	"FACT"
"1628035318"	"OPINION"
"2085541281"	"OPINION"
"1721389523"	"FACT"
"57604599"	"EXPERIENCE"
"937961059"	"FACT"
"2097903110"	"EXPERIENCE"
"1711305896"	"EXPERIENCE"
"2033116896"	"EXPERIENCE"
"1518773735"	"OPINION"
"1717918604"	"OPINION"
"2030246891"	"EXPERIENCE"
"890708247"	"EXPERIENCE"
"1607798008"	"OPINION"
"314293980"	"EXPERIENCE"
"732765180"	"OPINION"
"435988235"	"FACT"
"1541938242"	"FACT"
"993394476"	"EXPERIENCE"
"1080141911"	"EXPERIENCE"
"2354657657"	"OPINION"
"918629944"	"NOT_LABELED"
"1212341508"	"FACT"
"1509362348"	"EXPERIENCE"
"1832223248"	"EXPERIENCE"
"1692290408"	"FACT"
"1449679916"	"EXPERIENCE"
"1681890414"	"EXPERIENCE"
"384838261"	"EXPERIENCE"
"709821925"	"EXPERIENCE"
"963852151"	"EXPERIENCE"
"1310296103"	"EXPERIENCE"
"1665580625"	"EXPERIENCE"
"571721635"	"EXPERIENCE"
"12823392"	"OPINION"
"1697693610"	"EXPERIENCE"
"3455653453"	"EXPERIENCE"
"4345435345"	"EXPERIENCE"
"865010539"	"EXPERIENCE"
"86501053911"	"EXPERIENCE"
"86501053912"	"EXPERIENCE"
"415620243"	"EXPERIENCE"
"1610157520"	"OPINION"
"461944422"	"OPINION"
"4619444222"	"FACT"
"46194442222"	"OPINION"
"234476138"	"OPINION"
"1700854476"	"OPINION"
"1307066614"	"OPINION"
"2702210"	"NOT_LABELED"
"1076336326"	"OPINION"
"874069655"	"EXPERIENCE"
"1540627991"	"EXPERIENCE"
"1598392426"	"EXPERIENCE"
"1733324387"	"EXPERIENCE"
"315695788"	"EXPERIENCE"
"1428449980"	"EXPERIENCE"
"1233250895"	"EXPERIENCE"
"695690069"	"OPINION"
"232671791"	"NOT_LABELED"
"1609917710"	"EXPERIENCE"
"1601129020"	"EXPERIENCE"
"172229397"	"EXPERIENCE"
"922620599"	"OPINION"
"1988472797"	"EXPERIENCE"
"93622826"	"EXPERIENCE"
"1617530477"	"EXPERIENCE"
"929326621"	"OPINION"
"1142057854"	"NOT_LABELED"
"334265093"	"FACT"
"739442163"	"EXPERIENCE"
"1082707204"	"EXPERIENCE"
"1354419977"	"EXPERIENCE"
"2102450188"	"EXPERIENCE"
"160536348"	"EXPERIENCE"
"2059362753"	"EXPERIENCE"
"1125981493"	"EXPERIENCE"
"2007383788"	"EXPERIENCE"
"1917906028"	"EXPERIENCE"
"440202536"	"EXPERIENCE"
"578734116"	"EXPERIENCE"
"571336149"	"EXPERIENCE"
"716486107"	"EXPERIENCE"
"418111800"	"EXPERIENCE"
"1268527846"	"EXPERIENCE"
"610166610"	"EXPERIENCE"
"1630014887"	"EXPERIENCE"
"1782651022"	"EXPERIENCE"
"1203593235"	"EXPERIENCE"
"696980814"	"EXPERIENCE"
"1070067136"	"EXPERIENCE"
"419009568"	"EXPERIENCE"
"696230383"	"EXPERIENCE"
"937006264"	"OPINION"
"1288466270"	"OPINION"
"26369062"	"OPINION"
"2028515473"	"EXPERIENCE"
"1852478716"	"FACT"
"6164883"	"OPINION"
"99074998"	"OPINION"
"360592808"	"OPINION"
"1000191943"	"EXPERIENCE"
"68119"	"EXPERIENCE"
"1761525228"	"EXPERIENCE"
"890488261"	"OPINION"
"1548024683"	"EXPERIENCE"
"1271995519"	"EXPERIENCE"
"330778298"	"EXPERIENCE"
"842355281"	"EXPERIENCE"
"1438011885"	"EXPERIENCE"
"340180253"	"EXPERIENCE"
"2084117901"	"EXPERIENCE"
"226365501"	"EXPERIENCE"
"1249648000"	"EXPERIENCE"
"8768656768"	"EXPERIENCE"
"1383629755"	"EXPERIENCE"
"1644333805"	"FACT"
"1172349810"	"OPINION"
"512255754"	"OPINION"
"1079230336"	"EXPERIENCE"
"1913277086"	"EXPERIENCE"
"317152876"	"OPINION"
"1278598713"	"NOT_LABELED"
"364972334"	"EXPERIENCE"
"237592520"	"FACT"
"1542114252"	"OPINION"
"1896916358"	"EXPERIENCE"
"1257323240"	"EXPERIENCE"
"384473899"	"EXPERIENCE"
"1042571949"	"EXPERIENCE"
"11781434"	"EXPERIENCE"
"2002115685"	"EXPERIENCE"
"727371937"	"EXPERIENCE"
"448580902"	"EXPERIENCE"
"1902829602"	"OPINION"
"366226375"	"EXPERIENCE"
"2083844263"	"OPINION"
"481216681"	"FACT"
"1942925248"	"OPINION"
"1210012482"	"EXPERIENCE"
"25422991"	"FACT"
"311395940"	"FACT"
"91962777"	"OPINION"
"1772329194"	"NOT_LABELED"
"784769714"	"EXPERIENCE"
"1559912435"	"EXPERIENCE"
"1188101272"	"EXPERIENCE"
"447866439"	"EXPERIENCE"
"799954702"	"EXPERIENCE"
"2092608373"	"EXPERIENCE"
"1050326345"	"OPINION"
"1189119104"	"FACT"
"1343246857"	"OPINION"
"2702223"	"NOT_LABELED"
"128449502"	"OPINION"
"122421452"	"EXPERIENCE"
"1274666261"	"EXPERIENCE"
"927504033"	"EXPERIENCE"
"1507019987"	"EXPERIENCE"
"1587989639"	"EXPERIENCE"
"25175737"	"EXPERIENCE"
"136751622"	"EXPERIENCE"
"1787967855"	"EXPERIENCE"
"2000261214"	"EXPERIENCE"
"820333466"	"EXPERIENCE"
"1920359128"	"EXPERIENCE"
"1606675081"	"FACT"
"1553855038"	"OPINION"
"1648392503"	"OPINION"
"1498862210"	"EXPERIENCE"
"1945561391"	"EXPERIENCE"
"2007354587"	"EXPERIENCE"
"1661861390"	"EXPERIENCE"
"362003727"	"OPINION"
"933737074"	"NOT_LABELED"
"1963462330"	"EXPERIENCE"
"1353319654"	"EXPERIENCE"
"1049978542"	"FACT"
"2007010355"	"EXPERIENCE"
"175674117"	"EXPERIENCE"
"1623225212"	"EXPERIENCE"
"1191949595"	"EXPERIENCE"
"1577551267"	"EXPERIENCE"
"980038888"	"EXPERIENCE"
"1643715253"	"EXPERIENCE"
"959815055"	"FACT"
"173449105"	"EXPERIENCE"
"1303761877"	"OPINION"
"2099954577"	"EXPERIENCE"
"5234234232"	"EXPERIENCE"
"6345234123"	"OPINION"
"1398907823"	"EXPERIENCE"
"1991431207"	"EXPERIENCE"
"1032915147"	"OPINION"
"1394384501"	"OPINION"
"1977224185"	"OPINION"
"76887238"	"NOT_LABELED"
"414938450"	"OPINION"
"1480682833"	"EXPERIENCE"
"62174423"	"EXPERIENCE"
"857711777"	"EXPERIENCE"
"205029004"	"OPINION"
"280667925"	"EXPERIENCE"
"1135428941"	"OPINION"
"478134356"	"OPINION"
"745782739"	"EXPERIENCE"
"1823706096"	"EXPERIENCE"
"672157362"	"EXPERIENCE"
"1119157875"	"EXPERIENCE"
"339682713"	"EXPERIENCE"
"237741922"	"EXPERIENCE"
"663812825"	"EXPERIENCE"
"66381282511"	"FACT"
"1255505544"	"FACT"
"1435025373"	"EXPERIENCE"
"2107783468"	"NOT_LABELED"
"78955279"	"NOT_LABELED"
"1327718338"	"EXPERIENCE"
"1716664279"	"EXPERIENCE"
"299658749"	"OPINION"
"776171196"	"OPINION"
"1989855277"	"OPINION"
"789552792"	"NOT_LABELED"
"857293846"	"EXPERIENCE"
"1671148877"	"OPINION"
"1397169373"	"OPINION"
"1724375647"	"NOT_LABELED"
"1961857313"	"EXPERIENCE"
"1343068052"	"EXPERIENCE"
"741519851"	"EXPERIENCE"
"755014003"	"EXPERIENCE"
"270219717"	"EXPERIENCE"
"957379733"	"FACT"
"1776377638"	"EXPERIENCE"
"1915173381"	"NOT_LABELED"
"67826618"	"EXPERIENCE"
"305233359"	"EXPERIENCE"
"2126963599"	"EXPERIENCE"
"841726574"	"EXPERIENCE"
"34779287"	"EXPERIENCE"
"605916308"	"EXPERIENCE"
"1522321934"	"EXPERIENCE"
"648911477"	"FACT"
"589531642"	"OPINION"
"1322070083"	"FACT"
"862622682"	"EXPERIENCE"
"2124580758"	"EXPERIENCE"
"876907767"	"EXPERIENCE"
"1486130927"	"EXPERIENCE"
"774526007"	"EXPERIENCE"
"37732622"	"EXPERIENCE"
"312053613"	"EXPERIENCE"
"1808347718"	"EXPERIENCE"
"569425655"	"OPINION"
"1582653154"	"OPINION"
"1271673456"	"NOT_LABELED"
"2071674007"	"FACT"
"1242319383"	"OPINION"
"206830118"	"EXPERIENCE"
"1675493191"	"EXPERIENCE"
"2051950474"	"EXPERIENCE"
"2081480858"	"EXPERIENCE"
"278187239"	"EXPERIENCE"
"1737964739"	"EXPERIENCE"
"1724406697"	"EXPERIENCE"
"531454720"	"EXPERIENCE"
"1141506024"	"EXPERIENCE"
"220283118"	"EXPERIENCE"
"1401909221"	"EXPERIENCE"
"1178774336"	"EXPERIENCE"
"1118664171"	"OPINION"
"1943675532"	"EXPERIENCE"
"1567383955"	"NOT_LABELED"
"12423193832"	"OPINION"
"2068301182"	"EXPERIENCE"
"16754931912"	"EXPERIENCE"
"20519504742"	"EXPERIENCE"
"20814808582"	"EXPERIENCE"
"2781872392"	"EXPERIENCE"
"17379647392"	"EXPERIENCE"
"17244066972"	"EXPERIENCE"
"5314547202"	"EXPERIENCE"
"11415060242"	"EXPERIENCE"
"2202831182"	"EXPERIENCE"
"14019092212"	"EXPERIENCE"
"11787743362"	"EXPERIENCE"
"11186641712"	"OPINION"
"19436755322"	"EXPERIENCE"
"15673839552"	"NOT_LABELED"
"124231938322"	"OPINION"
"157713220"	"EXPERIENCE"
"708611922"	"EXPERIENCE"
"205195047422"	"EXPERIENCE"
"208148085822"	"EXPERIENCE"
"27818723922"	"EXPERIENCE"
"173796473922"	"EXPERIENCE"
"172440669722"	"EXPERIENCE"
"53145472022"	"EXPERIENCE"
"114150602422"	"EXPERIENCE"
"22028311822"	"EXPERIENCE"
"140190922122"	"EXPERIENCE"
"117877433622"	"EXPERIENCE"
"111866417122"	"OPINION"
"194367553222"	"EXPERIENCE"
"156738395522"	"NOT_LABELED"
"1242319383222"	"OPINION"
"1577132202"	"EXPERIENCE"
"7086119222"	"EXPERIENCE"
"2051950474222"	"EXPERIENCE"
"2081480858222"	"EXPERIENCE"
"278187239222"	"EXPERIENCE"
"1737964739222"	"EXPERIENCE"
"1724406697222"	"EXPERIENCE"
"531454720222"	"EXPERIENCE"
"1141506024222"	"EXPERIENCE"
"220283118222"	"EXPERIENCE"
"1401909221222"	"EXPERIENCE"
"1178774336222"	"EXPERIENCE"
"1118664171222"	"OPINION"
"1943675532222"	"EXPERIENCE"
"1567383955222"	"NOT_LABELED"
"616249066"	"EXPERIENCE"
"854495967"	"EXPERIENCE"
"317497807"	"EXPERIENCE"
"322966586"	"OPINION"
"413068726"	"OPINION"
"1534886589"	"OPINION"
"1542608784"	"OPINION"
"287561258"	"OPINION"
"349326459"	"EXPERIENCE"
"989197575"	"FACT"
"662715332"	"OPINION"
"1625686935"	"OPINION"
"175706729"	"OPINION"
"1132415100"	"FACT"
"657910252"	"FACT"
"1491605281"	"OPINION"
"426647549"	"EXPERIENCE"
"616060537"	"EXPERIENCE"
"1036408410"	"EXPERIENCE"
"1475998633"	"EXPERIENCE"
"950645066"	"EXPERIENCE"
"1320458453"	"EXPERIENCE"
"1300647428"	"OPINION"
"1495873308"	"OPINION"
"2102013401"	"OPINION"
"56216818"	"OPINION"
"683159783"	"EXPERIENCE"
"1977341197"	"EXPERIENCE"
"55767767261"	"EXPERIENCE"
"1755958074"	"EXPERIENCE"
"1704467321"	"OPINION"
"1162951542"	"OPINION"
"1028603346"	"FACT"
"19393747422"	"NOT_LABELED"
"1838"	"NOT_LABELED"
"1811692208"	"EXPERIENCE"
"1059332486"	"EXPERIENCE"
"396395577"	"OPINION"
"1831656936"	"EXPERIENCE"
"2005415187"	"EXPERIENCE"
"794202833"	"EXPERIENCE"
"491905880"	"OPINION"
"2092384489"	"EXPERIENCE"
"2044748057"	"EXPERIENCE"
"1540960679"	"FACT"
"736406929"	"EXPERIENCE"
"953232343"	"EXPERIENCE"
"768176253"	"EXPERIENCE"
"470483146"	"EXPERIENCE"
"475328238"	"OPINION"
"2070511247"	"FACT"
"1617393836"	"EXPERIENCE"
"1542032272"	"FACT"
"24669683"	"EXPERIENCE"
"914008693"	"EXPERIENCE"
"898361460"	"EXPERIENCE"
"1108448889"	"OPINION"
"1107869098"	"FACT"
"1645852253"	"OPINION"
"1331718505"	"FACT"
"1598511868"	"FACT"
"1481378950"	"FACT"
"250230108"	"FACT"
"89599994"	"OPINION"
"1199482844"	"EXPERIENCE"
"137277927"	"EXPERIENCE"
"472024597"	"EXPERIENCE"
"1276583535"	"EXPERIENCE"
"652498231"	"EXPERIENCE"
"911821374"	"EXPERIENCE"
"1795868889"	"OPINION"
"1260876339"	"OPINION"
"1508384053"	"EXPERIENCE"
"656678307"	"FACT"
"215392209"	"FACT"
"1116223814"	"EXPERIENCE"
"1900651193"	"EXPERIENCE"
"1623163753"	"OPINION"
"243805365"	"OPINION"
"1963085439"	"EXPERIENCE"
"434040227"	"EXPERIENCE"
"1578570558"	"EXPERIENCE"
"2100493249"	"EXPERIENCE"
"2084620599"	"EXPERIENCE"
"1331545142"	"FACT"
"827326947"	"FACT"
"982305222"	"FACT"
"2040818883"	"FACT"
"1822900451"	"OPINION"
"1845145772"	"OPINION"
"665843103"	"OPINION"
"142989457"	"FACT"
"1802240096"	"EXPERIENCE"
"1901770186"	"FACT"
