"sentence_id"	"factuality"
"1858569780"	"OPINION"
"2056145496"	"EXPERIENCE"
"120639784"	"OPINION"
"1533880875"	"OPINION"
"1684945"	"OPINION"
"152268655"	"OPINION"
"1638932654"	"OPINION"
"1682747464"	"OPINION"
"104888533"	"FACT"
"650514535"	"FACT"
"1775365146"	"FACT"
"18278634"	"FACT"
"1348102938"	"OPINION"
"1220278406"	"FACT"
"76922573"	"FACT"
"23887342"	"NOT_LABELED"
"515964681"	"OPINION"
"1283931516"	"OPINION"
"1986615645"	"OPINION"
"1932033733"	"EXPERIENCE"
"636789931"	"EXPERIENCE"
"1014035342"	"OPINION"
"150110525"	"OPINION"
"899138010"	"NOT_LABELED"
"1044146381"	"FACT"
"1331413426"	"OPINION"
"68108188"	"FACT"
"1281192510"	"OPINION"
"963631960"	"FACT"
"397449997"	"FACT"
"1186666974"	"NOT_LABELED"
"742523898"	"OPINION"
"672216460"	"OPINION"
"1688051924"	"OPINION"
"512040295"	"FACT"
"843088152"	"EXPERIENCE"
"443629819"	"EXPERIENCE"
"1187285920"	"FACT"
"677018749"	"OPINION"
"1466068338"	"FACT"
"814174208"	"NOT_LABELED"
"495818106"	"OPINION"
