"sentence_id"	"polarity"
"1708702870"	"POSITIVE"
"1659723034"	"NEUTRAL"
"1626302407"	"NEGATIVE"
"374456174"	"NEGATIVE"
"1208657989"	"NEUTRAL"
"563646840"	"NEUTRAL"
"795326046"	"NEGATIVE"
"991562667"	"NEGATIVE"
"495767140"	"NEGATIVE"
"849085303"	"NEGATIVE"
"435581989"	"NOT_LABELED"
"1696926664"	"NEGATIVE"
"9879879878"	"NEGATIVE"
"538789668"	"NEGATIVE"
"2107978270"	"NEUTRAL"
"672025363"	"NEGATIVE"
"805372760"	"NEGATIVE"
"870457514"	"POSITIVE"
"1482139142"	"NEGATIVE"
"1611196666"	"NEGATIVE"
"1887441161"	"NOT_LABELED"
"1838702361"	"NEGATIVE"
"1671544415"	"NEGATIVE"
"589253475"	"NEGATIVE"
"286196508"	"NEUTRAL"
"514016596"	"NEUTRAL"
"1568247269"	"NOT_LABELED"
"1186134384"	"NEUTRAL"
"332846680"	"NEUTRAL"
"468127492"	"POSITIVE"
"632846475"	"NEGATIVE"
"63284647511"	"NEGATIVE"
"6328464712"	"NEGATIVE"
"1485040389"	"NEUTRAL"
"155122750"	"NEGATIVE"
"1409413943"	"NEUTRAL"
"1119126946"	"POSITIVE"
"1195676251"	"NOT_LABELED"
"2331184"	"NOT_LABELED"
"1169452023"	"NEUTRAL"
"1185961405"	"NEUTRAL"
"1772157998"	"NEUTRAL"
"731582607"	"NEUTRAL"
"1168179321"	"POSITIVE"
"181626204"	"NEUTRAL"
"523196775"	"POSITIVE"
"738076907"	"NOT_LABELED"
"2051161520"	"NOT_LABELED"
"109062569"	"NEGATIVE"
"953417792"	"NEUTRAL"
"746729368"	"NEUTRAL"
"1897341269"	"NEUTRAL"
"1222464340"	"NEUTRAL"
"1306487554"	"NEUTRAL"
"1829110781"	"NEUTRAL"
"1776353649"	"NEUTRAL"
"1181137710"	"NEUTRAL"
"378548804"	"NEUTRAL"
"492379291"	"NEUTRAL"
"859955802"	"NEUTRAL"
"1728154843"	"NEUTRAL"
"1733348232"	"NEUTRAL"
"1738308517"	"NEUTRAL"
"1793704421"	"NEUTRAL"
"1262587555"	"NEUTRAL"
"1582110014"	"NEGATIVE"
"1201269408"	"NEGATIVE"
"1785271258"	"NEGATIVE"
"2144611806"	"NEUTRAL"
"925787007"	"NEGATIVE"
"719448698"	"NEGATIVE"
"730955957"	"NOT_LABELED"
"913078230"	"NEGATIVE"
"792296376"	"NEGATIVE"
"612735692"	"NEGATIVE"
"1705446714"	"NEGATIVE"
"212214706"	"NEGATIVE"
"1168554539"	"NEGATIVE"
"1621926496"	"NEGATIVE"
"1192726728"	"NEGATIVE"
"647583244"	"NEUTRAL"
"1562914805"	"NOT_LABELED"
"1712947592"	"NEUTRAL"
"1132346776"	"POSITIVE"
"1564909428"	"NEUTRAL"
"6761463062"	"NEUTRAL"
"10556696392"	"NEUTRAL"
"17354663082"	"NEGATIVE"
"1104935492"	"NOT_LABELED"
"3112945652222"	"NOT_LABELED"
"1784163674"	"POSITIVE"
"297670020"	"NEUTRAL"
"422945684"	"NEUTRAL"
"1131396203"	"POSITIVE"
"1656634257"	"NEUTRAL"
"720930665"	"NEGATIVE"
"1138607008"	"NEGATIVE"
"121933810"	"NEGATIVE"
"732335755"	"NEGATIVE"
"1330946708"	"NEGATIVE"
"980988051"	"NEGATIVE"
"905034152"	"NEGATIVE"
"1385244267"	"NEGATIVE"
"1225833392"	"POSITIVE"
"1851510828"	"POSITIVE"
"159705254"	"NEGATIVE"
"2022963556"	"NEGATIVE"
"341516443"	"NEUTRAL"
"1197063641"	"NEUTRAL"
"869120893"	"NEUTRAL"
"816484406"	"POSITIVE"
"8671826912"	"NOT_LABELED"
