"sentence_id"	"polarity"
"35431793"	"NEGATIVE"
"1570938462"	"NEGATIVE"
"253882068"	"NEGATIVE"
"1410870055"	"NEGATIVE"
"256763252"	"NEGATIVE"
"1635077452"	"NEGATIVE"
"858095667"	"NEGATIVE"
"1428920478"	"NEGATIVE"
"451333616"	"NEGATIVE"
"477357898"	"NEGATIVE"
"266757828"	"NEGATIVE"
"835221433"	"NEGATIVE"
"42791714"	"NEGATIVE"
"473079637"	"NEGATIVE"
"661684740"	"NEGATIVE"
"562350129"	"NEGATIVE"
"788029879"	"NEGATIVE"
"660011143"	"NEUTRAL"
"837379179"	"POSITIVE"
"1596906259"	"NEGATIVE"
"1049226417"	"NEUTRAL"
"34229143"	"NEGATIVE"
"543712168"	"NEGATIVE"
"412567270"	"NEGATIVE"
"1198095113"	"NEUTRAL"
"586763719"	"NEUTRAL"
"59383955"	"NEGATIVE"
"447505710"	"NEGATIVE"
"282954833"	"NEUTRAL"
"1124521685"	"POSITIVE"
"467358138"	"NEUTRAL"
"1714450657"	"NOT_LABELED"
"1810023837"	"NEGATIVE"
"2121470302"	"NEUTRAL"
"2087548621"	"NEGATIVE"
"1237421857"	"NEGATIVE"
"1106872852"	"NEUTRAL"
"446051661"	"NEGATIVE"
"538718548"	"NEUTRAL"
"770154001"	"NEUTRAL"
"1683184445"	"NEGATIVE"
"1200348350"	"NEUTRAL"
"963995365"	"NEUTRAL"
"1641523152"	"POSITIVE"
"1730340831"	"NEGATIVE"
"1385019495"	"NEUTRAL"
"199155202"	"NEGATIVE"
"889687145"	"NEUTRAL"
"1824009341"	"NEGATIVE"
"7657657676"	"POSITIVE"
"23224082211"	"NEUTRAL"
"23224082212"	"NEUTRAL"
"23224082213"	"NEUTRAL"
"232240822"	"NEUTRAL"
"643793383"	"NEUTRAL"
"1331637825"	"NEUTRAL"
"799455068"	"NEUTRAL"
"270810847"	"NEUTRAL"
"1367157137"	"NEUTRAL"
"1706589400"	"NEUTRAL"
"51310540"	"NEUTRAL"
"659048549"	"NEUTRAL"
"976801064"	"NEUTRAL"
"461724917"	"NEUTRAL"
"666338448"	"NEUTRAL"
"152962465"	"NEUTRAL"
"1845402385"	"POSITIVE"
"97876876876"	"POSITIVE"
"677993881"	"NEUTRAL"
"214379185"	"NEUTRAL"
"1710446621"	"NEUTRAL"
"438819568"	"NEUTRAL"
"1556281752"	"NEUTRAL"
"265328303"	"NEUTRAL"
"2536371812"	"NEGATIVE"
"459824868"	"NEUTRAL"
"651933348"	"NEUTRAL"
"1710136361"	"NEUTRAL"
"1219238312"	"NEUTRAL"
"125931157"	"NEGATIVE"
"1208767070"	"POSITIVE"
"1234290765"	"NEUTRAL"
"1501156626"	"NEUTRAL"
"1846246976"	"NEUTRAL"
"1133593838"	"NEUTRAL"
"52625622"	"NEGATIVE"
"1522898251"	"NEUTRAL"
"982385296"	"NEUTRAL"
"1352217600"	"NEUTRAL"
"1939977273"	"NOT_LABELED"
"389659389"	"NEUTRAL"
"1156731834"	"NEGATIVE"
"931151405"	"NEGATIVE"
"1294934927"	"NOT_LABELED"
"139610502"	"NEGATIVE"
"1642886533"	"NEGATIVE"
"1390322448"	"NEGATIVE"
"1866382633"	"NEGATIVE"
"1115247755"	"NEGATIVE"
"694255818"	"NEGATIVE"
"1558530536"	"NEUTRAL"
"1277369120"	"NEGATIVE"
"1343241537"	"NEUTRAL"
"1629729446"	"NEGATIVE"
"1153034201"	"NEGATIVE"
"251870027"	"NEGATIVE"
"30104662"	"NEUTRAL"
"2028169565"	"NEUTRAL"
"8766565676"	"NEUTRAL"
"1466061362"	"NEGATIVE"
"6465765765"	"NEGATIVE"
"325899190"	"POSITIVE"
"1093479407"	"NEUTRAL"
"434410523"	"NOT_LABELED"
"1804165355"	"NOT_LABELED"
"1721783604"	"NEUTRAL"
"1112036705"	"NEUTRAL"
"1888383217"	"POSITIVE"
"1533520434"	"NEGATIVE"
"1132902729"	"POSITIVE"
"15598971"	"POSITIVE"
"604689783"	"POSITIVE"
"888359269"	"NEUTRAL"
"1554829691"	"NEGATIVE"
"2078474055"	"NEUTRAL"
"1808158873"	"NEGATIVE"
"1343270452"	"POSITIVE"
"1706542719"	"POSITIVE"
"962575041"	"POSITIVE"
"2078608431"	"NOT_LABELED"
"1287351116"	"POSITIVE"
"2141022366"	"NEGATIVE"
"1989632941"	"NEUTRAL"
"1921426537"	"NEUTRAL"
"1027703778"	"NOT_LABELED"
"767729012"	"POSITIVE"
"557648840"	"NEUTRAL"
"1895172905"	"POSITIVE"
"1062862820"	"POSITIVE"
"1335804744"	"POSITIVE"
"1321055968"	"POSITIVE"
"76337"	"NOT_LABELED"
"2111690267"	"NOT_LABELED"
"1221213681"	"NEUTRAL"
"958141292"	"POSITIVE"
"840512893"	"POSITIVE"
"261191320"	"POSITIVE"
"1954166080"	"NEGATIVE"
"2032002478"	"NEUTRAL"
"1346284799"	"NEGATIVE"
"1425434139"	"POSITIVE"
"877716356"	"POSITIVE"
"959156510"	"POSITIVE"
"1635609201"	"NEGATIVE"
"527647071"	"POSITIVE"
"499657638"	"POSITIVE"
"1361618021"	"POSITIVE"
"80219184"	"NEUTRAL"
"484533352"	"NEUTRAL"
"14083749"	"POSITIVE"
"83575289"	"NEGATIVE"
"1677938279"	"POSITIVE"
"1706700761"	"NEUTRAL"
"1879300668"	"POSITIVE"
"1022527071"	"NEGATIVE"
"1740430110"	"NEGATIVE"
"1885160333"	"NEUTRAL"
"538651310"	"NEGATIVE"
"1483115"	"POSITIVE"
"1906400376"	"POSITIVE"
"2118762510"	"NEGATIVE"
"1535943186"	"NEUTRAL"
"1943726976"	"NEUTRAL"
"261688049"	"NEUTRAL"
"31751820"	"NEGATIVE"
"967036219"	"POSITIVE"
"957515654"	"POSITIVE"
"23688492"	"NOT_LABELED"
"1407003489"	"POSITIVE"
"886824820"	"NEUTRAL"
"1207227783"	"NEGATIVE"
"1655729704"	"NEGATIVE"
"1894266590"	"NEUTRAL"
"1976376586"	"NEGATIVE"
"1314407801"	"NEGATIVE"
"58780734"	"NEGATIVE"
"1736434203"	"NEUTRAL"
"1136728513"	"NEGATIVE"
"1525829742"	"NEGATIVE"
"2084988204"	"NEGATIVE"
"785106215"	"NEGATIVE"
"930936668"	"NEUTRAL"
"1760961277"	"NEUTRAL"
"1506502173"	"NEGATIVE"
"1827459470"	"NEUTRAL"
"614450589"	"NEUTRAL"
"1007816238"	"NEUTRAL"
"441326087"	"NEUTRAL"
"1728801576"	"NEUTRAL"
"526409930"	"NEGATIVE"
"1717952161"	"NEGATIVE"
"1359437025"	"NEGATIVE"
"1292037180"	"NEUTRAL"
"1398866692"	"POSITIVE"
"1474816826"	"POSITIVE"
"1775645925"	"NEUTRAL"
"1442309261"	"POSITIVE"
"1222117517"	"NEUTRAL"
"814006858"	"NEGATIVE"
"1531810317"	"POSITIVE"
"2134485022"	"NEUTRAL"
"84249526"	"NEUTRAL"
"1863602217"	"NEUTRAL"
"1927373142"	"NEUTRAL"
"1461447107"	"NEUTRAL"
"465928413"	"NOT_LABELED"
"1128773881"	"NEUTRAL"
"382411083"	"NEGATIVE"
"774326078"	"NEGATIVE"
"1795107673"	"NEGATIVE"
"1544762790"	"NEGATIVE"
"1175891201"	"NEGATIVE"
"1654452430"	"NEUTRAL"
"2053100238"	"NEUTRAL"
"1136473346"	"NEUTRAL"
"934826631"	"NEUTRAL"
"1748927064"	"NEGATIVE"
"846213731"	"NEGATIVE"
"491976993"	"NEGATIVE"
"1813407470"	"NEGATIVE"
"2051767930"	"NEUTRAL"
"1829202289"	"POSITIVE"
"228030003"	"NEUTRAL"
"1108685217"	"NEUTRAL"
"400006546"	"NEGATIVE"
"171014123"	"NEGATIVE"
"1007865554"	"NEUTRAL"
"1712468911"	"NEGATIVE"
"475951151"	"NEGATIVE"
"33788585"	"NEGATIVE"
"2040365614"	"NEGATIVE"
"1555991711"	"NEUTRAL"
"797040343"	"POSITIVE"
"866732952"	"NOT_LABELED"
"1363035561"	"NEUTRAL"
"1587053863"	"NEUTRAL"
"2045827969"	"NEGATIVE"
"1071829271"	"NEUTRAL"
"2006089110"	"POSITIVE"
"1089851619"	"NEUTRAL"
"962034635"	"NEUTRAL"
"1756028799"	"NEUTRAL"
"785240897"	"NEUTRAL"
"303869119"	"NEUTRAL"
"630404418"	"NOT_LABELED"
"2137068113"	"NOT_LABELED"
"222114891"	"NEUTRAL"
"198031887"	"NEUTRAL"
"1445214768"	"POSITIVE"
"179188002"	"NEGATIVE"
"1061385195"	"NEGATIVE"
"1694338569"	"NEGATIVE"
"1003076530"	"NEGATIVE"
"1695282109"	"NEGATIVE"
"1915775889"	"NEUTRAL"
"253057078"	"NOT_LABELED"
"180162220"	"NOT_LABELED"
"1834783180"	"NEGATIVE"
"1444673184"	"NEGATIVE"
"316533239"	"NEGATIVE"
"1495291086"	"NEGATIVE"
"1935619769"	"NEUTRAL"
"939942924"	"NEGATIVE"
"690299007"	"NEGATIVE"
"39718745"	"NEUTRAL"
"2137165471"	"NOT_LABELED"
"1112747498"	"NEGATIVE"
"65768767876"	"NEGATIVE"
"1831119163"	"NEGATIVE"
"1303835549"	"POSITIVE"
"1282838118"	"POSITIVE"
"612000672"	"NEUTRAL"
"878855803"	"NEUTRAL"
"143274382"	"NOT_LABELED"
"1108196232"	"NEUTRAL"
"965649796"	"NEUTRAL"
"1046475384"	"NEUTRAL"
"771900349"	"NEGATIVE"
"1677238832"	"NEGATIVE"
"342037338"	"NEUTRAL"
"11081962322"	"NEUTRAL"
"9656497962"	"NEUTRAL"
"10464753842"	"NEUTRAL"
"7719003492"	"NEGATIVE"
"16772388322"	"NEGATIVE"
"3420373382"	"NEUTRAL"
"814807275"	"NEGATIVE"
"467839363"	"NEUTRAL"
"33811569"	"POSITIVE"
"1457290399"	"POSITIVE"
"988974635"	"POSITIVE"
"687179282"	"NEGATIVE"
"436599290"	"NEGATIVE"
"1003505858"	"NEGATIVE"
"1341134335"	"NEUTRAL"
"1223130881"	"POSITIVE"
"519000925"	"NEUTRAL"
"1093723346"	"NEUTRAL"
"138808682"	"POSITIVE"
"1714946968"	"NEGATIVE"
"469485472"	"NEUTRAL"
"2074345681"	"NEGATIVE"
"1716630740"	"NEGATIVE"
"1460724935"	"NEUTRAL"
"2374168"	"NOT_LABELED"
"1573977256"	"NEGATIVE"
"489759403"	"NEGATIVE"
"2045511235"	"NEUTRAL"
"290130822"	"NEGATIVE"
"1872311260"	"NEGATIVE"
"1222094878"	"NEUTRAL"
"1895896292"	"POSITIVE"
"1776171150"	"NEUTRAL"
"18705959"	"POSITIVE"
"1080343336"	"NEGATIVE"
"1547028993"	"NEUTRAL"
"1672340138"	"NEGATIVE"
"234697705"	"NEUTRAL"
"520831684"	"NEGATIVE"
"515210659"	"NEUTRAL"
"213169783"	"NEGATIVE"
"1001899666"	"NEUTRAL"
"326294606"	"POSITIVE"
"1512620377"	"NEGATIVE"
"849922109"	"NEGATIVE"
"168393690"	"NEGATIVE"
"251623552"	"POSITIVE"
"1494896954"	"NEUTRAL"
"1274141420"	"NEUTRAL"
"1413206824"	"POSITIVE"
"1595197079"	"NEUTRAL"
"1368515981"	"NEUTRAL"
"1234123231"	"NEGATIVE"
"2342312123"	"NEUTRAL"
"1276568727"	"NOT_LABELED"
"1343950413"	"NEUTRAL"
"87337476"	"NEGATIVE"
"290882962"	"NEGATIVE"
"2001751491"	"NEGATIVE"
"811549591"	"NEUTRAL"
"594478280"	"NEUTRAL"
"698375101"	"NEUTRAL"
"1755111869"	"NEUTRAL"
"1228530902"	"NEGATIVE"
"815776124"	"NEGATIVE"
"491296942"	"NEUTRAL"
"958707925"	"POSITIVE"
"1810598663"	"NEUTRAL"
"2093407234"	"NEUTRAL"
"38841014"	"NEUTRAL"
"2096873056"	"NEGATIVE"
"1003315006"	"NEUTRAL"
"761805317"	"NEUTRAL"
"221045324"	"NEUTRAL"
"1226084165"	"NEGATIVE"
"1369898853"	"NEGATIVE"
"337288622"	"NOT_LABELED"
"2063406589"	"NEUTRAL"
"1572416303"	"NEGATIVE"
"761167486"	"NEUTRAL"
"2051055155"	"NEUTRAL"
"671538964"	"NEUTRAL"
"1191775889"	"NEUTRAL"
"1748953673"	"NEUTRAL"
"106404841"	"NEUTRAL"
"385447481"	"POSITIVE"
"392732488"	"NEGATIVE"
"1050473635"	"NEUTRAL"
"1202802173"	"POSITIVE"
"1598120454"	"NEUTRAL"
"1925882464"	"POSITIVE"
"1759381656"	"POSITIVE"
"1856372622"	"NEUTRAL"
"1274877061"	"NEUTRAL"
"1243218801"	"NEUTRAL"
"764664078"	"NEGATIVE"
"419518674"	"NEUTRAL"
"524701917"	"NEUTRAL"
"692359159"	"NEUTRAL"
"183247819"	"NEUTRAL"
"996743401"	"NEUTRAL"
"943262801"	"POSITIVE"
"1424333098"	"POSITIVE"
"525337998"	"NEUTRAL"
"288265296"	"POSITIVE"
"930582316"	"NEUTRAL"
"876017651"	"NEUTRAL"
"1053858383"	"NEGATIVE"
"1677372499"	"NEUTRAL"
"1524573867"	"NEGATIVE"
"1922461629"	"NEGATIVE"
"590937490"	"NEUTRAL"
"107488278"	"NEUTRAL"
"436577702"	"NEUTRAL"
"2123704311"	"NEUTRAL"
"22909681"	"NEGATIVE"
"1351836639"	"NEGATIVE"
"501463196"	"NEGATIVE"
"827189610"	"NEUTRAL"
"121052668"	"NEUTRAL"
"1382770969"	"NEGATIVE"
"1561977322"	"NEGATIVE"
"1812572183"	"NEGATIVE"
"544261321"	"NEGATIVE"
"1066003603"	"NEGATIVE"
"175520780"	"NEGATIVE"
"441972865"	"POSITIVE"
"825536117"	"NEGATIVE"
"1290004105"	"NEUTRAL"
"1716429693"	"NEUTRAL"
"65673"	"NOT_LABELED"
"1619614582"	"NEGATIVE"
"1766046233"	"NEGATIVE"
"1282501751"	"NEGATIVE"
"1232396041"	"NEGATIVE"
"769187072"	"NEUTRAL"
"489392940"	"POSITIVE"
"424757021"	"NEUTRAL"
"1164714150"	"NEUTRAL"
"1289484375"	"NEGATIVE"
"2078077341"	"NEGATIVE"
"1860449631"	"NEGATIVE"
"1184759697"	"NEUTRAL"
"1645664528"	"POSITIVE"
"597861860"	"POSITIVE"
"763887317"	"NEUTRAL"
"54488774"	"POSITIVE"
"2004927271"	"NEUTRAL"
"1619515629"	"POSITIVE"
"1907761630"	"POSITIVE"
"1722862675"	"POSITIVE"
"1587453812"	"NEUTRAL"
"15995920222"	"NEUTRAL"
"1430222352"	"NEUTRAL"
"1628035318"	"POSITIVE"
"2085541281"	"NEUTRAL"
"1721389523"	"NEUTRAL"
"57604599"	"NEGATIVE"
"937961059"	"NEUTRAL"
"2097903110"	"NEGATIVE"
"1711305896"	"NEGATIVE"
"2033116896"	"NEUTRAL"
"1518773735"	"NEUTRAL"
"1717918604"	"NEUTRAL"
"2030246891"	"NEGATIVE"
"890708247"	"NEUTRAL"
"1607798008"	"NEGATIVE"
"314293980"	"NEGATIVE"
"732765180"	"NEGATIVE"
"435988235"	"NEUTRAL"
"1541938242"	"NEGATIVE"
"993394476"	"POSITIVE"
"1080141911"	"NEGATIVE"
"2354657657"	"POSITIVE"
"918629944"	"POSITIVE"
"1212341508"	"NEUTRAL"
"1509362348"	"NEGATIVE"
"1832223248"	"NEUTRAL"
"1692290408"	"NEGATIVE"
"1449679916"	"NEUTRAL"
"1681890414"	"NEGATIVE"
"384838261"	"NEGATIVE"
"709821925"	"NEUTRAL"
"963852151"	"NEUTRAL"
"1310296103"	"NEGATIVE"
"1665580625"	"POSITIVE"
"571721635"	"NEGATIVE"
"12823392"	"NEUTRAL"
"1697693610"	"NEUTRAL"
"3455653453"	"NEUTRAL"
"4345435345"	"NEUTRAL"
"865010539"	"NEGATIVE"
"86501053911"	"NEGATIVE"
"86501053912"	"NEGATIVE"
"415620243"	"NEGATIVE"
"1610157520"	"NEUTRAL"
"461944422"	"NEGATIVE"
"4619444222"	"NEUTRAL"
"46194442222"	"NEGATIVE"
"234476138"	"NEUTRAL"
"1700854476"	"NEUTRAL"
"1307066614"	"NEUTRAL"
"2702210"	"NOT_LABELED"
"1076336326"	"POSITIVE"
"874069655"	"NEUTRAL"
"1540627991"	"NEGATIVE"
"1598392426"	"NEGATIVE"
"1733324387"	"NEUTRAL"
"315695788"	"NEGATIVE"
"1428449980"	"NEGATIVE"
"1233250895"	"NEGATIVE"
"695690069"	"POSITIVE"
"232671791"	"POSITIVE"
"1609917710"	"NEUTRAL"
"1601129020"	"NEUTRAL"
"172229397"	"NEGATIVE"
"922620599"	"NEGATIVE"
"1988472797"	"NEGATIVE"
"93622826"	"NEUTRAL"
"1617530477"	"POSITIVE"
"929326621"	"POSITIVE"
"1142057854"	"NOT_LABELED"
"334265093"	"NEUTRAL"
"739442163"	"POSITIVE"
"1082707204"	"NEUTRAL"
"1354419977"	"NEGATIVE"
"2102450188"	"NEUTRAL"
"160536348"	"NEGATIVE"
"2059362753"	"NEUTRAL"
"1125981493"	"NEUTRAL"
"2007383788"	"NEUTRAL"
"1917906028"	"NEGATIVE"
"440202536"	"NEUTRAL"
"578734116"	"NEUTRAL"
"571336149"	"POSITIVE"
"716486107"	"POSITIVE"
"418111800"	"NEGATIVE"
"1268527846"	"POSITIVE"
"610166610"	"NEUTRAL"
"1630014887"	"NEUTRAL"
"1782651022"	"NEUTRAL"
"1203593235"	"POSITIVE"
"696980814"	"NEUTRAL"
"1070067136"	"POSITIVE"
"419009568"	"NEGATIVE"
"696230383"	"NEGATIVE"
"937006264"	"NEUTRAL"
"1288466270"	"NEUTRAL"
"26369062"	"NEGATIVE"
"2028515473"	"NEUTRAL"
"1852478716"	"NEUTRAL"
"6164883"	"POSITIVE"
"99074998"	"NEUTRAL"
"360592808"	"NEGATIVE"
"1000191943"	"NEGATIVE"
"68119"	"NEGATIVE"
"1761525228"	"NEUTRAL"
"890488261"	"NEGATIVE"
"1548024683"	"NEGATIVE"
"1271995519"	"NEGATIVE"
"330778298"	"NEGATIVE"
"842355281"	"NEUTRAL"
"1438011885"	"NEUTRAL"
"340180253"	"NEUTRAL"
"2084117901"	"NEGATIVE"
"226365501"	"NEUTRAL"
"1249648000"	"NEUTRAL"
"8768656768"	"NEGATIVE"
"1383629755"	"NEGATIVE"
"1644333805"	"POSITIVE"
"1172349810"	"NEGATIVE"
"512255754"	"POSITIVE"
"1079230336"	"NEUTRAL"
"1913277086"	"NEUTRAL"
"317152876"	"NEGATIVE"
"1278598713"	"NOT_LABELED"
"364972334"	"NEUTRAL"
"237592520"	"NEGATIVE"
"1542114252"	"NEUTRAL"
"1896916358"	"NEUTRAL"
"1257323240"	"NEGATIVE"
"384473899"	"NEGATIVE"
"1042571949"	"POSITIVE"
"11781434"	"NEUTRAL"
"2002115685"	"NEUTRAL"
"727371937"	"NEUTRAL"
"448580902"	"NEGATIVE"
"1902829602"	"NEUTRAL"
"366226375"	"NEGATIVE"
"2083844263"	"NEGATIVE"
"481216681"	"NEGATIVE"
"1942925248"	"POSITIVE"
"1210012482"	"NEUTRAL"
"25422991"	"NEUTRAL"
"311395940"	"NEUTRAL"
"91962777"	"POSITIVE"
"1772329194"	"NOT_LABELED"
"784769714"	"NEUTRAL"
"1559912435"	"NEGATIVE"
"1188101272"	"NEGATIVE"
"447866439"	"NEGATIVE"
"799954702"	"NEGATIVE"
"2092608373"	"POSITIVE"
"1050326345"	"NEGATIVE"
"1189119104"	"NEUTRAL"
"1343246857"	"POSITIVE"
"2702223"	"NOT_LABELED"
"128449502"	"NEUTRAL"
"122421452"	"NEUTRAL"
"1274666261"	"NEUTRAL"
"927504033"	"NEGATIVE"
"1507019987"	"NEGATIVE"
"1587989639"	"NEGATIVE"
"25175737"	"NEUTRAL"
"136751622"	"NEGATIVE"
"1787967855"	"NEGATIVE"
"2000261214"	"NEGATIVE"
"820333466"	"NEGATIVE"
"1920359128"	"NEUTRAL"
"1606675081"	"NEUTRAL"
"1553855038"	"POSITIVE"
"1648392503"	"POSITIVE"
"1498862210"	"NEGATIVE"
"1945561391"	"NEGATIVE"
"2007354587"	"NEUTRAL"
"1661861390"	"NEGATIVE"
"362003727"	"POSITIVE"
"933737074"	"POSITIVE"
"1963462330"	"NEUTRAL"
"1353319654"	"NEGATIVE"
"1049978542"	"NEUTRAL"
"2007010355"	"NEUTRAL"
"175674117"	"NEGATIVE"
"1623225212"	"NEGATIVE"
"1191949595"	"NEUTRAL"
"1577551267"	"NEGATIVE"
"980038888"	"NEGATIVE"
"1643715253"	"NEGATIVE"
"959815055"	"NEUTRAL"
"173449105"	"NEGATIVE"
"1303761877"	"NEGATIVE"
"2099954577"	"NEGATIVE"
"5234234232"	"NEUTRAL"
"6345234123"	"NEUTRAL"
"1398907823"	"NEUTRAL"
"1991431207"	"NEUTRAL"
"1032915147"	"NEUTRAL"
"1394384501"	"NEGATIVE"
"1977224185"	"POSITIVE"
"76887238"	"NOT_LABELED"
"414938450"	"NEUTRAL"
"1480682833"	"NEUTRAL"
"62174423"	"NEGATIVE"
"857711777"	"NEGATIVE"
"205029004"	"POSITIVE"
"280667925"	"POSITIVE"
"1135428941"	"POSITIVE"
"478134356"	"NEUTRAL"
"745782739"	"NEUTRAL"
"1823706096"	"NEGATIVE"
"672157362"	"NEGATIVE"
"1119157875"	"NEGATIVE"
"339682713"	"NEGATIVE"
"237741922"	"NEGATIVE"
"663812825"	"POSITIVE"
"66381282511"	"NEUTRAL"
"1255505544"	"NEUTRAL"
"1435025373"	"NEUTRAL"
"2107783468"	"POSITIVE"
"78955279"	"NOT_LABELED"
"1327718338"	"POSITIVE"
"1716664279"	"NEUTRAL"
"299658749"	"NEGATIVE"
"776171196"	"NEGATIVE"
"1989855277"	"NEGATIVE"
"789552792"	"NOT_LABELED"
"857293846"	"POSITIVE"
"1671148877"	"NEUTRAL"
"1397169373"	"POSITIVE"
"1724375647"	"NOT_LABELED"
"1961857313"	"NEGATIVE"
"1343068052"	"POSITIVE"
"741519851"	"POSITIVE"
"755014003"	"POSITIVE"
"270219717"	"NEUTRAL"
"957379733"	"NEUTRAL"
"1776377638"	"POSITIVE"
"1915173381"	"NOT_LABELED"
"67826618"	"NEGATIVE"
"305233359"	"NEGATIVE"
"2126963599"	"NEGATIVE"
"841726574"	"NEGATIVE"
"34779287"	"POSITIVE"
"605916308"	"NEUTRAL"
"1522321934"	"POSITIVE"
"648911477"	"NEUTRAL"
"589531642"	"NEGATIVE"
"1322070083"	"NEUTRAL"
"862622682"	"NEGATIVE"
"2124580758"	"NEGATIVE"
"876907767"	"NEGATIVE"
"1486130927"	"NEGATIVE"
"774526007"	"NEGATIVE"
"37732622"	"NEGATIVE"
"312053613"	"NEGATIVE"
"1808347718"	"NEUTRAL"
"569425655"	"NEUTRAL"
"1582653154"	"NEGATIVE"
"1271673456"	"NOT_LABELED"
"2071674007"	"NEUTRAL"
"1242319383"	"POSITIVE"
"206830118"	"NEGATIVE"
"1675493191"	"NEGATIVE"
"2051950474"	"NEUTRAL"
"2081480858"	"POSITIVE"
"278187239"	"POSITIVE"
"1737964739"	"POSITIVE"
"1724406697"	"NEGATIVE"
"531454720"	"NEUTRAL"
"1141506024"	"NEGATIVE"
"220283118"	"POSITIVE"
"1401909221"	"POSITIVE"
"1178774336"	"NEUTRAL"
"1118664171"	"POSITIVE"
"1943675532"	"NEUTRAL"
"1567383955"	"NOT_LABELED"
"12423193832"	"POSITIVE"
"2068301182"	"NEGATIVE"
"16754931912"	"NEGATIVE"
"20519504742"	"NEUTRAL"
"20814808582"	"POSITIVE"
"2781872392"	"POSITIVE"
"17379647392"	"POSITIVE"
"17244066972"	"NEGATIVE"
"5314547202"	"NEUTRAL"
"11415060242"	"NEGATIVE"
"2202831182"	"POSITIVE"
"14019092212"	"POSITIVE"
"11787743362"	"NEUTRAL"
"11186641712"	"POSITIVE"
"19436755322"	"NEUTRAL"
"15673839552"	"NOT_LABELED"
"124231938322"	"POSITIVE"
"157713220"	"NEGATIVE"
"708611922"	"NEGATIVE"
"205195047422"	"NEUTRAL"
"208148085822"	"POSITIVE"
"27818723922"	"POSITIVE"
"173796473922"	"POSITIVE"
"172440669722"	"NEGATIVE"
"53145472022"	"NEUTRAL"
"114150602422"	"NEGATIVE"
"22028311822"	"POSITIVE"
"140190922122"	"POSITIVE"
"117877433622"	"NEUTRAL"
"111866417122"	"POSITIVE"
"194367553222"	"NEUTRAL"
"156738395522"	"NOT_LABELED"
"1242319383222"	"POSITIVE"
"1577132202"	"NEGATIVE"
"7086119222"	"NEGATIVE"
"2051950474222"	"NEUTRAL"
"2081480858222"	"POSITIVE"
"278187239222"	"POSITIVE"
"1737964739222"	"POSITIVE"
"1724406697222"	"NEGATIVE"
"531454720222"	"NEUTRAL"
"1141506024222"	"NEGATIVE"
"220283118222"	"POSITIVE"
"1401909221222"	"POSITIVE"
"1178774336222"	"NEUTRAL"
"1118664171222"	"POSITIVE"
"1943675532222"	"NEUTRAL"
"1567383955222"	"NOT_LABELED"
"616249066"	"NEUTRAL"
"854495967"	"NEUTRAL"
"317497807"	"NEUTRAL"
"322966586"	"NEUTRAL"
"413068726"	"POSITIVE"
"1534886589"	"NEUTRAL"
"1542608784"	"NEUTRAL"
"287561258"	"NEUTRAL"
"349326459"	"NEUTRAL"
"989197575"	"NEGATIVE"
"662715332"	"NEUTRAL"
"1625686935"	"NEUTRAL"
"175706729"	"NEUTRAL"
"1132415100"	"NEUTRAL"
"657910252"	"NEUTRAL"
"1491605281"	"NEUTRAL"
"426647549"	"NEUTRAL"
"616060537"	"NEUTRAL"
"1036408410"	"NEGATIVE"
"1475998633"	"NEUTRAL"
"950645066"	"NEUTRAL"
"1320458453"	"NEGATIVE"
"1300647428"	"NEGATIVE"
"1495873308"	"NEUTRAL"
"2102013401"	"NEUTRAL"
"56216818"	"NEUTRAL"
"683159783"	"NEGATIVE"
"1977341197"	"NEGATIVE"
"55767767261"	"POSITIVE"
"1755958074"	"NEUTRAL"
"1704467321"	"NEGATIVE"
"1162951542"	"NEGATIVE"
"1028603346"	"NEUTRAL"
"19393747422"	"NOT_LABELED"
"1838"	"NOT_LABELED"
"1811692208"	"NEGATIVE"
"1059332486"	"NEUTRAL"
"396395577"	"POSITIVE"
"1831656936"	"POSITIVE"
"2005415187"	"POSITIVE"
"794202833"	"POSITIVE"
"491905880"	"NEUTRAL"
"2092384489"	"NEGATIVE"
"2044748057"	"NEUTRAL"
"1540960679"	"NEUTRAL"
"736406929"	"NEUTRAL"
"953232343"	"POSITIVE"
"768176253"	"POSITIVE"
"470483146"	"POSITIVE"
"475328238"	"NEUTRAL"
"2070511247"	"NEUTRAL"
"1617393836"	"NEUTRAL"
"1542032272"	"NEUTRAL"
"24669683"	"POSITIVE"
"914008693"	"NEGATIVE"
"898361460"	"NEGATIVE"
"1108448889"	"NEUTRAL"
"1107869098"	"NEUTRAL"
"1645852253"	"NEUTRAL"
"1331718505"	"NEGATIVE"
"1598511868"	"NEUTRAL"
"1481378950"	"NEUTRAL"
"250230108"	"NEUTRAL"
"89599994"	"NEUTRAL"
"1199482844"	"NEUTRAL"
"137277927"	"NEGATIVE"
"472024597"	"NEGATIVE"
"1276583535"	"NEGATIVE"
"652498231"	"NEGATIVE"
"911821374"	"POSITIVE"
"1795868889"	"NEUTRAL"
"1260876339"	"NEUTRAL"
"1508384053"	"POSITIVE"
"656678307"	"NEUTRAL"
"215392209"	"NEUTRAL"
"1116223814"	"NEGATIVE"
"1900651193"	"NEUTRAL"
"1623163753"	"NEUTRAL"
"243805365"	"NEUTRAL"
"1963085439"	"NEGATIVE"
"434040227"	"NEUTRAL"
"1578570558"	"POSITIVE"
"2100493249"	"POSITIVE"
"2084620599"	"POSITIVE"
"1331545142"	"POSITIVE"
